% Model,LargeGraphiteBlockCharge_v3_rad_spacing.mph
% Version,COMSOL 6.0.0.405
% Date,"Sep 27 2022, 14:38"
% Table,Accumulated Probe Table 24 - 
% hours (h),rad_spac (m),Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate",Global Variable Probe 1,"Temperature (K), G_block"
5,0.2,3420,2672.999999999999,2179.978738882181,2270.809711988835,2288.3383340287446,2179.064118468401,0.2422973887177316,5.233893360880596E8,2284.4952861602546
5,0.2,3510,2672.999999999999,2180.741460553285,2273.3552657498667,2290.8427815222353,2179.7518630046798,0.24229738871773074,5.233893360880596E8,2287.004519521076
5,0.2,3600,2672.999999999999,2181.534827219312,2275.8961044145403,2293.3405773913446,2180.470127918681,0.242297388717731,5.233893360880596E8,2289.5076040558392
5,0.2,3690,2672.999999999999,2182.3986665361313,2278.433341621332,2295.831859944787,2181.24212591614,0.2422973887177311,5.233893360880596E8,2292.007006488293
5,0.2,3780,2672.999999999999,2183.2979655568406,2280.9662378461294,2298.316326268887,2182.053985661983,0.24229738871773115,5.233893360880596E8,2294.500056628304
5,0.2,3870,2672.999999999999,2184.2368329727856,2283.494549018593,2300.7953733198015,2182.9090126597703,0.24229738871773085,5.233893360880596E8,2296.9873515287936
5,0.2,3960,2672.999999999999,2185.2609808573916,2286.0192667877327,2303.271878827208,2183.8313337542954,0.242297388717731,5.233893360880596E8,2299.470686042726
5,0.2,4050,2672.999999999999,2186.325403926257,2288.539578800129,2305.7415573908356,2184.8004602684073,0.24229738871773113,5.233893360880596E8,2301.9473712646595
5,0.2,4140,2672.999999999999,2187.4742600777345,2291.0555042180076,2308.202302125598,2185.8430135046856,0.2422973887177309,5.233893360880596E8,2304.4181221393796
5,0.2,4230,2672.999999999999,2188.661975179591,2293.5663516990603,2310.654754901302,2186.9345113127547,0.24229738871773102,5.233893360880596E8,2306.881485037333
5,0.2,4320,2672.999999999999,2189.8912034756695,2296.0716117579736,2313.1001778168984,2188.0760356859637,0.24229738871773132,5.233893360880596E8,2309.337820986221
5,0.2,4410,2672.999999999999,2191.2937834764134,2298.5705554070955,2315.5387719126857,2189.332089134366,0.24229738871773104,5.233893360880596E8,2311.7852001867545
5,0.2,4500,2672.999999999999,2192.7836074898396,2301.0611444886335,2317.960971150606,2190.6882615966897,0.24229738871773085,5.233893360880596E8,2314.2196076845744
5,0.2,4590,2672.999999999999,2194.2867449193604,2303.5446658409796,2320.374179706066,2192.0947196907805,0.2422973887177311,5.233893360880596E8,2316.645433936808
5,0.2,4680,2672.999999999999,2195.8083231468663,2306.020669670247,2322.7796537236836,2193.5461240022482,0.24229738871773113,5.233893360880596E8,2319.0633415255993
5,0.2,4770,2672.999999999999,2197.3834988679764,2308.488220084932,2325.1772915135743,2195.049676080708,0.24229738871773113,5.233893360880596E8,2321.4723640166526
5,0.2,4860,2672.999999999999,2198.9867834710503,2310.9490327953117,2327.5668278647577,2196.584058491066,0.24229738871773118,5.233893360880596E8,2323.8734227674495
5,0.2,4950,2672.999999999999,2200.65530551944,2313.4014522408415,2329.9447123800555,2198.171032684206,0.2422973887177314,5.233893360880596E8,2326.2649393743473
5,0.2,5040,2672.999999999999,2202.354139214987,2315.846883415597,2332.3133283104235,2199.7953327622517,0.24229738871773118,5.233893360880596E8,2328.648062001452
5,0.2,5130,2672.999999999999,2204.086078029997,2318.284774416343,2334.673516363952,2201.4588917509423,0.2422973887177311,5.233893360880596E8,2331.0229030860364
5,0.2,5220,2672.999999999999,2205.972708667295,2320.709838588665,2337.017890104498,2203.2224834466797,0.24229738871773077,5.233893360880596E8,2333.380254751249
5,0.2,5310,2672.999999999999,2207.893539773054,2323.1252003055806,2339.349698914189,2205.0531945371918,0.24229738871773113,5.233893360880596E8,2335.7266598996957
5,0.2,5400,2672.999999999999,2209.8461165508947,2325.530626051934,2341.6690726971365,2206.9361282798604,0.2422973887177312,5.233893360880596E8,2338.062251444367
5,0.2,5490,2672.999999999999,2211.8132671881253,2327.9280051817414,2343.9801387353364,2208.848926925274,0.24229738871773132,5.233893360880596E8,2340.3894804363317
5,0.2,5580,2672.999999999999,2213.7993206550786,2330.316880167785,2346.283373378225,2210.789783482851,0.2422973887177313,5.233893360880596E8,2342.7083675885074
5,0.2,5670,2672.999999999999,2215.808754778391,2332.6972601502116,2348.5785577692495,2212.7564121677788,0.24229738871773115,5.233893360880596E8,2345.0186429383616
5,0.2,5760,2672.999999999999,2217.8451744221766,2335.0691151435367,2350.8648238939827,2214.748608034162,0.24229738871773115,5.233893360880596E8,2347.31993267664
5,0.2,5850,2672.999999999999,2219.9419917457435,2337.4296943304244,2353.1361954086747,2216.7848313746294,0.242297388717731,5.233893360880596E8,2349.608129085458
5,0.2,5940,2672.999999999999,2222.063789752875,2339.781696577862,2355.397118993197,2218.8526374916028,0.2422973887177306,5.233893360880596E8,2351.8866437586316
5,0.2,6030,2672.999999999999,2224.211174834848,2342.1243892233338,2357.648261512426,2220.9528937294326,0.24229738871773088,5.233893360880596E8,2354.1554511061677
5,0.2,6120,2672.999999999999,2226.4761347878543,2344.4483685599735,2359.876592472098,2223.1318806294553,0.2422973887177312,5.233893360880596E8,2356.3997043855584
5,0.2,6210,2672.999999999999,2228.765729522379,2346.760029593859,2362.091369553566,2225.3618840260515,0.24229738871773143,5.233893360880596E8,2358.631981322631
5,0.2,6300,2672.999999999999,2231.076072038471,2349.0595924289105,2364.292781726037,2227.6302383598595,0.24229738871773104,5.233893360880596E8,2360.852329772099
5,0.2,6390,2672.999999999999,2233.3937194720475,2351.3500423054807,2366.485702551645,2229.9188496211805,0.24229738871773127,5.233893360880596E8,2363.064045785537
5,0.2,6480,2672.999999999999,2235.7213337030985,2353.6308684010273,2368.670307343967,2232.225273047449,0.24229738871773102,5.233893360880596E8,2365.266883588008
5,0.2,6570,2672.999999999999,2238.0617936671947,2355.902061107155,2370.8461132789776,2234.5469745067116,0.242297388717731,5.233893360880596E8,2367.4603369069864
5,0.2,6660,2672.999999999999,2240.4174004929037,2358.1635249051246,2373.012159733385,2236.883186463525,0.24229738871773104,5.233893360880596E8,2369.6438917311057
5,0.2,6750,2672.999999999999,2242.8101987736673,2360.4112843773,2375.161133373618,2239.245629879319,0.24229738871773074,5.233893360880596E8,2371.8119368204
5,0.2,6840,2672.999999999999,2245.2164745165196,2362.6492030595095,2377.2991874965355,2241.6265138988374,0.24229738871773077,5.233893360880596E8,2373.9697036759476
5,0.2,6930,2672.999999999999,2247.636464981137,2364.8765313607796,2379.426902201193,2244.025927777471,0.2422973887177311,5.233893360880596E8,2376.117112608956
5,0.2,7020,2672.999999999999,2250.1295943508776,2367.0809407153674,2381.5274213326406,2246.473407633718,0.24229738871773138,5.233893360880596E8,2378.235372118584
5,0.2,7110,2672.999999999999,2252.634889339865,2369.2713576864753,2383.6144088919455,2248.9511833592396,0.24229738871773104,5.233893360880596E8,2380.3415539599046
5,0.2,7200,2672.999999999999,2255.149369009434,2371.448516496494,2385.6880124817662,2251.4501120495315,0.24229738871773107,5.233893360880596E8,2382.4355677289163
5,0.2,7290,2672.999999999999,2257.6647701335596,2373.6160990014646,2387.753303609016,2253.958664809855,0.24229738871773093,5.233893360880596E8,2384.5210817472043
5,0.2,7380,2672.999999999999,2260.182559356607,2375.7735785740906,2389.8102299565235,2256.4746881487654,0.24229738871773113,5.233893360880596E8,2386.597661229723
5,0.2,7470,2672.999999999999,2262.7043335556937,2377.920933382463,2391.8581412859326,2258.996321546504,0.24229738871773118,5.233893360880596E8,2388.664641683357
5,0.2,7560,2672.999999999999,2265.2313268186267,2380.058021983441,2393.896007757208,2261.522886531702,0.2422973887177311,5.233893360880596E8,2390.7214179510524
5,0.2,7650,2672.999999999999,2267.7757460031144,2382.1801277605937,2395.9158909786956,2264.060493117051,0.2422973887177312,5.233893360880596E8,2392.761525677984
5,0.2,7740,2672.999999999999,2270.324138969697,2384.291798447726,2397.9249137823367,2266.6054611493037,0.2422973887177311,5.233893360880596E8,2394.79125551906
5,0.2,7830,2672.999999999999,2272.8765168014766,2386.392292254767,2399.9235462810716,2269.1572980172955,0.2422973887177311,5.233893360880596E8,2396.8104835646477
5,0.2,7920,2672.999999999999,2275.4635211538953,2388.4678783765485,2401.8932494323367,2271.730770437992,0.2422973887177311,5.233893360880596E8,2398.798774127497
5,0.2,8010,2672.999999999999,2278.0531991792213,2390.528644191036,2403.849626751763,2274.316960589192,0.24229738871773104,5.233893360880596E8,2400.775017430767
5,0.2,8100,2672.999999999999,2280.643494536259,2392.575610505507,2405.7927974791683,2276.910486056267,0.24229738871773085,5.233893360880596E8,2402.7390905007114
5,0.2,8190,2672.999999999999,2283.230202033441,2394.612892076531,2407.727951442374,2279.5054527677557,0.24229738871773085,5.233893360880596E8,2404.6949377397973
5,0.2,8280,2672.999999999999,2285.813911723331,2396.639978363016,2409.6549059489016,2282.100112706267,0.2422973887177312,5.233893360880596E8,2406.6420210001197
5,0.2,8370,2672.999999999999,2288.395236924745,2398.656855453752,2411.5729372019014,2284.6932646626287,0.2422973887177311,5.233893360880596E8,2408.579599694481
5,0.2,8460,2672.999999999999,2290.9745814145977,2400.663366546592,2413.4809962948198,2287.2843841469,0.24229738871773113,5.233893360880596E8,2410.507031208649
5,0.2,8550,2672.999999999999,2293.5566801225136,2402.654392120132,2415.3708826990255,2289.875355603096,0.24229738871773157,5.233893360880596E8,2412.4174082796217
5,0.2,8640,2672.999999999999,2296.13591248,2404.634850016332,2417.2502112699326,2292.4655782970353,0.24229738871773138,5.233893360880596E8,2414.317607764181
5,0.2,8730,2672.999999999999,2298.712155354245,2406.604027626327,2419.119384587627,2295.0541839294697,0.2422973887177315,5.233893360880596E8,2416.207477073804
5,0.2,8820,2672.999999999999,2301.294843150114,2408.5478842714174,2420.9599356172953,2297.645048931995,0.2422973887177308,5.233893360880596E8,2418.066614442175
5,0.2,8910,2672.999999999999,2303.8731804363492,2410.4767934098813,2422.7871987069443,2300.235716309756,0.2422973887177311,5.233893360880596E8,2419.9136900336593
5,0.2,9000,2672.999999999999,2306.445958083193,2412.3917430719966,2424.601454282164,2302.82365914266,0.24229738871773102,5.233893360880596E8,2421.7486950338125
5,0.2,9090,2672.999999999999,2309.0121878694745,2414.2971163874518,2426.408079403414,2305.407246982319,0.24229738871773115,5.233893360880596E8,2423.575823933051
5,0.2,9180,2672.999999999999,2311.571871111301,2416.1924482999984,2428.2068421667213,2307.985141740014,0.2422973887177311,5.233893360880596E8,2425.394501230693
5,0.2,9270,2672.999999999999,2314.124976929658,2418.0777558498326,2429.9969760006757,2310.5567176485984,0.2422973887177311,5.233893360880596E8,2427.2039668907523
5,0.2,9360,2672.999999999999,2316.671378067222,2419.9528935494377,2431.7774562106374,2313.121638731112,0.2422973887177311,5.233893360880596E8,2429.0035763489154
5,0.2,9450,2672.999999999999,2319.2104811494646,2421.8125806862568,2433.5400015059545,2315.6788615264772,0.24229738871773052,5.233893360880596E8,2430.786258308166
5,0.2,9540,2672.999999999999,2321.7422215703123,2423.6618846977644,2435.2924410536566,2318.229916477778,0.24229738871773104,5.233893360880596E8,2432.55915280223
5,0.2,9630,2672.999999999999,2324.2664112330253,2425.5001356380258,2437.035132179556,2320.773729186879,0.24229738871773104,5.233893360880596E8,2434.322091405994
5,0.2,9720,2672.999999999999,2326.778461761449,2427.3130015271922,2438.7494223566014,2323.3069678183424,0.2422973887177311,5.233893360880596E8,2436.054452711665
5,0.2,9810,2672.999999999999,2329.2789379323076,2429.106512965651,2440.444021256349,2325.8301675602406,0.24229738871773113,5.233893360880596E8,2437.7687334222373
5,0.2,9900,2672.999999999999,2331.7715271695015,2430.8903584114214,2442.1322919863164,2328.345314809657,0.24229738871773104,5.233893360880596E8,2439.4768888600574
5,0.2,9990,2672.999999999999,2334.255940802684,2432.664312279758,2443.8139855039753,2330.851367208513,0.242297388717731,5.233893360880596E8,2441.178235235197
5,0.2,10080,2672.999999999999,2336.7293374491323,2434.4250187910775,2445.4841216286763,2333.3462353146924,0.24229738871773132,5.233893360880596E8,2442.8669854805225
5,0.2,10170,2672.999999999999,2339.1937521012846,2436.177170066613,2447.1463144148597,2335.8327767461124,0.24229738871773138,5.233893360880596E8,2444.54766127811
5,0.2,10260,2672.999999999999,2341.6457279829606,2437.9157385194635,2448.7936756348668,2338.3074399829925,0.24229738871773127,5.233893360880596E8,2446.2143368864076
5,0.2,10350,2672.999999999999,2344.0882340854882,2439.6451409184974,2450.4322115251953,2340.7729599173936,0.2422973887177316,5.233893360880596E8,2447.872572098484
5,0.2,10440,2672.999999999999,2346.5209574055034,2441.36470026955,2452.0620340215114,2343.2282486775675,0.24229738871773104,5.233893360880596E8,2449.521996352523
5,0.2,10530,2672.999999999999,2348.9311080562015,2443.061007305164,2453.666127235985,2345.6658153165,0.24229738871773138,5.233893360880596E8,2451.143516830817
5,0.2,10620,2672.999999999999,2351.329148885385,2444.743868969289,2455.25874167625,2348.089983711485,0.24229738871773077,5.233893360880596E8,2452.754434302953
5,0.2,10710,2672.999999999999,2353.7151046538283,2446.41406844421,2456.8396727101494,2350.500820006952,0.242297388717731,5.233893360880596E8,2454.354602695115
5,0.2,10800,2672.999999999999,2356.0919769590582,2448.0757367427673,2458.413941643297,2352.901450232665,0.24229738871773132,5.233893360880596E8,2455.9479376163863
5,0.2,10890,2672.999999999999,2358.4553561902426,2449.7245484290265,2459.9770354940483,2355.2881827238384,0.2422973887177311,5.233893360880596E8,2457.529076123493
5,0.2,10980,2672.999999999999,2360.808875555512,2451.3650071868406,2461.5328934423424,2357.664996186566,0.2422973887177309,5.233893360880596E8,2459.102671033523
5,0.2,11070,2672.999999999999,2363.152052903318,2452.996465848846,2463.080600197581,2360.0308538910763,0.2422973887177311,5.233893360880596E8,2460.6682345632157
5,0.2,11160,2672.999999999999,2365.479164186809,2454.6142257975903,2464.613005595941,2362.3820092464093,0.24229738871773165,5.233893360880596E8,2462.2193802241463
5,0.2,11250,2672.999999999999,2367.7954462077296,2456.2229993599717,2466.137120381833,2364.7223712372815,0.2422973887177311,5.233893360880596E8,2463.762242849693
5,0.2,11340,2672.999999999999,2370.0805950988197,2457.807328140223,2467.633791974135,2367.03970467995,0.24229738871773157,5.233893360880596E8,2465.275646783977
5,0.2,11430,2672.999999999999,2372.3533633722936,2459.3788768978575,2469.1210697887955,2369.340483548118,0.2422973887177311,5.233893360880596E8,2466.7802856328726
5,0.2,11520,2672.999999999999,2374.6138259013155,2460.9388434910707,2470.5982514636066,2371.6261723523203,0.2422973887177312,5.233893360880596E8,2468.2756583571518
5,0.2,11610,2672.999999999999,2376.8653335016493,2462.4911032724212,2472.069491121846,2373.9010321012656,0.2422973887177312,5.233893360880596E8,2469.7649790883574
5,0.2,11700,2672.999999999999,2379.107187615452,2464.035243511847,2473.5344777657974,2376.1645745268074,0.2422973887177312,5.233893360880596E8,2471.247576621188
5,0.2,11790,2672.999999999999,2381.3332922094787,2465.5673094528165,2474.9880267687145,2378.4135052578586,0.24229738871773113,5.233893360880596E8,2472.71770973496
5,0.2,11880,2672.999999999999,2383.5487569978836,2467.0914398598325,2476.434154731994,2380.65193277578,0.2422973887177311,5.233893360880596E8,2474.180479321725
5,0.2,11970,2672.999999999999,2385.74708846842,2468.6027766095226,2477.8662071353083,2382.874647375824,0.2422973887177311,5.233893360880596E8,2475.6301348347315
5,0.2,12060,2672.999999999999,2387.9344649449545,2470.1057529205873,2479.2906709282843,2385.0858453514743,0.24229738871773113,5.233893360880596E8,2477.072279870337
5,0.2,12150,2672.999999999999,2390.110466052346,2471.5998278842067,2480.7076468784353,2387.2845539238547,0.2422973887177311,5.233893360880596E8,2478.5065907390176
5,0.2,12240,2672.999999999999,2392.267758329529,2473.0803718981333,2482.1117438046613,2389.4663032690487,0.242297388717731,5.233893360880596E8,2479.9267397412495
5,0.2,12330,2672.999999999999,2394.4135310190795,2474.5523037940957,2483.508260918154,2391.636035169443,0.24229738871773104,5.233893360880596E8,2481.3391245349503
5,0.2,12420,2672.999999999999,2396.5405327308204,2476.010560289634,2484.8900174972573,2393.7881377743124,0.24229738871773115,5.233893360880596E8,2482.7377187829916
5,0.2,12510,2672.999999999999,2398.6561722781453,2477.4601820109415,2486.263865550052,2395.927834496782,0.2422973887177311,5.233893360880596E8,2484.1287118841715
5,0.2,12600,2672.999999999999,2400.7601453342436,2478.9007387374736,2487.6300379734794,2398.054352871501,0.24229738871773104,5.233893360880596E8,2485.5118502677346
5,0.2,12690,2672.999999999999,2402.827283744644,2480.3182123487372,2488.9701513526734,2400.154663500627,0.24229738871773113,5.233893360880596E8,2486.8668060669916
5,0.2,12780,2672.999999999999,2404.8806214172537,2481.723243430297,2490.300674586394,2402.2359666316697,0.2422973887177311,5.233893360880596E8,2488.2130560412465
5,0.2,12870,2672.999999999999,2406.9207217692374,2483.117214454403,2491.621600419747,2404.300624955569,0.24229738871773146,5.233893360880596E8,2489.550356300755
5,0.2,12960,2672.999999999999,2408.952044296573,2484.5040266500573,2492.937198023889,2406.35386964605,0.2422973887177312,5.233893360880596E8,2490.8821436612047
5,0.2,13050,2672.999999999999,2410.973889949922,2485.8833726232733,2494.247140942207,2408.395489672751,0.2422973887177311,5.233893360880596E8,2492.2078310888737
5,0.2,13140,2672.999999999999,2412.985414598716,2487.255276390217,2495.5507863597845,2410.426030717803,0.2422973887177311,5.233893360880596E8,2493.526743375335
5,0.2,13230,2672.999999999999,2414.985820782754,2488.6195960955097,2496.847311042356,2412.445654896169,0.24229738871773107,5.233893360880596E8,2494.838331289659
5,0.2,13320,2672.999999999999,2416.967038513431,2489.971775675054,2498.129872242491,2414.449534305423,0.2422973887177311,5.233893360880596E8,2496.136552698516
5,0.2,13410,2672.999999999999,2418.9368631290386,2491.31604983642,2499.4050296130167,2416.441684595498,0.24229738871773107,5.233893360880596E8,2497.4275708677005
5,0.2,13500,2672.999999999999,2420.894997995853,2492.6519342412935,2500.6729675093675,2418.4210549802983,0.2422973887177311,5.233893360880596E8,2498.7111782209377
5,0.2,13590,2672.999999999999,2422.8331685508892,2493.9749360029455,2501.9284783352923,2420.382610909075,0.2422973887177311,5.233893360880596E8,2499.9812619982536
5,0.2,13680,2672.999999999999,2424.759859792419,2495.289912923474,2503.177116921093,2422.331751156228,0.2422973887177314,5.233893360880596E8,2501.2442106423714
5,0.2,13770,2672.999999999999,2426.6671480192363,2496.5921006449103,2504.412343282989,2424.2626477429258,0.2422973887177312,5.233893360880596E8,2502.4943008380073
5,0.2,13860,2672.999999999999,2428.556172889776,2497.8823210800574,2505.6350983564907,2426.176349854738,0.24229738871773096,5.233893360880596E8,2503.732388788671
5,0.2,13950,2672.999999999999,2430.4347934100515,2499.1647373991545,2506.851808640115,2428.077331901437,0.24229738871773077,5.233893360880596E8,2504.964127611325
5,0.2,14040,2672.999999999999,2432.2957610266967,2500.4350861476037,2508.057971018927,2429.9604932107836,0.24229738871773104,5.233893360880596E8,2506.1842394393116
5,0.2,14130,2672.999999999999,2434.1464212485384,2501.6980996698862,2509.258019482739,2431.831943666876,0.24229738871773113,5.233893360880596E8,2507.398031870205
5,0.2,14220,2672.999999999999,2435.979371426226,2502.9494692755097,2510.4458114728486,2433.686508848161,0.24229738871773093,5.233893360880596E8,2508.6002121630145
5,0.2,14310,2672.999999999999,2437.79529877274,2504.1898858987506,2511.6222174839636,2435.5252299976396,0.24229738871773113,5.233893360880596E8,2509.791346249412
5,0.2,14400,2672.999999999999,2439.6014230362834,2505.4230989781954,2512.793027067848,2437.35213134882,0.24229738871773102,5.233893360880596E8,2510.9765684339163
5,0.2,14490,2672.999999999999,2441.390678268709,2506.6450592666765,2513.953963656454,2439.1622599033826,0.24229738871773132,5.233893360880596E8,2512.150859757784
5,0.2,14580,2672.999999999999,2443.170095726786,2507.8601318103156,2515.109074111077,2440.9612576642976,0.2422973887177311,5.233893360880596E8,2513.3191865887766
5,0.2,14670,2672.999999999999,2444.9324020615786,2509.0641887303154,2516.25239577638,2442.744073691288,0.24229738871773088,5.233893360880596E8,2514.4764782426896
5,0.2,14760,2672.999999999999,2446.6848091078505,2510.261387448987,2517.3894617409774,2444.5158406436503,0.24229738871773113,5.233893360880596E8,2515.6277559811947
5,0.2,14850,2672.999999999999,2448.426962953634,2511.4513602100915,2518.520415187879,2446.2759523699965,0.24229738871773127,5.233893360880596E8,2516.77274402855
5,0.2,14940,2672.999999999999,2450.1349897864857,2512.622671443588,2519.6305361890813,2448.0119768526724,0.24229738871773104,5.233893360880596E8,2517.895063161765
5,0.2,15030,2672.999999999999,2451.818207583509,2513.7782790725046,2520.724225919577,2449.7245126835,0.24229738871773096,5.233893360880596E8,2519.0020758833643
5,0.2,15120,2672.999999999999,2453.495697367206,2514.927442390888,2521.81490281604,2451.4240254797837,0.24229738871773107,5.233893360880596E8,2520.1061104365363
5,0.2,15210,2672.999999999999,2455.16699544953,2516.0702992667616,2522.902197530844,2453.111503784846,0.24229738871773127,5.233893360880596E8,2521.2065163102957
5,0.2,15300,2672.999999999999,2456.83116544103,2517.207487283251,2523.985418517383,2454.7892377801677,0.24229738871773127,5.233893360880596E8,2522.3024340420416
5,0.2,15390,2672.999999999999,2458.487141895558,2518.3391882011683,2525.0636986465765,2456.4585479847037,0.24229738871773115,5.233893360880596E8,2523.3931594005057
5,0.2,15480,2672.999999999999,2460.127878808243,2519.461986136493,2526.131636409176,2458.115921069407,0.242297388717731,5.233893360880596E8,2524.4739154305535
5,0.2,15570,2672.999999999999,2461.7594864080593,2520.578891635268,2527.1938304153296,2459.764223909473,0.2422973887177309,5.233893360880596E8,2525.5491935866366
5,0.2,15660,2672.999999999999,2463.3815191632593,2521.6894270978046,2528.2503132259712,2461.402398951516,0.2422973887177311,5.233893360880596E8,2526.618712095523
5,0.2,15750,2672.999999999999,2464.9864502970768,2522.7898503166875,2529.296821142514,2463.0257872111265,0.2422973887177311,5.233893360880596E8,2527.6774351729887
5,0.2,15840,2672.999999999999,2466.5818002102774,2523.883938191318,2530.3379761458764,2464.6387352193346,0.2422973887177311,5.233893360880596E8,2528.7305088816074
5,0.2,15930,2672.999999999999,2468.1602534186372,2524.967722234475,2531.3684856178565,2466.236063946376,0.24229738871773093,5.233893360880596E8,2529.773114739523
5,0.2,16020,2672.999999999999,2469.722773001694,2526.04176445879,2532.388585316966,2467.818506670579,0.24229738871773104,5.233893360880596E8,2530.805901434307
5,0.2,16110,2672.999999999999,2471.2765445275318,2527.10950161991,2533.4037134434197,2469.390053724931,0.24229738871773138,5.233893360880596E8,2531.83356464847
5,0.2,16200,2672.999999999999,2472.8003663751906,2528.1608481513063,2534.4012848119564,2470.938971666421,0.24229738871773118,5.233893360880596E8,2532.842138126037
5,0.2,16290,2672.999999999999,2474.313171114896,2529.2033641167695,2535.3920127739634,2472.472178008654,0.24229738871773132,5.233893360880596E8,2533.8444748854363
5,0.2,16380,2672.999999999999,2475.8154260104834,2530.2379359116853,2536.375778323438,2473.9917893981587,0.242297388717731,5.233893360880596E8,2534.840316435624
5,0.2,16470,2672.999999999999,2477.31122974693,2531.267466786334,2537.355832606783,2475.502450922883,0.24229738871773093,5.233893360880596E8,2535.8323065855798
5,0.2,16560,2672.999999999999,2478.799979556628,2532.2917342223436,2538.331912360201,2477.00417501289,0.24229738871773093,5.233893360880596E8,2536.8199782233633
5,0.2,16650,2672.999999999999,2480.280969179621,2533.310742951868,2539.3035235365915,2478.497503341771,0.2422973887177311,5.233893360880596E8,2537.8028211211686
5,0.2,16740,2672.999999999999,2481.753515480101,2534.3243694613648,2540.2700387027157,2479.982606598971,0.2422973887177312,5.233893360880596E8,2538.780419643857
5,0.2,16830,2672.999999999999,2483.210530865076,2535.3290986701577,2541.226192303658,2481.4553798239594,0.24229738871773113,5.233893360880596E8,2539.748097706602
5,0.2,16920,2672.999999999999,2484.6588603911086,2536.328122985175,2542.1770180134727,2482.919025525094,0.24229738871773088,5.233893360880596E8,2540.7106105292946
5,0.2,17010,2672.999999999999,2486.098241158999,2537.321095994456,2543.1226315903814,2484.3727959574917,0.2422973887177308,5.233893360880596E8,2541.667770521299
5,0.2,17100,2672.999999999999,2487.521463672785,2538.3045498332353,2544.058989848945,2485.8124668181827,0.24229738871773104,5.233893360880596E8,2542.614816430918
5,0.2,17190,2672.999999999999,2488.9359325275063,2539.282174962215,2544.9904008945555,2487.242443368187,0.24229738871773138,5.233893360880596E8,2543.5567106776866
5,0.2,17280,2672.999999999999,2490.334778577168,2540.250310933359,2545.9117750570763,2488.6579488687003,0.24229738871773138,5.233893360880596E8,2544.4889783997846
5,0.2,17370,2672.999999999999,2491.719013951852,2541.209535538931,2546.8237944978573,2490.0597517338697,0.24229738871773138,5.233893360880596E8,2545.412269074337
5,0.2,17460,2672.999999999999,2493.0954369966016,2542.1630713334143,2547.731456926284,2491.4516462574793,0.24229738871773107,5.233893360880596E8,2546.3309748905444
5,0.2,17550,2672.999999999999,2494.4578736553585,2543.10764638098,2548.6312447006803,2492.8295398385403,0.2422973887177311,5.233893360880596E8,2547.240963970168
5,0.2,17640,2672.999999999999,2495.8126399538073,2544.046890841363,2549.5266463327625,2494.1984488574717,0.24229738871773127,5.233893360880596E8,2548.146394886247
5,0.2,17730,2672.999999999999,2497.1535203817643,2544.9775063688994,2550.41287895515,2495.5542668517583,0.24229738871773127,5.233893360880596E8,2549.0431440325015
5,0.2,17820,2672.999999999999,2498.4811380296173,2545.8999871189794,2551.29057755408,2496.8977819396737,0.24229738871773113,5.233893360880596E8,2549.9316538026287
5,0.2,17910,2672.999999999999,2499.796239768515,2546.8144652703763,2552.161115765638,2498.2288064093427,0.24229738871773138,5.233893360880596E8,2550.8124516841845
5,0.2,18000,2672.999999999999,2501.1045217707756,2547.7238526912656,2553.027947642183,2499.5509474743953,0.24229738871773146,5.233893360880596E8,2551.689233135128
