% Model,LargeGraphiteBlockCharge_v3_mdotbnd_charge_allhours_2.mph
% Version,COMSOL 6.0.0.405
% Date,"Jan 17 2024, 13:15"
% Table,Accumulated Probe Table 26 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate"
6,5,39528,2673,2672.9508015375745,2672.9552475875535,2672.988442961333,2672.825161972771,1.0198742127149363
6,5,39744,2673,2672.953500850049,2672.957715469643,2672.9891128501977,2672.8343140540037,1.0198742127149372
6,5,39960,2673,2672.9560556757615,2672.960049596737,2672.9897452001087,2672.8429965706573,1.0198742127149363
6,5,40176,2673,2672.9584735948147,2672.9622571347554,2672.990342096897,2672.8512331425964,1.0198742127149354
6,5,40392,2673,2672.960761879293,2672.9643448727584,2672.9909055394196,2672.8590462596185,1.0198742127149363
6,5,40608,2673,2672.9629273786854,2672.966319232847,2672.991437345004,2672.866457259631,1.019874212714935
6,5,40824,2673,2672.964976564638,2672.968186305267,2672.9919393013706,2672.8734864599082,1.0198742127149354
6,5,41040,2673,2672.966915640963,2672.969951852133,2672.992413062286,2672.880153148404,1.0198742127149354
6,5,41256,2673,2672.968750425426,2672.9716213336865,2672.9928602026575,2672.8864756738053,1.0198742127149363
6,5,41472,2673,2672.970486481136,2672.973199919183,2672.9932822080646,2672.8924714946897,1.0198742127149367
6,5,41688,2673,2672.972129028089,2672.974692501999,2672.9936804787544,2672.8981571732043,1.019874212714935
6,5,41904,2673,2672.973683037549,2672.9761037167773,2672.9940563307473,2672.9035484747033,1.019874212714937
6,5,42120,2673,2672.975153223563,2672.977437949177,2672.9944110115584,2672.908660356499,1.019874212714939
6,5,42336,2673,2672.976544068532,2672.978699357599,2672.9947457416947,2672.9135070471566,1.019874212714938
6,5,42552,2673,2672.9778598060525,2672.9798918712177,2672.995061591168,2672.918102074689,1.0198742127149378
6,5,42768,2673,2672.979104409556,2672.981019213048,2672.9953596311043,2672.9224582717093,1.019874212714938
6,5,42984,2673,2672.980281706565,2672.9820849091434,2672.9956408726252,2672.92658784972,1.0198742127149363
6,5,43200,2673,2672.981395253703,2672.983092290943,2672.9959062178286,2672.9305023861434,1.0198742127149354
