% Model,tin_tegs_model_2_HF.mph
% Version,COMSOL 6.1.0.357
% Date,"Jun 1 2024, 11:32"
% Table,Table 2 - Surface Average 1
% Time (s),Temperature (K),Temperature (K),"Temperature (K), Point: 51"
465,1042.9676288361409,1018.6831355254392,1049.5348251722728
466,1042.908528960771,1018.6084475374503,1049.4727680045592
467,1042.8494290854017,1018.5337595494602,1049.4107108368455
468,1042.7903292100316,1018.4590715614704,1049.3486536691319
469,1042.7312293346622,1018.3843835734798,1049.286596501418
470,1042.6721294592924,1018.3096955854902,1049.2245393337043
471,1042.613029583922,1018.2350075974994,1049.1624821659905
472,1042.553929708553,1018.1603196095094,1049.1004249982768
473,1042.494829833183,1018.0856316215204,1049.0383678305632
474,1042.4357299578132,1018.01094363353,1048.9763106628495
475,1042.3766300824434,1017.9362556455393,1048.9142534951359
476,1042.3175302070738,1017.8615676575499,1048.852196327422
477,1042.258430331704,1017.7868796695597,1048.7901391597084
478,1042.1993304563337,1017.7121916815696,1048.7280819919947
479,1042.1402305809643,1017.6375036935796,1048.6660248242808
480,1042.079298282888,1017.5622740896466,1048.6032418185118
481,1042.014334654859,1017.4858529306374,1048.5388619690214
482,1041.9493710268305,1017.4094317716289,1048.4744821195309
483,1041.8844073988016,1017.3330106126197,1048.4101022700404
484,1041.8194437707725,1017.2565894536112,1048.34572242055
485,1041.7544801427428,1017.1801682946021,1048.2813425710592
486,1041.689516514714,1017.1037471355938,1048.2169627215687
487,1041.6245528866846,1017.0273259765846,1048.1525828720783
488,1041.5595892586562,1016.9509048175752,1048.0882030225878
489,1041.4946256306268,1016.874483658567,1048.0238231730973
490,1041.429662002598,1016.7980624995578,1047.9594433236066
491,1041.3646983745693,1016.7216413405494,1047.8950634741161
492,1041.2997347465398,1016.6452201815399,1047.8306836246256
493,1041.2347711185103,1016.5687990225321,1047.7663037751352
494,1041.1698074904816,1016.4923778635223,1047.7019239256447
495,1041.104843862452,1016.4159567045141,1047.6375440761542
496,1041.0398802344234,1016.3395355455049,1047.5731642266635
497,1040.9749166063946,1016.2631143864961,1047.508784377173
498,1040.9099529783657,1016.1866932274867,1047.4444045276825
499,1040.844989350336,1016.1102720684785,1047.380024678192
500,1040.7800257223073,1016.0338509094694,1047.3156448287016
501,1040.7150620942784,1015.9574297504599,1047.2512649792109
502,1040.6500984662493,1015.8810085914519,1047.1868851297204
503,1040.5851348382198,1015.8045874324429,1047.12250528023
504,1040.520171210191,1015.728166273434,1047.0581254307394
505,1040.455207582162,1015.6517451144247,1046.993745581249
506,1040.3902439541328,1015.5753239554157,1046.9293657317585
507,1040.3252803261037,1015.498902796408,1046.8649858822678
508,1040.2603166980743,1015.422481637398,1046.8006060327773
509,1040.195353070045,1015.3460604783886,1046.7362261832868
510,1040.1303894420166,1015.2696393193801,1046.6718463337963
511,1040.0654258139873,1015.193218160372,1046.6074664843059
512,1040.0004621859584,1015.1167970013636,1046.5430866348152
513,1039.935498557929,1015.0403758423536,1046.4787067853247
514,1039.8705349298998,1014.9639546833447,1046.4143269358342
515,1039.8055713018712,1014.8875335243367,1046.3499470863437
516,1039.7406076738416,1014.811112365328,1046.2855672368532
517,1039.675644045813,1014.7346912063188,1046.2211873873628
518,1039.6106804177837,1014.6582700473093,1046.156807537872
519,1039.5457167897546,1014.581848888301,1046.0924276883816
520,1039.4807531617255,1014.5054277292923,1046.028047838891
521,1039.4157895336969,1014.4290065702833,1045.9636679894006
522,1039.350825905667,1014.3525854112742,1045.8992881399101
523,1039.2858622776384,1014.2761642522655,1045.8349082904194
524,1039.2208986496094,1014.1997430932565,1045.770528440929
525,1039.1559350215805,1014.1233219342479,1045.7061485914385
526,1039.0909713935512,1014.0469007752388,1045.641768741948
527,1039.026007765522,1013.97047961623,1045.5773888924575
528,1038.9610441374925,1013.8940584572208,1045.5130090429668
529,1038.8960805094634,1013.8176372982126,1045.4486291934763
530,1038.831116881435,1013.7412161392039,1045.3842493439859
531,1038.7661532534057,1013.6647949801948,1045.3198694944954
532,1038.7011896253769,1013.5883738211863,1045.255489645005
533,1038.636225997347,1013.5119526621766,1045.1911097955144
534,1038.5712623693184,1013.4355315031677,1045.1267299460237
535,1038.5062987412894,1013.3591103441593,1045.0623500965332
536,1038.4413351132603,1013.2826891851503,1044.9979702470428
537,1038.3763714852314,1013.2062680261416,1044.9335903975523
538,1038.3114078572028,1013.129846867133,1044.8692105480618
539,1038.2464442291732,1013.0534257081237,1044.804830698571
540,1038.181480601144,1012.977004549115,1044.7404508490806
541,1038.1165169731155,1012.9005833901061,1044.6760709995901
542,1038.0515533450862,1012.8241622310976,1044.6116911500997
543,1037.986589717057,1012.747741072088,1044.5473113006092
544,1037.9216260890278,1012.67131991308,1044.4829314511187
545,1037.856662460999,1012.5948987540703,1044.418551601628
546,1037.7916988329691,1012.5184775950613,1044.3541717521375
547,1037.7267352049405,1012.4420564360531,1044.2897919026468
548,1037.6617715769116,1012.3656352770437,1044.2254120531566
549,1037.5968079488828,1012.2892141180345,1044.161032203666
550,1037.5318443208535,1012.2127929590262,1044.0966523541754
551,1037.4668806928241,1012.1363718000181,1044.032272504685
552,1037.4019170647955,1012.0599506410086,1043.9678926551944
553,1037.3369534367662,1011.9835294819992,1043.9035128057037
554,1037.271989808737,1011.9071083229908,1043.8391329562132
555,1037.2070261807082,1011.830687163982,1043.7747531067228
556,1037.1420625526791,1011.7542660049729,1043.7103732572323
557,1037.0770989246496,1011.6778448459638,1043.6459934077418
558,1037.0121352966207,1011.6014236869557,1043.581613558251
559,1036.9471716685916,1011.525002527947,1043.5172337087606
560,1036.8822080405628,1011.4485813689373,1043.4528538592701
561,1036.8172444125337,1011.3721602099291,1043.3884740097797
562,1036.752280784505,1011.2957390509201,1043.3240941602892
563,1036.6873171564755,1011.2193178919113,1043.2597143107987
564,1036.6223535284464,1011.1428967329023,1043.195334461308
565,1036.557389900417,1011.066475573894,1043.1309546118175
566,1036.4924262723882,1010.9900544148849,1043.066574762327
567,1036.4274626443591,1010.913633255876,1043.0021949128366
568,1036.3624990163298,1010.8372120968672,1042.937815063346
569,1036.297535388301,1010.7607909378576,1042.8734352138554
570,1036.2325717602723,1010.6843697788491,1042.809055364365
571,1036.1676081322432,1010.6079486198399,1042.7446755148744
572,1036.102644504214,1010.531527460832,1042.680295665384
573,1036.0376808761841,1010.4551063018223,1042.6159158158935
574,1035.9727172481555,1010.3786851428135,1042.5515359664028
575,1035.9077536201262,1010.3022639838053,1042.4871561169123
576,1035.8427899920973,1010.2258428247961,1042.4227762674218
577,1035.777826364068,1010.1494216657874,1042.3583964179313
578,1035.7128627360391,1010.073000506778,1042.2940165684408
579,1035.6478991080103,1009.9965793477701,1042.2296367189504
580,1035.582935479981,1009.9201581887609,1042.1652568694597
581,1035.5179718519523,1009.8437370297522,1042.1008770199692
582,1035.4530082239237,1009.7673158707431,1042.0364971704787
583,1035.388044595894,1009.690894711734,1041.9721173209882
584,1035.3230809678648,1009.6144735527256,1041.9077374714977
585,1035.2581173398362,1009.5380523937166,1041.843357622007
586,1035.1931537118064,1009.4616312347077,1041.7789777725166
587,1035.1281900837773,1009.3852100756983,1041.714597923026
588,1035.0632264557482,1009.3087889166899,1041.6502180735356
589,1034.9982628277198,1009.2323677576811,1041.5858382240451
590,1034.933299199691,1009.1559465986714,1041.5214583745546
591,1034.8683355716616,1009.0795254396633,1041.457078525064
592,1034.803371943632,1009.0031042806543,1041.3926986755735
593,1034.7384083156032,1008.9266831216456,1041.328318826083
594,1034.6734446875746,1008.8502619626366,1041.2639389765925
595,1034.6084810595457,1008.7738408036276,1041.199559127102
596,1034.543517431516,1008.697419644619,1041.1351792776113
597,1034.4785538034873,1008.62099848561,1041.0707994281208
598,1034.4135901754578,1008.5445773266009,1041.0064195786304
599,1034.348626547429,1008.4681561675919,1040.9420397291399
600,1034.2836629193996,1008.3917350085842,1040.8776598796494
601,1034.218699291371,1008.3153138495753,1040.813280030159
602,1034.153735663342,1008.2388926905662,1040.7489001806682
603,1034.088772035312,1008.1624715315572,1040.6845203311777
604,1034.0238084072837,1008.0860503725481,1040.6201404816873
605,1033.9588447792544,1008.0096292135395,1040.5557606321968
606,1033.8938811512253,1007.9332080545308,1040.4913807827063
607,1033.8289175231967,1007.8567868955216,1040.4270009332156
608,1033.7639538951669,1007.7803657365126,1040.3626210837251
609,1033.698990267138,1007.703944577504,1040.2982412342346
610,1033.6340266391094,1007.627523418495,1040.2338613847442
611,1033.5690630110803,1007.551102259486,1040.1694815352537
612,1033.504099383051,1007.4746811004769,1040.105101685763
613,1033.4391357550217,1007.3982599414677,1040.0407218362725
614,1033.374172126993,1007.3218387824595,1039.976341986782
615,1033.3092084989637,1007.2454176234506,1039.9119621372915
616,1033.2442448709342,1007.1689964644415,1039.847582287801
617,1033.1792812429053,1007.0925753054328,1039.7832024383106
618,1033.1143176148767,1007.0161541464239,1039.7188225888199
619,1033.0493539868473,1006.939732987415,1039.6544427393294
620,1032.9843903588185,1006.8633118284063,1039.590062889839
621,1032.9194267307892,1006.7868906693969,1039.5256830403484
622,1032.8544631027603,1006.7104695103886,1039.461303190858
623,1032.7894994747312,1006.6340483513795,1039.3969233413673
624,1032.7245358467019,1006.557627192371,1039.3325434918768
625,1032.6595722186726,1006.481206033362,1039.2681636423863
626,1032.5946085906442,1006.4047848743535,1039.2037837928958
627,1032.5296449626144,1006.328363715345,1039.1394039434053
628,1032.4646813345857,1006.2519425563362,1039.0750240939149
629,1032.3997177065562,1006.1755213973266,1039.0106442444242
630,1032.3347540785273,1006.0991002383173,1038.9462643949337
631,1032.2697904504987,1006.0226790793089,1038.881884545443
632,1032.2048268224692,1005.9462579202996,1038.8175046959527
633,1032.1398631944405,1005.869836761291,1038.7531248464622
634,1032.0748995664114,1005.7934156022826,1038.6887449969715
635,1032.0099359383817,1005.716994443273,1038.624365147481
636,1031.9449723103533,1005.6405732842649,1038.5599852979906
637,1031.8800086823237,1005.564152125256,1038.4956054484999
638,1031.8150450542948,1005.4877309662465,1038.4312255990094
639,1031.7500814262667,1005.4113098072378,1038.366845749519
640,1031.6851177982367,1005.3348886482291,1038.3024659000284
641,1031.6201541702071,1005.2584674892204,1038.238086050538
642,1031.555190542179,1005.1820463302116,1038.1737062010473
643,1031.4902269141498,1005.1056251712031,1038.1093263515568
644,1031.4252632861208,1005.0292040121939,1038.0449465020663
645,1031.3602996580912,1004.9527828531857,1037.9805666525758
646,1031.2953360300626,1004.8763616941752,1037.9161868030853
647,1031.2303724020333,1004.7999405351675,1037.8518069535949
648,1031.1654087740042,1004.7235193761586,1037.7874271041042
649,1031.1004451459753,1004.6470982171495,1037.7230472546137
650,1031.035481517946,1004.5706770581406,1037.6586674051232
651,1030.970517889917,1004.4942558991311,1037.5942875556327
652,1030.9055542618883,1004.4178347401229,1037.5299077061422
653,1030.8405906338587,1004.3414135811137,1037.4655278566515
654,1030.7756270058296,1004.2649924221053,1037.401148007161
655,1030.710663377801,1004.1885712630955,1037.3367681576706
656,1030.6456997497712,1004.1121501040873,1037.27238830818
657,1030.5807361217428,1004.0357289450783,1037.2080084586896
658,1030.5157724937137,1003.9593077860701,1037.1436286091991
659,1030.4508088656848,1003.8828866270609,1037.0792487597084
660,1030.3858452376548,1003.8064654680517,1037.014868910218
661,1030.320881609626,1003.7300443090433,1036.9504890607275
662,1030.2559179815973,1003.6536231500346,1036.886109211237
663,1030.190954353568,1003.5772019910248,1036.8217293617465
664,1030.125990725539,1003.5007808320167,1036.7573495122558
665,1030.06102709751,1003.4243596730078,1036.6929696627653
666,1029.9960634694808,1003.3479385139992,1036.6285898132749
667,1029.9310998414517,1003.2715173549894,1036.5642099637844
668,1029.866136213423,1003.1950961959815,1036.499830114294
669,1029.8011725853933,1003.1186750369721,1036.4354502648032
670,1029.7362089573646,1003.0422538779637,1036.3710704153127
671,1029.6712453293355,1002.9658327189544,1036.3066905658222
672,1029.6062817013062,1002.8894115599456,1036.2423107163318
673,1029.5413180732774,1002.8129904009368,1036.1779308668413
674,1029.476354445248,1002.736569241928,1036.1135510173508
675,1029.4113908172187,1002.660148082919,1036.04917116786
676,1029.3464271891899,1002.5837269239098,1035.9847913183696
677,1029.281463561161,1002.5073057649006,1035.9204114688791
678,1029.2164999331321,1002.4308846058925,1035.8560316193887
679,1029.1515363051024,1002.3544634468841,1035.7916517698982
680,1029.086572677074,1002.2780422878755,1035.7272719204075
681,1029.0216090490449,1002.2016211288658,1035.662892070917
682,1028.9566454210158,1002.1251999698571,1035.5985122214265
683,1028.8916817929864,1002.0487788108481,1035.534132371936
684,1028.8267181649574,1001.9723576518395,1035.4697525224456
685,1028.761754536928,1001.8959364928301,1035.405372672955
686,1028.6967909088996,1001.8195153338216,1035.3409928234644
687,1028.6318272808705,1001.7430941748137,1035.276612973974
688,1028.566863652841,1001.6666730158042,1035.2122331244834
689,1028.5019000248114,1001.5902518567952,1035.147853274993
690,1028.436936396783,1001.5138306977868,1035.0834734255025
691,1028.3719727687537,1001.4374095387775,1035.0190935760118
692,1028.3070091407253,1001.3609883797694,1034.9547137265213
693,1028.2420455126955,1001.2845672207592,1034.8903338770308
694,1028.1770818846671,1001.208146061751,1034.8259540275403
695,1028.1121182566376,1001.1317249027419,1034.7615741780498
696,1028.0471546286087,1001.0553037437334,1034.6971943285591
697,1027.9821910005799,1000.9788825847245,1034.6328144790687
698,1027.9172273725508,1000.9024614257152,1034.5684346295782
699,1027.8522637445212,1000.8260402667069,1034.5040547800877
700,1027.7873001164924,1000.7496191076975,1034.4396749305972
701,1027.7223364884637,1000.6731979486889,1034.3752950811067
702,1027.6573728604344,1000.5967767896792,1034.310915231616
703,1027.5924092324049,1000.520355630671,1034.2465353821256
704,1027.5274456043755,1000.4439344716618,1034.182155532635
705,1027.462481976347,1000.3675133126537,1034.1177756831446
706,1027.3975183483183,1000.2910921536444,1034.0533958336541
707,1027.3325547202892,1000.2146709946355,1033.9890159841634
708,1027.2675910922596,1000.1382498356267,1033.924636134673
709,1027.2026274642308,1000.0618286766181,1033.8602562851825
710,1027.137663836202,999.9854075176089,1033.795876435692
711,1027.0727002081724,999.9089863586,1033.7314965862015
712,1027.0077365801433,999.8325651995913,1033.667116736711
713,1026.9427729521146,999.7561440405831,1033.6027368872203
714,1026.8778093240855,999.6797228815734,1033.5383570377298
715,1026.8128456960562,999.6033017225647,1033.4739771882391
716,1026.7478820680274,999.5268805635556,1033.4095973387489
717,1026.6829184399978,999.450459404547,1033.3452174892584
718,1026.6179548119692,999.3740382455386,1033.2808376397677
719,1026.55299118394,999.2976170865294,1033.2164577902772
720,1026.488027555911,999.2211959275204,1033.1520779407867
721,1026.4230639278817,999.1447747685113,1033.087698091296
722,1026.3581002998524,999.0683536095033,1033.0233182418056
723,1026.2931366718235,998.9919324504941,1032.958938392315
724,1026.228173043794,998.9155112914849,1032.8945585428246
725,1026.1632094157653,998.8390901324757,1032.8301786933341
726,1026.0982457877367,998.7626689734677,1032.7657988438434
727,1026.0332821597074,998.6862478144583,1032.701418994353
728,1025.9683185316785,998.6098266554494,1032.6370391448625
729,1025.9033549036494,998.5334054964408,1032.572659295372
730,1025.8383912756203,998.4569843374315,1032.5082794458815
731,1025.7734276475912,998.3805631784239,1032.443899596391
732,1025.708464019562,998.3041420194141,1032.3795197469003
733,1025.6435003915326,998.2277208604058,1032.3151398974098
734,1025.5785367635035,998.1512997013964,1032.2507600479194
735,1025.5135731354749,998.0748785423879,1032.1863801984289
