% Model,LargeGraphiteBlock_v5_PorousMedia_rad_PBC_grid_parallel_vary_flowrate_charge.mph
% Version,COMSOL 6.0.0.405
% Date,"Mar 2 2023, 10:41"
% Table,Accumulated Probe Table 2 - 
% charge_hrs (h),base_flowrate_factor,max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T","Temperature (K), block1_T","Temperature (K), inlet_T_2","Temperature (K), outlet_T_2","Temperature (K), inlet_T 1","Temperature (K), outlet_T 1","Temperature (K), block2_T","Temperature (K), block3_T","Temperature (K), block4_T","massflowrate (kg/s), mass_flowrate","P_out (W), P_out"
4,10,10,8416.800000000001,2673.0000000000014,2655.166598628177,2647.4798155862327,2672.999999999996,2655.162707438614,2673.0000000000023,2655.1589018815844,2644.8677898006117,2641.3599217312594,2613.6892607195214,155.8333333333335,-678378.0207881693
4,10,10,8424,2673.0000000000014,2655.20485622775,2647.543587057583,2672.999999999996,2655.2009182250054,2673.0000000000023,2655.1971584600324,2644.9364807854004,2641.4347533474433,2613.8058250739896,155.83333333333354,-676923.3781539437
4,10,10,8431.2,2673.0000000000014,2655.2431274998125,2647.6071969668865,2672.999999999996,2655.239169230522,2673.0000000000023,2655.2354336765216,2645.0050040484784,2641.5094070561563,2613.9221703994745,155.83333333333354,-675468.0268386223
4,10,10,8438.4,2673.0000000000014,2655.2812750256776,2647.670646690679,2672.999999999996,2655.2773393769703,2673.0000000000023,2655.273583744539,2645.073359116979,2641.5838825750197,2614.0382974667173,155.8333333333336,-674017.4340859363
4,10,10,8445.6,2673.0000000000014,2655.31895864805,2647.7339365612575,2672.999999999996,2655.315111075065,2673.0000000000023,2655.311371445983,2645.141545556813,2641.658183990979,2614.15420462979,155.83333333333366,-672580.6197179117
4,10,10,8452.800000000001,2673.0000000000014,2655.3563420086903,2647.797066440135,2672.999999999996,2655.352540659634,2673.0000000000023,2655.3488264730586,2645.2095657883856,2641.732311455212,2614.2698914081125,155.83333333333357,-671156.4547384346
4,10,10,8460,2673.0000000000014,2655.3937695124573,2647.8600374150483,2672.999999999996,2655.38993826808,2673.0000000000023,2655.386232813731,2645.27741885512,2641.806263513848,2614.3853609106764,155.83333333333366,-669734.1409784184
4,10,10,8467.2,2673.0000000000014,2655.4314171671017,2647.9228499793508,2672.999999999996,2655.4275512066697,2673.0000000000023,2655.423838768712,2645.3451058813243,2641.8800396474176,2614.5006142451625,155.8333333333336,-668304.2372166932
4,10,10,8474.4,2673.0000000000014,2655.469432594329,2647.9855040168345,2672.999999999996,2655.4655022009742,2673.0000000000023,2655.4617285557188,2645.4126269585327,2641.953639788512,2614.615652711209,155.83333333333354,-666863.541215315
4,10,10,8481.6,2673.0000000000014,2655.5072369543755,2648.0479995538203,2672.999999999996,2655.503324442303,2673.0000000000023,2655.4995750654184,2645.479981978284,2642.0270680950644,2614.730474445207,155.83333333333357,-665424.4907617454
4,10,10,8488.800000000001,2673.0000000000014,2655.544406673531,2648.110337590751,2672.999999999996,2655.5405791538533,2673.0000000000023,2655.5369326748896,2645.5471716604143,2642.1003241115736,2614.845076929215,155.83333333333368,-664004.0299241291
4,10,10,8496,2673.0000000000014,2655.581250315298,2648.1725182339515,2672.999999999996,2655.5774729436744,2673.0000000000023,2655.5738693536905,2645.614196810635,2642.1734055984784,2614.95946135442,155.83333333333363,-662599.5742739942
4,10,10,8503.2,2673.0000000000014,2655.6181824693513,2648.2345422319463,2672.999999999996,2655.614374012577,2673.0000000000023,2655.610694245204,2645.6810577841766,2642.2463141725166,2615.0736313052525,155.8333333333337,-661199.3691490884
4,10,10,8510.4,2673.0000000000014,2655.65547367914,2648.296410128515,2672.999999999996,2655.6516530848944,2673.0000000000023,2655.647911394681,2645.7477546387745,2642.3190482092245,2615.1875890221327,155.83333333333363,-659784.2490684681
4,10,10,8517.6,2673.0000000000014,2655.6929699790594,2648.358121630802,2672.999999999996,2655.689125954615,2673.0000000000023,2655.6853876246196,2645.8142873953598,2642.391612454708,2615.301332663507,155.8333333333336,-658359.27788546
4,10,10,8524.800000000001,2673.0000000000014,2655.730198450421,2648.4196778851006,2672.999999999996,2655.7263772746037,2673.0000000000023,2655.7227446667057,2645.88065765813,2642.4640065102594,2615.414860269958,155.83333333333366,-656938.8386219417
4,10,10,8532,2673.0000000000014,2655.7668592860127,2648.481078687268,2672.999999999996,2655.7631302714567,2673.0000000000023,2655.75962551801,2645.9468646330815,2642.5362290763737,2615.5281724283795,155.83333333333366,-655536.5057192965
4,10,10,8539.2,2673.0000000000014,2655.8033232740627,2648.542324817471,2672.999999999996,2655.7996311261304,2673.0000000000023,2655.796089967977,2646.0129099073974,2642.608278690091,2615.6412704983636,155.8333333333336,-654150.0057832676
4,10,10,8546.4,2673.0000000000014,2655.8398794889376,2648.6034169048103,2672.999999999996,2655.836186326038,2673.0000000000023,2655.8325656495867,2646.0787932795038,2642.680156987304,2615.7541553606393,155.83333333333363,-652763.0787828596
4,10,10,8553.6,2673.0000000000014,2655.87651340591,2648.664354414065,2672.999999999996,2655.872825010209,2673.0000000000023,2655.8691774431527,2646.1445146549295,2642.7518681801857,2615.8668275049363,155.83333333333357,-651370.9763522403
4,10,10,8560.800000000001,2673.0000000000014,2655.9132427432664,2648.7251382710097,2672.999999999996,2655.909550707171,2673.0000000000023,2655.9059358028535,2646.210074807926,2642.8234102177803,2615.979288480229,155.83333333333363,-649973.3009882914
4,10,10,8568,2673.0000000000014,2655.9499679139967,2648.7857696504634,2672.999999999996,2655.9462543417053,2673.0000000000023,2655.9427070657825,2646.2754742371744,2642.894783137874,2616.091537403881,155.83333333333368,-648575.135001026
4,10,10,8575.2,2673.0000000000014,2655.9864972141418,2648.846247411627,2672.999999999996,2655.9827982383335,2673.0000000000023,2655.9792818804076,2646.340713839345,2642.96598618655,2616.203574930921,155.83333333333354,-647184.4386328973
4,10,10,8582.4,2673.0000000000014,2656.022875326886,2648.906572452263,2672.999999999996,2656.0192049176476,2673.0000000000023,2656.015699713865,2646.4057929544147,2643.0370190979697,2616.31540018356,155.83333333333357,-645799.7112121832
4,10,10,8589.6,2673.0000000000014,2656.0590223276763,2648.966745745411,2672.999999999996,2656.055403077601,2673.0000000000023,2656.0518864524533,2646.470712244327,2643.1078860201865,2616.427012717725,155.83333333333363,-644423.7707887039
4,10,10,8596.800000000001,2673.0000000000014,2656.0949608256788,2649.026767460531,2672.999999999996,2656.091388588743,2673.0000000000023,2656.0878700819585,2646.535472935498,2643.1785871232382,2616.538414732477,155.83333333333366,-643055.5532492433
4,10,10,8604,2673.0000000000014,2656.1309482618085,2649.0866381616183,2672.999999999996,2656.127338061308,2673.0000000000023,2656.123810404232,2646.600074475607,2643.2491205236024,2616.649606741779,155.83333333333363,-641688.9823954751
4,10,10,8611.2,2673.0000000000014,2656.1670048055657,2649.1463580533386,2672.999999999996,2656.1633429469375,2673.0000000000023,2656.1598060561687,2646.664517651114,2643.319485529298,2616.7605894006256,155.83333333333363,-640320.3077233811
4,10,10,8618.4,2673.0000000000014,2656.203272582534,2649.2059264684963,2672.999999999996,2656.199565953519,2673.0000000000023,2656.1959934644956,2646.7288030608993,2643.389682738174,2616.8713646446313,155.8333333333336,-638944.3418341316
4,10,10,8625.6,2673.0000000000014,2656.239583551152,2649.2653450575312,2672.999999999996,2656.2358523923085,2673.0000000000023,2656.2322552137034,2646.792930859081,2643.4597163041103,2616.981930105203,155.83333333333354,-637565.5492565293
4,10,10,8632.800000000001,2673.0000000000014,2656.275571330801,2649.32461405182,2672.999999999996,2656.271879722337,2673.0000000000023,2656.2683580118814,2646.856901214868,2643.5295850876105,2617.0922852009953,155.83333333333366,-636192.8005270187
4,10,10,8640,2673.0000000000014,2656.3110615436885,2649.383733936256,2672.999999999996,2656.3074284079203,2673.0000000000023,2656.303982664766,2646.9207144701786,2643.599288009824,2617.202430800504,155.83333333333363,-634838.2324758174
4,10,10,8647.2,2673.0000000000014,2656.346226451345,2649.442704776013,2672.999999999996,2656.342610651595,2673.0000000000023,2656.339159549801,2646.984371194233,2643.668824835727,2617.3123670997234,155.83333333333363,-633500.6900505528
4,10,10,8654.4,2673.0000000000014,2656.381683577186,2649.501527176409,2672.999999999996,2656.3780048379876,2673.0000000000023,2656.3744500746443,2647.047872376086,2643.7381963978855,2617.422097506559,155.83333333333363,-632158.8266609113
4,10,10,8661.6,2673.0000000000014,2656.4175625628973,2649.5602007334314,2672.999999999996,2656.413805430699,2673.0000000000023,2656.410139409014,2647.1112178935796,2643.807405538978,2617.531623020171,155.83333333333354,-630801.799203556
4,10,10,8668.800000000001,2673.0000000000014,2656.45349965495,2649.618726607367,2672.999999999996,2656.44972703897,2673.0000000000023,2656.4460910865096,2647.1744076687046,2643.8764521912794,2617.6409412908088,155.83333333333348,-629434.7965864209
4,10,10,8676,2673.0000000000014,2656.489016681745,2649.6771051231026,2672.999999999996,2656.485318771954,2673.0000000000023,2656.4818309365696,2647.237442380945,2643.9453353540025,2617.750051102119,155.83333333333357,-628075.8483543035
4,10,10,8683.2,2673.0000000000014,2656.5239932502323,2649.7353366312223,2672.999999999996,2656.5203719592378,2673.0000000000023,2656.5169940406245,2647.300322862718,2644.0140547529113,2617.8589535322235,155.83333333333363,-626738.8299277911
4,10,10,8690.4,2673.0000000000014,2656.5587791580847,2649.793421373814,2672.999999999996,2656.5552082323825,2673.0000000000023,2656.5518309982713,2647.3630488976496,2644.082610670509,2617.9676508804887,155.8333333333336,-625414.2126748855
4,10,10,8697.6,2673.0000000000014,2656.5937455787503,2649.851359580409,2672.999999999996,2656.5901671858096,2673.0000000000023,2656.58669092299,2647.425621460179,2644.1510059420502,2618.076142707165,155.83333333333363,-624088.7221372485
4,10,10,8704.800000000001,2673.0000000000014,2656.628963253242,2649.909151641147,2672.999999999996,2656.6253643522273,2673.0000000000023,2656.6218373186507,2647.4880407561327,2644.2192405308683,2618.184429633232,155.83333333333366,-622752.3390195378
4,10,10,8712,2673.0000000000014,2656.664178943622,2649.9667980022064,2672.999999999996,2656.6606270836787,2673.0000000000023,2656.657179170446,2647.5503061506893,2644.2873134567158,2618.292512266942,155.83333333333357,-621408.5240079539
4,10,10,8719.2,2673.0000000000014,2656.6991159879267,2650.0242992590347,2672.999999999996,2656.6956521482084,2673.0000000000023,2656.692337585768,2647.612419203922,2644.355224043073,2618.4003905465806,155.83333333333357,-620071.6838628738
4,10,10,8726.4,2673.0000000000014,2656.7340180568676,2650.0816558321053,2672.999999999996,2656.7305348675977,2673.0000000000023,2656.727243311939,2647.6743803488293,2644.4229727037314,2618.5080652453594,155.8333333333336,-618744.4518013967
4,10,10,8733.6,2673.0000000000014,2656.7686421578915,2650.1388680154687,2672.999999999996,2656.7651749644274,2673.0000000000023,2656.761885841624,2647.7361898184863,2644.490563356665,2618.615535919896,155.83333333333363,-617427.227347753
4,10,10,8740.800000000001,2673.0000000000014,2656.8031806785407,2650.195936201893,2672.999999999996,2656.7997116942715,2673.0000000000023,2656.7963687847673,2647.797847789234,2644.5579952374374,2618.7228012072437,155.83333333333346,-616116.0709062305
4,10,10,8748,2673.0000000000014,2656.837728583774,2650.2528594880278,2672.999999999996,2656.834264131853,2673.0000000000023,2656.8308930662756,2647.8593544262985,2644.6252676571908,2618.829863350685,155.83333333333363,-614803.3426425176
4,10,10,8755.2,2673.0000000000014,2656.8721790414456,2650.309639584097,2672.999999999996,2656.868794137198,2673.0000000000023,2656.86546770175,2647.9207103210397,2644.692379594032,2618.9367244324435,155.83333333333354,-613488.6997528663
4,10,10,8762.4,2673.0000000000014,2656.9069414086616,2650.3662774635577,2672.999999999996,2656.903519923749,2673.0000000000023,2656.9001808472035,2647.9819150536746,2644.759331489471,2619.0433848324474,155.83333333333357,-612168.7902522493
4,10,10,8769.6,2673.0000000000014,2656.941629376162,2650.4227724164325,2672.999999999996,2656.9381579696296,2673.0000000000023,2656.9348272563907,2648.0429707048115,2644.826126989548,2619.149842570915,155.8333333333337,-610851.4182869567
4,10,10,8776.800000000001,2673.0000000000014,2656.9759032632137,2650.4791248534657,2672.999999999996,2656.9724412030687,2673.0000000000023,2656.9691632127374,2648.103876523537,2644.892765861406,2619.256098094163,155.8333333333336,-609545.8507733474
4,10,10,8784,2673.0000000000014,2657.009985817543,2650.5353353997143,2672.999999999996,2657.0065243459685,2673.0000000000023,2657.003245901095,2648.16463271166,2644.959247575122,2619.3621510205076,155.83333333333354,-608249.913353186
4,10,10,8791.2,2673.0000000000014,2657.044128360348,2650.5914044021238,2672.999999999996,2657.0406353477956,2673.0000000000023,2657.0372760884343,2648.2252405798586,2645.0255698509864,2619.468002735406,155.83333333333363,-606955.9721962926
4,10,10,8798.4,2673.0000000000014,2657.07828715167,2650.6473321125964,2672.999999999996,2657.0748355321475,2673.0000000000023,2657.0714478819013,2648.2856994751783,2645.0917334691962,2619.573656106637,155.83333333333363,-605656.6467030267
4,10,10,8805.6,2673.0000000000014,2657.11244210834,2650.7031191288074,2672.999999999996,2657.1090362445784,2673.0000000000023,2657.1056783768727,2648.3460099593503,2645.157742853832,2619.6791090473675,155.83333333333363,-604355.0891823425
4,10,10,8812.800000000001,2673.0000000000014,2657.1465859353243,2650.758765519143,2672.999999999996,2657.1431460622703,2673.0000000000023,2657.139836507365,2648.4061729260065,2645.2235971293753,2619.784362818823,155.83333333333366,-603056.2832006537
4,10,10,8820,2673.0000000000014,2657.1805354222406,2650.8142716638527,2672.999999999996,2657.1770644672597,2673.0000000000023,2657.1738072005755,2648.466188504589,2645.2892965518276,2619.889417529585,155.83333333333366,-601764.6042089916
4,10,10,8827.2,2673.0000000000014,2657.214331970002,2650.8696387605855,2672.999999999996,2657.210829825062,2673.0000000000023,2657.2075538852273,2648.5260569012057,2645.35483995018,2619.9942709177035,155.83333333333366,-600481.4427697571
4,10,10,8834.4,2673.0000000000014,2657.248059791303,2650.924865488816,2672.999999999996,2657.2445351608967,2673.0000000000023,2657.2412065921267,2648.5857783004603,2645.420225945794,2620.098924987321,155.83333333333357,-599201.8546778572
4,10,10,8841.6,2673.0000000000014,2657.2816889662704,2650.9799527475802,2672.999999999996,2657.278244560609,2673.0000000000023,2657.2748987702857,2648.6453531183906,2645.485458649693,2620.203381821999,155.83333333333354,-597920.7657570236
4,10,10,8848.800000000001,2673.0000000000014,2657.3151737257595,2651.0349016945206,2672.999999999996,2657.311848950032,2673.0000000000023,2657.308552274733,2648.7047818285246,2645.5505380992104,2620.3076415256965,155.83333333333366,-596641.1473395089
4,10,10,8856,2673.0000000000014,2657.3487182528124,2651.0897123735604,2672.999999999996,2657.3453802191143,2673.0000000000023,2657.342126858085,2648.7640651491947,2645.6154639352867,2620.411703886481,155.83333333333357,-595364.5297650937
4,10,10,8863.2,2673.0000000000014,2657.382301306081,2651.1443849066054,2672.999999999996,2657.3788728225277,2673.0000000000023,2657.3756393352946,2648.8232029317464,2645.680234605669,2620.5155684429865,155.83333333333346,-594090.2736733631
4,10,10,8870.4,2673.0000000000014,2657.415828542091,2651.1989204510332,2672.999999999996,2657.4123624007234,2673.0000000000023,2657.4091538745247,2648.882195598403,2645.744851547973,2620.619235988264,155.83333333333366,-592815.9391765854
4,10,10,8877.6,2673.0000000000014,2657.4491727588083,2651.2533178536523,2672.999999999996,2657.445758426977,2673.0000000000023,2657.442542852334,2648.941044227549,2645.8093181193594,2620.7227057756763,155.83333333333363,-591546.378944008
4,10,10,8884.800000000001,2673.0000000000014,2657.4822679199933,2651.307578015663,2672.999999999996,2657.478961399645,2673.0000000000023,2657.4757484196043,2648.9997485900954,2645.8736323507546,2620.825978949367,155.8333333333337,-590283.7925908571
4,10,10,8892,2673.0000000000014,2657.515225014131,2651.3617022025796,2672.999999999996,2657.512018626502,2673.0000000000023,2657.508833044495,2649.058308968767,2645.9377944460607,2620.929057587984,155.83333333333363,-589025.8048707908
4,10,10,8899.2,2673.0000000000014,2657.548314254963,2651.4156897485445,2672.999999999996,2657.5450759535515,2673.0000000000023,2657.541898644978,2649.1167260428383,2646.0018035585767,2621.0319414602195,155.83333333333357,-587768.5405214988
4,10,10,8906.4,2673.0000000000014,2657.5817354058604,2651.469541267498,2672.999999999996,2657.5783499684576,2673.0000000000023,2657.575124017524,2649.1749990795556,2646.0656602048634,2621.1346308107545,155.8333333333336,-586505.2011060409
4,10,10,8913.6,2673.0000000000014,2657.6148940203966,2651.5232582542835,2672.999999999996,2657.6115162074184,2673.0000000000023,2657.608359652306,2649.2331292456965,2646.1293677685344,2621.2371247198544,155.83333333333363,-585241.4714863293
4,10,10,8920.800000000001,2673.0000000000014,2657.6477075026446,2651.5768390229514,2672.999999999996,2657.6443836943363,2673.0000000000023,2657.6412738238287,2649.2911178043178,2646.1929260325974,2621.339421801599,155.83333333333366,-583989.9649710042
4,10,10,8928,2673.0000000000014,2657.6802310048674,2651.630284183993,2672.999999999996,2657.676962020057,2673.0000000000023,2657.673840980755,2649.348964228715,2646.2563336068965,2621.441524098321,155.83333333333354,-582751.653107427
4,10,10,8935.2,2673.0000000000014,2657.712617399589,2651.6835960888734,2672.999999999996,2657.7094536088034,2673.0000000000023,2657.7063158065025,2649.406668962181,2646.319589175106,2621.543434334634,155.83333333333363,-581516.8519829805
4,10,10,8942.4,2673.0000000000014,2657.7456380491144,2651.7367734906625,2672.999999999996,2657.742383782105,2673.0000000000023,2657.7391555739673,2649.4642318426213,2646.382694002408,2621.645153620765,155.83333333333357,-580268.174558353
4,10,10,8949.6,2673.0000000000014,2657.7790571193887,2651.7898163226996,2672.999999999996,2657.7756369974736,2673.0000000000023,2657.772365011796,2649.521653509958,2646.4456519601404,2621.7466800657103,155.83333333333366,-579005.4410339305
4,10,10,8956.800000000001,2673.0000000000014,2657.81175076383,2651.842726719093,2672.999999999996,2657.8084061178424,2673.0000000000023,2657.8053005177862,2649.578934663217,2646.508462575962,2621.848011559805,155.83333333333354,-577753.1233110053
4,10,10,8964,2673.0000000000014,2657.843710028778,2651.895503037946,2672.999999999996,2657.840498324958,2673.0000000000023,2657.83751260834,2649.6360756226936,2646.5711247160993,2621.9491478953832,155.83333333333354,-576528.312254683
4,10,10,8971.2,2673.0000000000014,2657.8755177707217,2651.9481460076904,2672.999999999996,2657.872352303173,2673.0000000000023,2657.8693064036074,2649.693076621092,2646.6336362747675,2622.0500917095883,155.83333333333357,-575319.4061794581
4,10,10,8978.4,2673.0000000000014,2657.907865208866,2652.0006577397876,2672.999999999996,2657.9046530861156,2673.0000000000023,2657.9014532735555,2649.7499380419995,2646.6959984580553,2622.150847419844,155.83333333333357,-574097.0750276278
4,10,10,8985.6,2673.0000000000014,2657.9407209381857,2652.053037355578,2672.999999999996,2657.9374108288985,2673.0000000000023,2657.9341153903765,2649.8066600554716,2646.758215640167,2622.251413483251,155.83333333333366,-572855.152472507
4,10,10,8992.800000000001,2673.0000000000014,2657.9734341160747,2652.1052838973305,2672.999999999996,2657.970112338231,2673.0000000000023,2657.9669248618134,2649.8632425691458,2646.820287085689,2622.3517876893193,155.83333333333366,-571607.6270035225
4,10,10,9000,2673.0000000000014,2658.005517354422,2652.157400068807,2672.999999999996,2658.0022888554686,2673.0000000000023,2657.999307739693,2649.919686702515,2646.882212069877,2622.451969467188,155.83333333333363,-570376.3220434914
4,10,10,9007.2,2673.0000000000014,2658.037215041408,2652.2093852465864,2672.999999999996,2658.034020978676,2673.0000000000023,2658.031086311741,2649.975993030661,2646.9439884868343,2622.5519590826525,155.83333333333366,-569167.9948056136
4,10,10,9014.4,2673.0000000000014,2658.0689719649768,2652.2612379675943,2672.999999999996,2658.0657547749815,2673.0000000000023,2658.0626923028667,2650.032161026905,2647.0056175344216,2622.651759010595,155.83333333333366,-567966.2296695065
4,10,10,9021.6,2673.0000000000014,2658.1008671226764,2652.312961205004,2672.999999999996,2658.097669684289,2673.0000000000023,2658.094520019559,2650.0881912529694,2647.067102459812,2622.751370587614,155.83333333333363,-566756.0337886057
4,10,10,9028.800000000001,2673.0000000000014,2658.1329726104764,2652.3645546019766,2672.999999999996,2658.1297759422396,2673.0000000000023,2658.1266067178435,2650.1440841959566,2647.1284436543174,2622.850793444025,155.83333333333354,-565535.9905641594
4,10,10,9036,2673.0000000000014,2658.1651263407784,2652.4160173387386,2672.999999999996,2658.161887698177,2673.0000000000023,2658.1587638417814,2650.199839290829,2647.189639410901,2622.950027913586,155.83333333333354,-564313.2695216483
4,10,10,9043.2,2673.0000000000014,2658.197069340794,2652.4673512017566,2672.999999999996,2658.1937923764553,2673.0000000000023,2658.190725024196,2650.2554583712927,2647.2506890258987,2623.049072882633,155.8333333333336,-563097.9988290668
4,10,10,9050.4,2673.0000000000014,2658.22873694324,2652.518556034693,2672.999999999996,2658.2254648526437,2673.0000000000023,2658.222436746155,2650.3109417168653,2647.311592969557,2623.147929183272,155.83333333333357,-561892.213454558
4,10,10,9057.6,2673.0000000000014,2658.260172794841,2652.569630743975,2672.999999999996,2658.256939373283,2673.0000000000023,2658.253895253821,2650.3662889008037,2647.3723544849677,2623.246596572536,155.83333333333354,-560696.0561313082
4,10,10,9064.800000000001,2673.0000000000014,2658.2914450075873,2652.620577647365,2672.999999999996,2658.28827038124,2673.0000000000023,2658.28520588232,2650.4214999696865,2647.4329730342215,2623.345075850325,155.83333333333366,-559505.5216668629
4,10,10,9072,2673.0000000000014,2658.3227326952315,2652.671397195606,2672.999999999996,2658.319604849691,2673.0000000000023,2658.316531955421,2650.476576012896,2647.4934483824886,2623.4433679962594,155.83333333333363,-558314.3999474453
4,10,10,9079.2,2673.0000000000014,2658.3542597374503,2652.722087540415,2672.999999999996,2658.35112006681,2673.0000000000023,2658.3480367717034,2650.53151715109,2647.553779947858,2623.5414738400355,155.83333333333354,-557116.4818161592
4,10,10,9086.4,2673.0000000000014,2658.3861649105274,2652.7726514852593,2672.999999999996,2658.382907874582,2673.0000000000023,2658.3797670485174,2650.586323616717,2647.6139672496074,2623.6393953225224,155.83333333333354,-555909.9909243968
4,10,10,9093.6,2673.0000000000014,2658.417785988294,2652.8230880459614,2672.999999999996,2658.414539386056,2673.0000000000023,2658.411470289931,2650.6409960453784,2647.6740137386037,2623.7371302921633,155.83333333333363,-554704.5280083268
4,10,10,9100.800000000001,2673.0000000000014,2658.448784770597,2652.8733959777587,2672.999999999996,2658.4456263189213,2673.0000000000023,2658.4426799677035,2650.6955339564147,2647.7339195435766,2623.834676217824,155.83333333333354,-553517.8320271047
