% Model,LargeGraphiteBlockCharge_v3_rad_spacing_2.mph
% Version,COMSOL 6.0.0.405
% Date,"Feb 22 2023, 18:24"
% Table,Accumulated Probe Table 24 - 
% hours (h),rad_spac (m),Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate",Global Variable Probe 1,"Temperature (K), G_block"
5,0.08,10080,2673.000000000001,2224.0699801538403,2456.7784354950354,2475.543392619767,2212.021201226518,0.2422973887177305,5.233893360880596E8,2472.0531350705646
5,0.08,10170,2673.000000000001,2225.9402098278615,2459.098284318833,2477.77524341566,2213.6241153374986,0.24229738871773118,5.233893360880596E8,2474.299544139766
5,0.08,10260,2673.000000000001,2227.845599280564,2461.409346269475,2479.997110786335,2215.264471155381,0.24229738871773088,5.233893360880596E8,2476.536254574892
5,0.08,10350,2673.000000000001,2229.8263400474407,2463.7091356481646,2482.204734060146,2216.9531596583456,0.2422973887177306,5.233893360880596E8,2478.7593300644094
5,0.08,10440,2673.000000000001,2231.8361442582054,2466.000400557071,2484.4013883725925,2218.677405640281,0.242297388717731,5.233893360880596E8,2480.9716395641126
5,0.08,10530,2673.000000000001,2233.876536683074,2468.282113998282,2486.587160623074,2220.4420072724665,0.24229738871773085,5.233893360880596E8,2483.173291318238
5,0.08,10620,2673.000000000001,2235.9488509800003,2470.553969833666,2488.7619105702624,2222.247094043332,0.2422973887177307,5.233893360880596E8,2485.3641604955583
5,0.08,10710,2673.000000000001,2238.0544757067955,2472.8158111956736,2490.92539862358,2224.0916717987707,0.24229738871773074,5.233893360880596E8,2487.5440308807943
5,0.08,10800,2673.000000000001,2240.232202768647,2475.064470055427,2493.072048269758,2225.9859878874804,0.24229738871773074,5.233893360880596E8,2489.7076413966215
5,0.08,10890,2673.000000000001,2242.4368741604153,2477.3034824366837,2495.2069975664053,2227.9159554113608,0.24229738871773074,5.233893360880596E8,2491.8597574879136
5,0.08,10980,2673.000000000001,2244.6699600774637,2479.531778595484,2497.3303492975783,2229.886025895779,0.2422973887177306,5.233893360880596E8,2494.000492559342
5,0.08,11070,2673.000000000001,2246.9327840358465,2481.749116048949,2499.4419649114648,2231.8959772513317,0.2422973887177307,5.233893360880596E8,2496.129718283013
5,0.08,11160,2673.000000000001,2249.226726458781,2483.9554083955086,2501.5416160551413,2233.9445366376312,0.24229738871773027,5.233893360880596E8,2498.2472239589974
5,0.08,11250,2673.000000000001,2251.553295567887,2486.15056729953,2503.629042369575,2236.0305528053054,0.2422973887177307,5.233893360880596E8,2500.3527708750585
5,0.08,11340,2673.000000000001,2253.9507988995542,2488.330833535016,2505.6974161348903,2238.1642463626354,0.24229738871773074,5.233893360880596E8,2502.4397957153697
5,0.08,11430,2673.000000000001,2256.3737322690076,2490.500447435792,2507.75345890317,2240.332490897742,0.242297388717731,5.233893360880596E8,2504.5146799243075
5,0.08,11520,2673.000000000001,2258.823102292811,2492.658265884486,2509.797171069263,2242.5396240369605,0.24229738871773127,5.233893360880596E8,2506.5774563564833
5,0.08,11610,2673.000000000001,2261.3319129986203,2494.800185664364,2511.8216081321643,2244.7961887921647,0.24229738871773085,5.233893360880596E8,2508.621380011386
5,0.08,11700,2673.000000000001,2263.888391617492,2496.9273356293616,2513.8274634866502,2247.0964297539485,0.2422973887177305,5.233893360880596E8,2510.647099843099
5,0.08,11790,2673.000000000001,2266.460283909925,2499.0430576760314,2515.8217975212965,2249.4315529332434,0.2422973887177305,5.233893360880596E8,2512.6614581256
5,0.08,11880,2673.000000000001,2269.073853357359,2501.1424804317853,2517.798490189723,2251.814446802113,0.2422973887177307,5.233893360880596E8,2514.6584787630027
5,0.08,11970,2673.000000000001,2271.701142050771,2503.230561646519,2519.763966744185,2254.2291284990756,0.24229738871773093,5.233893360880596E8,2516.644396824199
5,0.08,12060,2673.000000000001,2274.345196167448,2505.3062717037096,2521.7180585265473,2256.6778379487887,0.24229738871773074,5.233893360880596E8,2518.6190773622548
5,0.08,12150,2673.000000000001,2277.0089378213634,2507.369574737218,2523.6603077081118,2259.158779980859,0.24229738871773074,5.233893360880596E8,2520.5820807826162
5,0.08,12240,2673.000000000001,2279.7232837663214,2509.416464342294,2525.5831623791078,2261.6787508427797,0.24229738871773088,5.233893360880596E8,2522.526055763356
5,0.08,12330,2673.000000000001,2282.4552655518714,2511.451977074693,2527.493949499865,2264.225628230055,0.24229738871773013,5.233893360880596E8,2524.4581013795573
5,0.08,12420,2673.000000000001,2285.207060310375,2513.4749041159967,2529.392348522179,2266.8026094835263,0.2422973887177302,5.233893360880596E8,2526.377924230268
5,0.08,12510,2673.000000000001,2287.980215172739,2515.4849976663045,2531.277859470699,2269.4095091044815,0.24229738871773102,5.233893360880596E8,2528.285025240997
5,0.08,12600,2673.000000000001,2290.775951475867,2517.482144076684,2533.149986153477,2272.045467397658,0.2422973887177307,5.233893360880596E8,2530.1789181796917
5,0.08,12690,2673.000000000001,2293.625026256145,2519.461475558185,2534.9995937249982,2274.7184988099666,0.2422973887177306,5.233893360880596E8,2532.050663481243
5,0.08,12780,2673.000000000001,2296.4907757741203,2521.428468710877,2536.8361045841875,2277.4181537756813,0.24229738871773013,5.233893360880596E8,2533.909464070183
5,0.08,12870,2673.000000000001,2299.3738330011984,2523.3818331797415,2538.659306270859,2280.1474855529523,0.24229738871773074,5.233893360880596E8,2535.7551072168417
5,0.08,12960,2673.000000000001,2302.2745703149653,2525.321338782428,2540.4688165970333,2282.9058823035384,0.2422973887177312,5.233893360880596E8,2537.5871945148433
5,0.08,13050,2673.000000000001,2305.193407423162,2527.2469239914444,2542.2642593962046,2285.6918250167237,0.24229738871773135,5.233893360880596E8,2539.4053516367967
5,0.08,13140,2673.000000000001,2308.156778719577,2529.153302763416,2544.035739061267,2288.5117764964907,0.24229738871773074,5.233893360880596E8,2541.19984726338
5,0.08,13230,2673.000000000001,2311.132565956778,2531.046598062502,2545.793880568305,2291.355241914667,0.2422973887177306,5.233893360880596E8,2542.9811352840848
5,0.08,13320,2673.000000000001,2314.1425940460717,2532.9204035167413,2547.529598791267,2294.232005101793,0.24229738871773102,5.233893360880596E8,2544.740224607877
5,0.08,13410,2673.000000000001,2317.1603974176987,2534.780921798249,2549.2528090405663,2297.131677098224,0.2422973887177312,5.233893360880596E8,2546.4868973103357
5,0.08,13500,2673.000000000001,2320.1868458821345,2536.6269661143656,2550.963264081166,2300.0557443852576,0.24229738871773127,5.233893360880596E8,2548.220917677293
5,0.08,13590,2673.000000000001,2323.2411040753695,2538.4533871706676,2552.6516941162577,2303.008989441275,0.24229738871773085,5.233893360880596E8,2549.933095466557
5,0.08,13680,2673.000000000001,2326.301164552385,2540.266723617734,2554.327814914906,2305.980805226108,0.24229738871773093,5.233893360880596E8,2551.6330316190924
5,0.08,13770,2673.000000000001,2329.368389504711,2542.0657533253425,2555.991225768331,2308.972313681176,0.24229738871773102,5.233893360880596E8,2553.320324894472
5,0.08,13860,2673.000000000001,2332.443788989255,2543.850384633023,2557.6413372610523,2311.982202559992,0.24229738871773088,5.233893360880596E8,2554.9943746466183
5,0.08,13950,2673.000000000001,2335.5282011614536,2545.6206480702863,2559.277589947729,2315.0088772995236,0.24229738871773074,5.233893360880596E8,2556.654632059323
5,0.08,14040,2673.000000000001,2338.640546457945,2547.3709557413863,2560.889394198185,2318.056267054341,0.24229738871773016,5.233893360880596E8,2558.290597996995
5,0.08,14130,2673.000000000001,2341.758216224114,2549.107826788861,2562.4880389274203,2321.1178958935416,0.2422973887177306,5.233893360880596E8,2559.913487217305
5,0.08,14220,2673.000000000001,2344.8965175821104,2550.8244726634807,2564.0636965365516,2324.199910499903,0.2422973887177305,5.233893360880596E8,2561.5135126820333
5,0.08,14310,2673.000000000001,2348.0365452924684,2552.5274748082875,2565.6269996521983,2327.295778373286,0.24229738871773085,5.233893360880596E8,2563.1012346802995
5,0.08,14400,2673.000000000001,2351.178766588051,2554.215616133356,2567.1775877404934,2330.4060724914843,0.24229738871773088,5.233893360880596E8,2564.6762908895766
5,0.08,14490,2673.000000000001,2354.335413357001,2555.8833933813403,2568.705486968777,2333.533351649519,0.24229738871773052,5.233893360880596E8,2566.228717479006
5,0.08,14580,2673.000000000001,2357.4915712564743,2557.537738070977,2570.2212136703574,2336.6708797903243,0.2422973887177306,5.233893360880596E8,2567.7690000408
5,0.08,14670,2673.000000000001,2360.657788039615,2559.1720401791035,2571.715228592062,2339.822152985307,0.242297388717731,5.233893360880596E8,2569.2876047269538
5,0.08,14760,2673.000000000001,2363.829797049571,2560.788023609757,2573.1892103834316,2342.9845725292726,0.2422973887177312,5.233893360880596E8,2570.786205969199
5,0.08,14850,2673.000000000001,2367.0043631339563,2562.385876069465,2574.6447374728423,2346.1572314891064,0.24229738871773113,5.233893360880596E8,2572.266400645485
5,0.08,14940,2673.000000000001,2370.1736796207088,2563.9704608862703,2576.0901422928923,2349.336706252417,0.2422973887177306,5.233893360880596E8,2573.736482756749
5,0.08,15030,2673.000000000001,2373.3384970002903,2565.54068795332,2577.5247488137943,2352.522426735307,0.2422973887177306,5.233893360880596E8,2575.1957512802887
5,0.08,15120,2673.000000000001,2376.4994551645923,2567.0967081455515,2578.9476560407165,2355.7127027381907,0.24229738871773088,5.233893360880596E8,2576.643279644205
5,0.08,15210,2673.000000000001,2379.6571415971307,2568.638705256777,2580.357988426795,2358.90591188018,0.24229738871773157,5.233893360880596E8,2578.078193227497
5,0.08,15300,2673.000000000001,2382.812041135045,2570.1666765684336,2581.7549141318163,2362.100846816114,0.24229738871773046,5.233893360880596E8,2579.499670479883
5,0.08,15390,2673.000000000001,2385.9710277400663,2571.674649542219,2583.1271127776918,2365.297919469874,0.2422973887177307,5.233893360880596E8,2580.896378038003
5,0.08,15480,2673.000000000001,2389.125138335267,2573.169232155106,2584.4865924974856,2368.4961300824193,0.24229738871773127,5.233893360880596E8,2582.280375775841
5,0.08,15570,2673.000000000001,2392.274363238022,2574.6490801450896,2585.832918604566,2371.695113518741,0.24229738871773127,5.233893360880596E8,2583.6512077254497
5,0.08,15660,2673.000000000001,2395.41829104923,2576.1140138975206,2587.1655866497663,2374.8941690014262,0.24229738871773093,5.233893360880596E8,2585.0083397998064
5,0.08,15750,2673.000000000001,2398.5564717221705,2577.564029664337,2588.484189467702,2378.0924550960467,0.24229738871773074,5.233893360880596E8,2586.3513577329118
5,0.08,15840,2673.000000000001,2401.691529146393,2578.992899914203,2589.7771555073673,2381.2894867392615,0.24229738871773018,5.233893360880596E8,2587.668637111111
5,0.08,15930,2673.000000000001,2404.818337209653,2580.4078741869776,2591.0574908137373,2384.4848010191595,0.24229738871773085,5.233893360880596E8,2588.9732766318907
5,0.08,16020,2673.000000000001,2407.9365378874895,2581.807713601295,2592.3249178950446,2387.6773703357576,0.24229738871773085,5.233893360880596E8,2590.264973402749
5,0.08,16110,2673.000000000001,2411.0455839618176,2583.1924060142755,2593.5790505754653,2390.866165766796,0.24229738871773132,5.233893360880596E8,2591.543301591729
5,0.08,16200,2673.000000000001,2414.1449125566533,2584.5621035168724,2594.819559876516,2394.050150844496,0.24229738871773135,5.233893360880596E8,2592.807921869985
5,0.08,16290,2673.000000000001,2417.234045910388,2585.916892646139,2596.0461055296764,2397.2283650765826,0.2422973887177306,5.233893360880596E8,2594.058495962916
5,0.08,16380,2673.000000000001,2420.3109222485036,2587.250491966413,2597.247047726525,2400.398826576861,0.242297388717731,5.233893360880596E8,2595.2832900983394
5,0.08,16470,2673.000000000001,2423.3760589759,2588.5702655147306,2598.4356717900178,2403.562836484331,0.24229738871773088,5.233893360880596E8,2596.4957305018916
5,0.08,16560,2673.000000000001,2426.4291144478043,2589.8750303770767,2599.611743967605,2406.718799480941,0.2422973887177302,5.233893360880596E8,2597.695563878195
5,0.08,16650,2673.000000000001,2429.4659726650348,2591.1588342725913,2600.764649419316,2409.8639695741517,0.24229738871773085,5.233893360880596E8,2598.8720268465318
5,0.08,16740,2673.000000000001,2432.485606085682,2592.423858567629,2601.8972913218595,2412.998652075317,0.24229738871773043,5.233893360880596E8,2600.028090701909
5,0.08,16830,2673.000000000001,2435.4919013393956,2593.675536121039,2603.020040952478,2416.123756820368,0.24229738871773032,5.233893360880596E8,2601.1742277362405
5,0.08,16920,2673.000000000001,2438.4845054972243,2594.9128915028796,2604.132463234191,2419.237289757275,0.24229738871773102,5.233893360880596E8,2602.309961972161
5,0.08,17010,2673.000000000001,2441.4628314075444,2596.136219348284,2605.2339366457086,2422.338412649885,0.24229738871773074,5.233893360880596E8,2603.434628447043
5,0.08,17100,2673.000000000001,2444.426244372358,2597.3458662945013,2606.3238431701066,2425.426583370303,0.24229738871773068,5.233893360880596E8,2604.547596693987
5,0.08,17190,2673.000000000001,2447.374110924945,2598.5419954958775,2607.401556649614,2428.5013422843717,0.24229738871773016,5.233893360880596E8,2605.648241203866
5,0.08,17280,2673.000000000001,2450.2981642870873,2599.718815201317,2608.4561740138324,2431.5590375523343,0.24229738871773046,5.233893360880596E8,2606.72553018933
5,0.08,17370,2673.000000000001,2453.20619616076,2600.8830231672905,2609.4996306864514,2434.6038312633486,0.2422973887177307,5.233893360880596E8,2607.7915898153383
5,0.08,17460,2673.000000000001,2456.0978029799717,2602.0334646118986,2610.531544660595,2437.6334260914323,0.2422973887177307,5.233893360880596E8,2608.846008234596
5,0.08,17550,2673.000000000001,2458.972400316541,2603.17009734165,2611.5514947721786,2440.647058339358,0.24229738871773085,5.233893360880596E8,2609.8883259083163
5,0.08,17640,2673.000000000001,2461.8293220721416,2604.2930316295515,2612.559150786031,2443.6443257851934,0.24229738871773085,5.233893360880596E8,2610.918201986545
5,0.08,17730,2673.000000000001,2464.6577396279977,2605.396453001376,2613.543755295195,2446.620858690024,0.24229738871773052,5.233893360880596E8,2611.9247263839916
5,0.08,17820,2673.000000000001,2467.4684994326835,2606.487277226433,2614.5175324027023,2449.5819357903824,0.24229738871773043,5.233893360880596E8,2612.9203460194003
5,0.08,17910,2673.000000000001,2470.2508961943095,2607.558914343876,2615.4709117925227,2452.520666246723,0.24229738871773088,5.233893360880596E8,2613.8953164592385
5,0.08,18000,2673.000000000001,2473.0160567975877,2608.618184712723,2616.4146577793113,2455.4425178395027,0.24229738871773088,5.233893360880596E8,2614.8605615253377
5,0.09,0,2672.9999999999995,2173.000000834453,2173.000057247866,2174.572649536567,2173,0.2422973613990705,5.233893360880596E8,2173.3558815621545
5,0.09,90,2672.9999999999995,2173.003592297074,2175.4328448316396,2196.8345113668374,2173.000871159935,0.24229738871773143,5.233893360880596E8,2192.937582196192
5,0.09,180,2672.9999999999995,2173.0064692837977,2178.1796824388616,2200.4012048688915,2173.0035663359513,0.2422973887177314,5.233893360880596E8,2196.488697611571
5,0.09,270,2672.9999999999995,2173.009048992832,2180.962352114127,2203.2575225741475,2173.0072298556825,0.2422973887177314,5.233893360880596E8,2199.3434327078207
5,0.09,360,2672.9999999999995,2173.0114776641435,2183.6513167603384,2205.7477477533134,2173.011186342433,0.24229738871773174,5.233893360880596E8,2201.8315361202644
5,0.09,450,2672.9999999999995,2173.0138896935155,2186.3015940341797,2208.191951102444,2173.015241499365,0.24229738871773107,5.233893360880596E8,2204.2760080882254
5,0.09,540,2672.9999999999995,2173.0163192220225,2188.916086852528,2210.61373924006,2173.0193872940004,0.24229738871773118,5.233893360880596E8,2206.699622437374
5,0.09,630,2672.9999999999995,2173.018837591646,2191.50350911708,2213.0323995993786,2173.0236050765407,0.24229738871773165,5.233893360880596E8,2209.1209374253604
5,0.09,720,2672.9999999999995,2173.0215045698924,2194.07087075904,2215.4631982797264,2173.0278876987745,0.2422973887177315,5.233893360880596E8,2211.553823635988
5,0.09,810,2672.9999999999995,2173.024376556038,2196.628390022104,2217.9244265967914,2173.0322486898417,0.24229738871773096,5.233893360880596E8,2214.0157553706917
5,0.09,900,2672.9999999999995,2173.027501615656,2199.1918457659062,2220.4354718734166,2173.036718327418,0.242297388717731,5.233893360880596E8,2216.5270691103387
5,0.09,990,2672.9999999999995,2173.0308461495515,2201.767461793283,2222.9791974762984,2173.0413086414937,0.2422973887177315,5.233893360880596E8,2219.0743828952423
5,0.09,1080,2672.9999999999995,2173.0343375135462,2204.3473459846327,2225.5224424931885,2173.0460181429007,0.24229738871773102,5.233893360880596E8,2221.6169847554993
5,0.09,1170,2672.9999999999995,2173.0380517962844,2206.9280045050577,2228.057750300364,2173.0508510880704,0.24229738871773096,5.233893360880596E8,2224.153498374102
5,0.09,1260,2672.9999999999995,2173.0418267906502,2209.5027087106014,2230.5757448861395,2173.0558270431957,0.24229738871773102,5.233893360880596E8,2226.6730500641665
5,0.09,1350,2672.9999999999995,2173.045723099066,2212.0720094229896,2233.089691271231,2173.0609182759663,0.24229738871773127,5.233893360880596E8,2229.1883741666043
5,0.09,1440,2672.9999999999995,2173.0497891924797,2214.637522825015,2235.607067760053,2173.066117969657,0.24229738871773135,5.233893360880596E8,2231.706316444611
5,0.09,1530,2672.9999999999995,2173.054074645949,2217.2013859711656,2238.131523990703,2173.0714281364594,0.24229738871773168,5.233893360880596E8,2234.2306739933756
5,0.09,1620,2672.9999999999995,2173.05862533137,2219.7656258148545,2240.664164318349,2173.076858377972,0.24229738871773135,5.233893360880596E8,2236.7633355817934
5,0.09,1710,2672.9999999999995,2173.063760121119,2222.33989183852,2243.2265489382007,2173.082470669854,0.24229738871773118,5.233893360880596E8,2239.3270127101564
5,0.09,1800,2672.9999999999995,2173.0694842423036,2224.9223926773548,2245.8007448997187,2173.08829053612,0.2422973887177315,5.233893360880596E8,2241.9026357193106
5,0.09,1890,2672.9999999999995,2173.075820431172,2227.509241806641,2248.377021994849,2173.0943609799115,0.24229738871773096,5.233893360880596E8,2244.479459716849
5,0.09,1980,2672.9999999999995,2173.0825002563424,2230.094084538746,2250.9422651325176,2173.1006556800926,0.24229738871773077,5.233893360880596E8,2247.0448613629965
5,0.09,2070,2672.9999999999995,2173.0900058633956,2232.679101415529,2253.5086231596347,2173.107299087226,0.24229738871773102,5.233893360880596E8,2249.6114480948777
5,0.09,2160,2672.9999999999995,2173.0979882405054,2235.2604208692214,2256.06538514416,2173.114223631407,0.24229738871773135,5.233893360880596E8,2252.1688298486883
5,0.09,2250,2672.9999999999995,2173.1065669124478,2237.837996403534,2258.6170747082474,2173.121487429551,0.24229738871773113,5.233893360880596E8,2254.7214639308804
5,0.09,2340,2672.9999999999995,2173.1158694314913,2240.412405008149,2261.16760397945,2173.1291285624975,0.24229738871773143,5.233893360880596E8,2257.2727165043784
5,0.09,2430,2672.9999999999995,2173.126035113797,2242.9846183450477,2263.719363353737,2173.1371904008524,0.2422973887177314,5.233893360880596E8,2259.8247704943624
5,0.09,2520,2672.9999999999995,2173.1390946118554,2245.565195611997,2266.300716090778,2173.1460303117337,0.2422973887177304,5.233893360880596E8,2262.406377830827
5,0.09,2610,2672.9999999999995,2173.1538672299375,2248.1478672889157,2268.8778583370304,2173.1557084488472,0.2422973887177314,5.233893360880596E8,2264.9842826976706
5,0.09,2700,2672.9999999999995,2173.1695759991917,2250.7284233122073,2271.4452853373887,2173.1661497149007,0.2422973887177315,5.233893360880596E8,2267.5522919189116
5,0.09,2790,2672.9999999999995,2173.187542884146,2253.3090213664595,2274.0144229172383,2173.17774192386,0.2422973887177307,5.233893360880596E8,2270.1214721477204
5,0.09,2880,2672.9999999999995,2173.206771476935,2255.886803375124,2276.576280152845,2173.1902205949227,0.24229738871773077,5.233893360880596E8,2272.6833970988823
5,0.09,2970,2672.9999999999995,2173.2290188831976,2258.4648013744895,2279.142960061576,2173.2040721348617,0.24229738871773127,5.233893360880596E8,2275.2506224827243
5,0.09,3060,2672.9999999999995,2173.2544665339224,2261.04329555054,2281.7117192757496,2173.2193724753283,0.242297388717731,5.233893360880596E8,2277.8201837367483
5,0.09,3150,2672.9999999999995,2173.281675119943,2263.6195681782024,2284.27435017759,2173.2359700831385,0.242297388717731,5.233893360880596E8,2280.3834470766146
5,0.09,3240,2672.9999999999995,2173.311030956046,2266.193708825787,2286.8339686758727,2173.2541014211915,0.24229738871773127,5.233893360880596E8,2282.9435476755652
5,0.09,3330,2672.9999999999995,2173.3429374582806,2268.7661299179326,2289.392758243374,2173.2738711098546,0.24229738871773118,5.233893360880596E8,2285.5027131247225
5,0.09,3420,2672.9999999999995,2173.3833311674075,2271.344575212428,2291.9723759183466,2173.296375326093,0.24229738871773096,5.233893360880596E8,2288.0828721330363
5,0.09,3510,2672.9999999999995,2173.4262059200596,2273.922092911789,2294.5431643020593,2173.320999163762,0.24229738871773143,5.233893360880596E8,2290.6542695031003
5,0.09,3600,2672.9999999999995,2173.4720547366605,2276.49822389301,2297.108311043592,2173.348157543271,0.242297388717731,5.233893360880596E8,2293.2200924914414
5,0.09,3690,2672.9999999999995,2173.524661363157,2279.07541828293,2299.6784391498704,2173.3787791852465,0.24229738871773135,5.233893360880596E8,2295.7907306235243
5,0.09,3780,2672.9999999999995,2173.5841540948823,2281.653213949572,2302.2494978919353,2173.412854164607,0.24229738871773135,5.233893360880596E8,2298.3623750981697
5,0.09,3870,2672.9999999999995,2173.647280503344,2284.2289954461858,2304.8141294552197,2173.44995429181,0.242297388717731,5.233893360880596E8,2300.9276721584306
5,0.09,3960,2672.9999999999995,2173.7147596865007,2286.802710362802,2307.3749033992553,2173.4905789922987,0.24229738871773118,5.233893360880596E8,2303.4892633513823
5,0.09,4050,2672.9999999999995,2173.787333867414,2289.374591328298,2309.9339204470675,2173.534895914548,0.24229738871773135,5.233893360880596E8,2306.0491062704223
5,0.09,4140,2672.9999999999995,2173.8711788367164,2291.948197415026,2312.5018848326395,2173.5843196616424,0.2422973887177315,5.233893360880596E8,2308.617770930665
5,0.09,4230,2672.9999999999995,2173.965983904688,2294.5234578145887,2315.072462900556,2173.639084001981,0.2422973887177314,5.233893360880596E8,2311.189283967911
5,0.09,4320,2672.9999999999995,2174.0662677425275,2297.09737098825,2317.637067754644,2173.698601034995,0.24229738871773127,5.233893360880596E8,2313.754822013349
5,0.09,4410,2672.9999999999995,2174.178849579137,2299.6719105880306,2320.2039723127814,2173.7652854069775,0.24229738871773124,5.233893360880596E8,2316.32276702703
5,0.09,4500,2672.9999999999995,2174.2975830686573,2302.244573368182,2322.7650766181714,2173.837420713168,0.242297388717731,5.233893360880596E8,2318.884877864693
5,0.09,4590,2672.9999999999995,2174.423579905828,2304.8152469914808,2325.3224264650544,2173.9158165824647,0.24229738871773077,5.233893360880596E8,2321.443331432874
5,0.09,4680,2672.9999999999995,2174.55795379684,2307.3840907936187,2327.8776649741735,2174.000703737454,0.2422973887177307,5.233893360880596E8,2323.9998061660203
5,0.09,4770,2672.9999999999995,2174.710570800746,2309.9541324397096,2330.4397708120196,2174.0944404806196,0.2422973887177314,5.233893360880596E8,2326.563392327916
5,0.09,4860,2672.9999999999995,2174.8720884792624,2312.5230226712633,2332.997580782782,2174.1950865267686,0.2422973887177314,5.233893360880596E8,2329.122579885179
5,0.09,4950,2672.9999999999995,2175.0529565976926,2315.092884551017,2335.5590081778146,2174.3063742931163,0.24229738871773102,5.233893360880596E8,2331.6854526257143
5,0.09,5040,2672.9999999999995,2175.2430878961172,2317.661189891002,2338.114973631921,2174.4259661329993,0.24229738871773118,5.233893360880596E8,2334.2429130979785
5,0.09,5130,2672.9999999999995,2175.464597348319,2320.231260663712,2340.67705526323,2174.5598555177967,0.24229738871773088,5.233893360880596E8,2336.8070071504458
5,0.09,5220,2672.9999999999995,2175.6936400564778,2322.7988832509286,2343.2302820844843,2174.7038523307665,0.24229738871773113,5.233893360880596E8,2339.3622077308687
5,0.09,5310,2672.9999999999995,2175.9551437774526,2325.36588078862,2345.7843410696437,2174.864901682432,0.24229738871773124,5.233893360880596E8,2341.9182247036656
5,0.09,5400,2672.9999999999995,2176.22931812829,2327.929861532326,2348.3306920196774,2175.040450372008,0.24229738871773102,5.233893360880596E8,2344.4667090390417
5,0.09,5490,2672.9999999999995,2176.5105046798226,2330.4900917985915,2350.86955478687,2175.2275728525633,0.24229738871773124,5.233893360880596E8,2347.007836967642
5,0.09,5580,2672.9999999999995,2176.810770544685,2333.047856620616,2353.407950971193,2175.430601677482,0.24229738871773113,5.233893360880596E8,2349.5487391929278
5,0.09,5670,2672.9999999999995,2177.121486299681,2335.602714100472,2355.9414594939817,2175.6445854127346,0.24229738871773077,5.233893360880596E8,2352.084716981077
5,0.09,5760,2672.9999999999995,2177.4578789485413,2338.1565909368483,2358.477597769818,2175.8746102545483,0.242297388717731,5.233893360880596E8,2354.6235158652053
5,0.09,5850,2672.9999999999995,2177.807407188614,2340.7083880584464,2361.0091938110913,2176.1166819580467,0.2422973887177314,5.233893360880596E8,2357.157934822157
5,0.09,5940,2672.9999999999995,2178.1871239934353,2343.2598954782316,2363.542943207515,2176.376937354649,0.24229738871773118,5.233893360880596E8,2359.694946748649
5,0.09,6030,2672.9999999999995,2178.581512350394,2345.8094848370943,2366.071773645947,2176.651140911436,0.24229738871773165,5.233893360880596E8,2362.2270385540805
5,0.09,6120,2672.9999999999995,2179.008820389375,2348.35851353579,2368.6016711477787,2176.9461998319225,0.24229738871773082,5.233893360880596E8,2364.7602016227306
5,0.09,6210,2672.9999999999995,2179.451748059254,2350.905315572595,2371.125908060978,2177.2570155305402,0.24229738871773082,5.233893360880596E8,2367.2877821339857
5,0.09,6300,2672.9999999999995,2179.9295619381883,2353.450860453144,2373.6492494246436,2177.5910621893663,0.24229738871773096,5.233893360880596E8,2369.815030676163
5,0.09,6390,2672.9999999999995,2180.44400004641,2355.9948032205893,2376.1695867105564,2177.948033269241,0.24229738871773107,5.233893360880596E8,2372.339610227679
5,0.09,6480,2672.9999999999995,2180.9727795728577,2358.535542160376,2378.682668414629,2178.3239828483916,0.2422973887177314,5.233893360880596E8,2374.856940522044
5,0.09,6570,2672.9999999999995,2181.535050549933,2361.0734059153256,2381.192799765853,2178.726958710941,0.2422973887177314,5.233893360880596E8,2377.3713427969146
5,0.09,6660,2672.9999999999995,2182.1133983306036,2363.607750337318,2383.6963194150107,2179.1490517674993,0.242297388717731,5.233893360880596E8,2379.8792766723996
5,0.09,6750,2672.9999999999995,2182.729498630156,2366.139075223971,2386.1972747701934,2179.598538319456,0.24229738871773135,5.233893360880596E8,2382.3852398042222
5,0.09,6840,2672.9999999999995,2183.381702938771,2368.667482586952,2388.6941205124463,2180.0736093546393,0.24229738871773118,5.233893360880596E8,2384.8873789809245
5,0.09,6930,2672.9999999999995,2184.0511221604856,2371.192183921096,2391.184265673944,2180.569879509812,0.2422973887177317,5.233893360880596E8,2387.3828366956627
5,0.09,7020,2672.9999999999995,2184.773460658824,2373.713717667934,2393.6724155344014,2181.0990979228504,0.24229738871773107,5.233893360880596E8,2389.876458681092
5,0.09,7110,2672.9999999999995,2185.5284223159606,2376.231481000793,2396.153818120155,2181.65743723614,0.24229738871773102,5.233893360880596E8,2392.363779848711
5,0.09,7200,2672.9999999999995,2186.3155759102124,2378.745018518785,2398.628645836829,2182.2460440737,0.2422973887177314,5.233893360880596E8,2394.844899813577
5,0.09,7290,2672.9999999999995,2187.118443244867,2381.2540699201427,2401.096219716495,2182.858683659966,0.24229738871773124,5.233893360880596E8,2397.318848180418
5,0.09,7380,2672.9999999999995,2187.9606938062234,2383.758533114949,2403.559702827271,2183.5048892058417,0.2422973887177316,5.233893360880596E8,2399.7888723236774
5,0.09,7470,2672.9999999999995,2188.822254465597,2386.258680330524,2406.0165584072597,2184.174481076543,0.24229738871773107,5.233893360880596E8,2402.2523766989143
5,0.09,7560,2672.9999999999995,2189.730049261299,2388.7544847948247,2408.469457932692,2184.877784842483,0.24229738871773088,5.233893360880596E8,2404.7124760699658
