hours,max_ff,time,inlet_T,outlet_T,block_1,Sn_block_1,bottom_right_T,mass_flow,SOC,power
1,10,30564.0,2673,2673.006349625409,2672.988023680079,2673.003302709618,2672.980205533384,12.238490552579224,1.0452065890800877,-19.272037983354714
1,10,30600.0,2673,2673.0063777461164,2672.9882274757683,2673.003314308301,2672.980543167385,12.238490552579222,1.0452052739861493,-19.35738842693427
1,10,30636.0,2673,2673.0064049978805,2672.9884293040514,2673.0033258352205,2672.9808774269104,12.238490552579204,1.0452039531706836,-19.440101500374233
1,10,30672.0,2673,2673.006430942241,2672.988628759627,2673.0033365664804,2672.981207893623,12.238490552579231,1.0452026268585684,-19.518846413346406
1,10,30708.0,2673,2673.0064537962553,2672.9888257877233,2673.0033464842545,2672.981534496133,12.238490552579243,1.0452012955042145,-19.588211675693792
1,10,30744.0,2673,2673.006472514345,2672.9890199270317,2673.003355818847,2672.9818565105693,12.238490552579231,1.045199959854298,-19.645023804976173
1,10,30780.0,2673,2673.006491624307,2672.989212147194,2673.0033657241347,2672.982175303393,12.238490552579238,1.0451986202956842,-19.703025321972497
1,10,30816.0,2673,2673.0065160785416,2672.989401709843,2673.0033764204873,2672.982489769905,12.238490552579238,1.0451972762356687,-19.777247486491678
1,10,30852.0,2673,2673.006541527506,2672.989589357944,2673.0033869715053,2672.9828010937376,12.238490552579234,1.0451959270192552,-19.854488800894057
1,10,30888.0,2673,2673.006565770832,2672.989774852402,2673.0033970560626,2672.9831088759,12.238490552579231,1.0451945726682363,-19.928070825596016
1,10,30924.0,2673,2673.006587414741,2672.989958119926,2673.0034064644524,2672.9834130463987,12.238490552579231,1.045193213575781,-19.993763241678447
1,10,30960.0,2673,2673.0066053160917,2672.9901387318114,2673.0034152215176,2672.983712926025,12.238490552579238,1.0451918503971926,-20.04809644920759
1,10,30996.0,2673,2673.006623605502,2672.990317508577,2673.00342428591,2672.984009791637,12.238490552579249,1.0451904834790853,-20.10360747402912
1,10,31032.0,2673,2673.006644036729,2672.990494230362,2673.003433847672,2672.984303270723,12.238490552579234,1.0451891125600514,-20.165619223494872
