hours,max_ff,time,inlet_T,outlet_T,block_T,Sn_T,bottom_right_T,mass_flow,SOC,power,TPV_height,TPV_density
16,100.0,24192,2172.9999999999995,2663.0009133918898,2458.837745286983,2434.6844777027345,2666.913378867561,0.07802946072977263,0.5800300620040482,9482.157743208174,1.0092157718568096,263653.4782758191
16,100.0,24768,2172.9999999999995,2661.7128118667592,2453.744409596529,2429.5918507358724,2666.05288718322,0.07823352242946417,0.5700330257625537,9481.963732728673,1.0104299782358779,263331.2649995873
16,100.0,25344,2172.9999999999995,2660.299835849565,2448.6512155030982,2424.499389214733,2665.0993284965907,0.07845870124117132,0.560036198015564,9481.762234476639,1.0117661737377412,262977.9062913679
16,100.0,25920,2172.9999999999995,2658.754026679437,2443.558167738614,2419.4071046208464,2664.0458972173656,0.07870663362723071,0.5500395873555606,9481.551924281017,1.0132327833729151,262591.432866833
16,100.0,26496,2172.9999999999995,2657.067222275969,2438.465271229169,2414.314993715098,2662.8855620264435,0.0789790733268919,0.5400432030744433,9481.332799533111,1.0148387514276005,262169.82656365115
16,100.0,27072,2172.9999999999995,2655.231070448296,2433.37253148707,2409.2230718211154,2661.6110742293995,0.07927789055838386,0.5300470544009492,9481.104982659384,1.0165934285064668,261711.02341988278
16,100.0,27648,2172.9999999999995,2653.236963235849,2428.2799543893343,2404.1313413884977,2660.214967162728,0.07960507930395362,0.520051151390685,9480.866782683757,1.0185064576451122,261212.89692254664
16,100.0,28224,2172.9999999999995,2651.076128679941,2423.187545737272,2399.0398056298973,2658.689565619709,0.07996279114656175,0.5100555046719554,9480.618804188156,1.0205881599949505,260673.2804904927
16,100.0,28800,2172.9999999999995,2648.7396040082203,2418.0953118438633,2393.9484764851136,2657.026991423205,0.08035332760778617,0.5000601248197628,9480.360543704015,1.0228492338064756,260089.96021610996
16,100.0,29376,2172.9999999999995,2646.2181173259755,2413.0032611202028,2388.8573796884057,2655.219158208795,0.08077916437004279,0.4900650244187708,9480.088692424588,1.0253007283195832,259460.6447011212
16,100.0,29952,2172.9999999999995,2643.5022595239097,2407.911400823177,2383.766507801857,2653.2577830888845,0.08124300871673609,0.48007021700492797,9479.804754592777,1.027954745026499,258783.00728463818
16,100.0,30528,2172.9999999999995,2640.582476603052,2402.819738489822,2378.6758784510885,2651.134392656109,0.08174777462278217,0.47007571513950897,9479.509074897342,1.0308238531751666,258054.68339264582
16,100.0,31104,2172.9999999999995,2637.4488672123794,2397.728284032129,2373.585510084124,2648.8403124654105,0.082296608508167,0.46008153391022416,9479.196516065638,1.0339208754630538,257273.21937135322
