% Model,tin_tegs_model_2_HF.mph
% Version,COMSOL 6.1.0.357
% Date,"Jun 1 2024, 12:17"
% Table,Table 2 - Surface Average 1
% Time (s),Temperature (K),Temperature (K),Temperature (K)
1623,969.1833122118736,938.5659770435088,986.025148035288
1624,969.1230048909148,938.5066648520839,985.9664949406066
1625,969.0626975699562,938.4473526606606,985.9078418459242
1626,969.0023902489976,938.3880404692364,985.8491887512431
1627,968.9420829280396,938.3287282778124,985.7905356565608
1628,968.8817756070807,938.2694160863884,985.7318825618789
1629,968.8214682861226,938.2101038949639,985.6732294671991
1630,968.7611609651638,938.1507917035399,985.6145763725152
1631,968.7008536442052,938.091479512116,985.5559232778342
1632,968.6405463232468,938.0321673206913,985.4972701831518
1633,968.5802390022877,937.9728551292676,985.4386170884711
1634,968.5199316813301,937.9135429378439,985.3799639937897
1635,968.4596243603711,937.8542307464195,985.3213108991075
1636,968.3993170394125,937.7949185549955,985.2626578044265
1637,968.3390097184545,937.7356063635714,985.2040047097443
1638,968.2787023974953,937.6762941721472,985.1453516150629
1639,968.2183950765371,937.6169819807234,985.0866985203803
1640,968.1580877555783,937.5576697892988,985.0280454256992
1641,968.0977804346206,937.498357597875,984.9693923310182
1642,968.0374731136617,937.4390454064504,984.9107392363353
1643,967.9771657927031,937.3797332150268,984.852086141655
1644,967.9168584717443,937.3204210236032,984.7934330469725
1645,967.856551150786,937.2611088321786,984.7347799522911
1646,967.7962438298277,937.2017966407549,984.6761268576087
1647,967.7359365088694,937.1424844493312,984.6174737629276
1648,967.6756291879109,937.0831722579067,984.5588206682456
1649,967.6153218669523,937.0238600664826,984.5001675735639
1650,967.5550145459932,936.9645478750585,984.4415144788829
1651,967.494707225035,936.9052356836346,984.382861384201
1652,967.4343999040763,936.8459234922107,984.3242082895199
1653,967.3740925831178,936.7866113007859,984.2655551948374
1654,967.3137852621593,936.7272991093625,984.2069021001562
1655,967.2534779412009,936.6679869179376,984.1482490054753
1656,967.193170620242,936.6086747265136,984.0895959107932
1657,967.132863299284,936.5493625350899,984.0309428161107
1658,967.0725559783252,936.4900503436655,983.9722897214292
1659,967.0122486573666,936.4307381522416,983.913636626747
1660,966.9519413364083,936.3714259608181,983.854983532066
1661,966.8916340154497,936.3121137693934,983.7963304373847
1662,966.831326694491,936.2528015779696,983.7376773427031
1663,966.771019373533,936.1934893865455,983.6790242480212
1664,966.7107120525734,936.1341771951212,983.6203711533399
1665,966.6504047316156,936.0748650036975,983.5617180586581
1666,966.5900974106567,936.0155528122737,983.5030649639757
1667,966.5297900896986,935.9562406208495,983.4444118692949
1668,966.4694827687399,935.8969284294252,983.3857587746115
1669,966.4091754477816,935.8376162380005,983.3271056799301
1670,966.3488681268226,935.778304046577,983.2684525852496
1671,966.2885608058644,935.7189918551529,983.2097994905679
1672,966.2282534849056,935.6596796637283,983.1511463958859
1673,966.1679461639476,935.6003674723045,983.0924933012038
1674,966.1076388429884,935.5410552808809,983.0338402065219
1675,966.0473315220304,935.4817430894573,982.9751871118402
1676,965.987024201072,935.4224308980325,982.9165340171594
1677,965.926716880113,935.3631187066081,982.8578809224774
1678,965.8664095591542,935.303806515184,982.7992278277954
1679,965.8061022381966,935.2444943237607,982.7405747331137
1680,965.7457949172375,935.185182132336,982.6819216384324
1681,965.6854875962794,935.1258699409123,982.6232685437508
1682,965.6251802753208,935.0665577494875,982.5646154490697
1683,965.5648729543624,935.0072455580643,982.5059623543868
1684,965.5045656334037,934.9479333666396,982.4473092597066
1685,965.444258312445,934.8886211752157,982.3886561650244
1686,965.3839509914872,934.8293089837916,982.3300030703431
1687,965.323643670528,934.7699967923676,982.2713499756608
1688,965.2633363495694,934.7106846009433,982.2126968809789
1689,965.2030290286106,934.6513724095195,982.1540437862981
1690,965.1427217076523,934.5920602180956,982.0953906916161
1691,965.0824143866942,934.5327480266709,982.0367375969347
1692,965.0221070657356,934.473435835247,981.9780845022525
1693,964.9617997447775,934.414123643823,981.9194314075711
1694,964.9014924238186,934.354811452399,981.86077831289
1695,964.8411851028598,934.2954992609748,981.8021252182083
1696,964.780877781901,934.2361870695504,981.7434721235261
1697,964.7205704609427,934.1768748781269,981.6848190288439
1698,964.6602631399846,934.1175626867031,981.6261659341628
1699,964.5999558190256,934.0582504952782,981.5675128394811
1700,964.5396484980673,933.998938303855,981.5088597447989
1701,964.4793411771085,933.9396261124298,981.450206650118
1702,964.4190338561503,933.8803139210065,981.3915535554368
1703,964.3587265351919,933.8210017295818,981.3329004607542
1704,964.2984192142333,933.7616895381581,981.2742473660742
1705,964.2381118932743,933.7023773467342,981.2155942713906
1706,964.1778045723161,933.6430651553104,981.1569411767101
1707,964.1174972513577,933.583752963886,981.0982880820278
1708,964.0571899303991,933.5244407724617,981.039634987346
1709,963.9968826094403,933.4651285810378,980.9809818926639
1710,963.9365752884819,933.4058163896132,980.9223287979839
1711,963.8762679675236,933.3465041981899,980.8636757033014
1712,963.8159606465653,933.2871920067652,980.8050226086195
1713,963.7556533256059,933.2278798153413,980.7463695139376
1714,963.6953460046481,933.1685676239175,980.6877164192559
1715,963.6350386836895,933.1092554324933,980.6290633245748
1716,963.5747313627311,933.0499432410695,980.5704102298935
1717,963.5144240417723,932.9906310496453,980.5117571352109
1718,963.4541167208142,932.9313188582215,980.4531040405299
1719,963.3938093998553,932.8720066667971,980.3944509458473
1720,963.333502078897,932.8126944753733,980.3357978511656
1721,963.2731947579385,932.7533822839491,980.2771447564842
1722,963.2128874369794,932.6940700925248,980.2184916618017
1723,963.1525801160212,932.6347579011003,980.1598385671198
1724,963.0922727950629,932.5754457096765,980.1011854724401
1725,963.031965474105,932.5161335182524,980.0425323777584
1726,962.9716581531458,932.4568213268285,979.983879283076
1727,962.9113508321874,932.3975091354044,979.925226188394
1728,962.8510435112286,932.33819694398,979.8665730937121
1729,962.7907361902704,932.2788847525566,979.8079199990301
1730,962.7304288693114,932.219572561132,979.7492669043498
1731,962.6701215483538,932.1602603697081,979.6906138096671
1732,962.6098142273946,932.1009481782843,979.6319607149862
1733,962.549506906436,932.0416359868601,979.573307620304
1734,962.4891995854779,931.9823237954366,979.5146545256223
1735,962.4288922645186,931.9230116040121,979.4560014309398
1736,962.3685849435606,931.8636994125878,979.3973483362593
1737,962.3082776226017,931.8043872211638,979.3386952415776
1738,962.2479703016438,931.7450750297394,979.2800421468954
1739,962.1876629806849,931.6857628383156,979.2213890522144
1740,962.1273556597264,931.6264506468918,979.1627359575324
1741,962.0670483387684,931.5671384554671,979.1040828628519
1742,962.0067410178095,931.5078262640438,979.045429768168
1743,961.9464336968512,931.4485140726189,978.986776673488
1744,961.8861263758924,931.3892018811954,978.9281235788061
1745,961.8258190549341,931.3298896897713,978.8694704841236
1746,961.7655117339751,931.2705774983468,978.8108173894421
1747,961.705204413017,931.2112653069232,978.7521642947607
1748,961.6448970920582,931.1519531154989,978.6935112000784
1749,961.5845897711,931.0926409240748,978.6348581053966
1750,961.5242824501413,931.0333287326508,978.5762050107154
1751,961.4639751291827,930.9740165412265,978.5175519160339
1752,961.4036678082244,930.9147043498026,978.4588988213527
1753,961.3433604872656,930.8553921583785,978.4002457266722
1754,961.2830531663074,930.7960799669543,978.3415926319888
1755,961.2227458453485,930.7367677755301,978.2829395373077
1756,961.1624385243896,930.6774555841064,978.2242864426253
1757,961.1021312034316,930.6181433926821,978.1656333479435
1758,961.0418238824733,930.5588312012576,978.1069802532621
1759,960.9815165615142,930.4995190098336,978.0483271585816
1760,960.9212092405563,930.4402068184104,977.9896740638992
1761,960.8609019195977,930.3808946269855,977.9310209692184
1762,960.800594598639,930.3215824355622,977.8723678745364
1763,960.7402872776803,930.2622702441377,977.8137147798544
1764,960.679979956722,930.2029580527136,977.755061685172
1765,960.6196726357631,930.1436458612891,977.696408590491
1766,960.5593653148045,930.0843336698656,977.6377554958092
1767,960.4990579938457,930.025021478442,977.5791024011278
1768,960.4387506728879,929.9657092870174,977.5204493064452
1769,960.3784433519293,929.9063970955931,977.4617962117642
1770,960.3181360309708,929.8470849041689,977.4031431170828
1771,960.2578287100129,929.7877727127449,977.3444900224009
1772,960.1975213890535,929.7284605213208,977.285836927719
1773,960.1372140680951,929.669148329897,977.2271838330383
1774,960.0769067471363,929.6098361384726,977.1685307383556
1775,960.0165994261785,929.5505239470489,977.1098776436748
1776,959.9562921052199,929.4912117556252,977.0512245489917
1777,959.8959847842611,929.4318995642005,976.9925714543098
1778,959.8356774633027,929.3725873727759,976.9339183596281
1779,959.7753701423443,929.3132751813523,976.8752652649473
1780,959.7150628213857,929.2539629899289,976.8166121702651
1781,959.6547555004274,929.1946507985042,976.7579590755836
1782,959.5944481794683,929.13533860708,976.6993059809025
1783,959.5341408585099,929.0760264156567,976.6406528862209
1784,959.4738335375516,929.016714224232,976.5819997915393
1785,959.4135262165934,928.9574020328082,976.5233466968565
1786,959.3532188956347,928.8980898413839,976.4646936021759
1787,959.2929115746756,928.8387776499594,976.406040507494
1788,959.2326042537175,928.7794654585357,976.347387412812
1789,959.172296932759,928.7201532671116,976.2887343181303
1790,959.1119896118006,928.6608410756883,976.2300812234495
1791,959.0516822908418,928.6015288842636,976.1714281287678
1792,958.9913749698836,928.5422166928397,976.1127750340868
1793,958.9310676489251,928.4829045014154,976.0541219394037
1794,958.8707603279657,928.4235923099911,975.995468844722
1795,958.8104530070085,928.3642801185674,975.9368157500408
1796,958.7501456860489,928.3049679271431,975.8781626553587
1797,958.6898383650906,928.2456557357194,975.8195095606774
1798,958.6295310441318,928.1863435442955,975.7608564659951
1799,958.5692237231738,928.1270313528706,975.7022033713143
1800,958.5089164022149,928.0677191614469,975.6435502766329
1801,958.4486090812566,928.008406970022,975.5848971819498
1802,958.3883017602978,927.9490947785989,975.5262440872685
1803,958.3279944393396,927.8897825871744,975.467590992587
1804,958.2676871183816,927.8304703957507,975.408937897905
1805,958.2073797974227,927.7711582043262,975.3502848032235
1806,958.1470724764646,927.7118460129022,975.2916317085426
1807,958.0867651555054,927.6525338214782,975.2329786138607
1808,958.0264578345472,927.5932216300542,975.1743255191797
1809,957.9661505135886,927.5339094386305,975.1156724244983
1810,957.9058431926297,927.4745972472061,975.0570193298169
1811,957.8455358716712,927.415285055782,974.9983662351335
1812,957.7852285507131,927.3559728643579,974.9397131404525
1813,957.7249212297545,927.2966606729337,974.881060045771
1814,957.6646139087959,927.2373484815097,974.8224069510893
1815,957.6043065878376,927.1780362900857,974.7637538564068
1816,957.5439992668787,927.1187240986618,974.705100761726
1817,957.4836919459206,927.0594119072375,974.6464476670438
1818,957.423384624962,927.0000997158132,974.5877945723619
1819,957.3630773040029,926.9407875243892,974.5291414776797
1820,957.3027699830449,926.881475332965,974.4704883829988
1821,957.2424626620859,926.822163141541,974.4118352883174
1822,957.1821553411273,926.7628509501167,974.3531821936356
1823,957.1218480201693,926.703538758693,974.2945290989544
1824,957.0615406992102,926.644226567269,974.2358760042731
1825,957.0012333782523,926.5849143758451,974.1772229095908
1826,956.9409260572937,926.5256021844211,974.1185698149092
1827,956.8806187363355,926.4662899929963,974.0599167202275
1828,956.8203114153769,926.4069778015722,974.0012636255454
1829,956.7600040944183,926.3476656101485,973.9426105308642
1830,956.69969677346,926.2883534187251,973.8839574361822
1831,956.6393894525011,926.2290412273004,973.8253043415014
1832,956.5790821315429,926.1697290358762,973.7666512468188
1833,956.5187748105843,926.1104168444521,973.707998152137
1834,956.4584674896251,926.051104653028,973.6493450574561
1835,956.3981601686669,925.9917924616045,973.5906919627741
1836,956.3378528477086,925.93248027018,973.5320388680927
1837,956.2775455267505,925.8731680787564,973.4733857734105
1838,956.2172382057909,925.8138558873322,973.4147326787295
1839,956.1569308848333,925.7545436959077,973.3560795840477
1840,956.0966235638747,925.695231504484,973.2974264893667
1841,956.0363162429161,925.6359193130593,973.2387733946833
1842,955.9760089219571,925.5766071216353,973.1801203000016
1843,955.915701600999,925.5172949302113,973.1214672053197
1844,955.8553942800404,925.4579827387873,973.0628141106395
1845,955.7950869590819,925.3986705473635,973.0041610159569
1846,955.7347796381233,925.3393583559391,972.9455079212755
1847,955.6744723171648,925.280046164515,972.886854826594
1848,955.6141649962062,925.2207339730916,972.828201731912
1849,955.5538576752479,925.1614217816673,972.7695486372304
1850,955.4935503542893,925.1021095902432,972.710895542549
1851,955.4332430333304,925.0427973988191,972.6522424478665
1852,955.3729357123726,924.9834852073958,972.5935893531858
1853,955.3126283914133,924.92417301597,972.5349362585039
1854,955.252321070455,924.8648608245464,972.4762831638229
1855,955.192013749496,924.8055486331222,972.4176300691397
1856,955.1317064285388,924.7462364416983,972.3589769744582
1857,955.0713991075796,924.6869242502739,972.3003238797772
1858,955.011091786621,924.6276120588503,972.2416707850954
1859,954.9507844656628,924.568299867426,972.1830176904134
1860,954.8904771447036,924.508987676002,972.1243645957312
1861,954.8301698237453,924.4496754845783,972.0657115010504
1862,954.7698625027867,924.3903632931543,972.0070584063686
