% Model,LargeGraphiteBlockDischarge_v3_finemesh_transient_k_10.mph
% Version,COMSOL 6.0.0.405
% Date,"Aug 9 2022, 18:29"
% Table,Accumulated Probe Table 2 - 
% hours (h),Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_1","Temperature (K), outlet_T_2","Temperature (K), outlet_T_3","Temperature (K), outlet_T_4","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), block_2","Temperature (K), block_3","Temperature (K), block_4","Temperature (K), block_5","Temperature (K), Sn_block_1","Temperature (K), Sn_block_2","Temperature (K), Sn_block_3","Temperature (K), Sn_block_4","Temperature (K), Sn_block_5"
50,120100,2173.000010688137,2173.1967957694505,2187.7700086304594,2310.965470368456,2531.076799437831,2647.6824645779407,2173.0585717400527,2178.769284166676,2249.2574575783606,2445.7973265902124,2612.885919954778,2173.042462060594,2177.5658337145396,2239.065986432877,2427.597056808452,2603.2539767684784
50,120200,2173.000010582483,2173.1949727867573,2187.67063026604,2310.4264275327596,2530.4990188358706,2647.497604316608,2173.058024642044,2178.728224787449,2248.9078018679083,2445.1691940314995,2612.5514150718673,2173.042064366198,2177.532834637006,2238.7526831543073,2426.9721167919906,2602.886934397037
50,120300,2173.0000104778806,2173.1931666212135,2187.5718642184156,2309.888681863978,2529.9201337554596,2647.3117619131394,2173.057482620014,2178.687440795144,2248.5593983643985,2444.5411817983168,2612.215786974515,2173.041670369939,2177.5000635622564,2238.440577125168,2426.3474572510804,2602.51874455634
50,120400,2173.0000103743187,2173.1913776346187,2187.473729538511,2309.352541120108,2529.3403899637597,2647.1249507236794,2173.056945626243,2178.646930479793,2248.2122446521116,2443.913296601893,2611.879035663803,2173.0412800269614,2177.4675189137943,2238.129679015946,2425.7230785702595,2602.149429988954
50,120500,2173.0000102717877,2173.1896054109943,2187.37622140209,2308.8178546821982,2528.7600480214965,2646.9371819251155,2173.056413612423,2178.6066921262645,2247.8663386985445,2443.285544002523,2611.541161656326,2173.0408933217213,2177.4351976552152,2237.819964706038,2425.0990206316205,2601.7790384770437
50,120600,2173.0000101702767,2173.1878488935236,2187.2792996330345,2308.284438017257,2528.1791047167876,2646.7484305613234,2173.0558865337607,2178.5667240761627,2247.521678532644,2442.657929225528,2611.2021660941905,2173.0405102075074,2177.4030964150506,2237.511427663936,2424.475306840604,2601.4075655795596
50,120700,2173.000010069776,2173.186107764349,2187.1829488015387,2307.7523662536305,2527.5973588891106,2646.5586671121637,2173.0553643468884,2178.5270246843456,2247.178261900196,2442.030458759857,2610.8620498365503,2173.0401306892045,2177.3712123987652,2237.2040754908276,2423.851897496893,2601.034979487194
50,120800,2173.0000099702747,2173.1843825615333,2187.0871981641603,2307.2217063932117,2527.014708310397,2646.367908832597,2173.054847006983,2178.4875922742713,2246.836086194619,2441.403139449016,2610.52081336189,2173.039754729961,2177.3395467891705,2236.8979141382806,2423.2287792379925,2600.6612712142037
50,120900,2173.0000098717637,2173.182674097155,2186.992074138302,2306.692351338192,2526.4312371857886,2646.17616928793,2173.054334467215,2178.448425175135,2246.495149222629,2440.775977216987,2610.1784571185785,2173.0393822706983,2177.3081016210235,2236.5929182035406,2422.606014908041,2600.286456831328
50,121000,2173.0000097742313,2173.1809821303136,2186.897571411628,2306.16420850669,2525.847158616842,2645.983457025052,2173.0538266827252,2178.4095217326735,2246.155449158185,2440.1489773049275,2609.834981972199,2173.039013241642,2177.276875109908,2236.2890854214834,2421.9836242536303,2599.9105440796393
50,121100,2173.00000967767,2173.1793054312006,2186.803646600022,2305.637473850784,2525.262435012979,2645.7897723053866,2173.0533236117753,2178.3708803508885,2245.816983776604,2439.522145821876,2609.490388719526,2173.0386476537947,2177.245861669779,2235.9864184209086,2421.3615695081603,2599.5335392040683
50,121200,2173.000009582069,2173.177642863567,2186.7102547474638,2305.1122637875937,2524.676844287393,2645.5951179556464,2173.0528252127315,2178.3324994603104,2245.4797505625793,2438.895489525179,2609.1446775415493,2173.0382854968,2177.215059339783,2235.684931684668,2420.7398366097473,2599.155451768344
50,121300,2173.0000094874185,2173.1759945368917,2186.6174214096495,2304.5883876263815,2524.0903515812993,2645.399484480399,2173.0523314421926,2178.2943774435585,2245.1437475843327,2438.2690145725223,2608.7978487612154,2173.037926720626,2177.184468445771,2235.38460965313,2420.1184397198767,2598.7762635018285
50,121400,2173.0000093937088,2173.1743620535744,2186.52519860814,2304.0657752123598,2523.5030078319915,2645.2028467382147,2173.051842255252,2178.2565126515306,2244.8089728611317,2437.6427263651967,2608.4499033832312,2173.0375712460536,2177.1540889985954,2235.0854425074454,2419.497405939714,2598.395962235377
50,121500,2173.000009300931,2173.1727461917353,2186.4336012904396,2303.5445700781615,2522.9151753602914,2645.0051780382464,2173.051357608958,2178.2189034350604,2244.475423883332,2437.016630377015,2608.1008428996156,2173.037219075439,2177.123919900381,2234.7874273090597,2418.876759450602,2598.0145595188565
50,121600,2173.0000092090763,2173.17114569388,2186.3425768918187,2303.0248243198466,2522.3269046254577,2644.806496281313,2173.050877463464,2178.181548225581,2244.143097764315,2436.3907327324237,2607.7506682649373,2173.0368702047704,2177.0939597978563,2234.4905851403564,2418.256522016531,2597.632084813053
50,121700,2173.000009118134,2173.1695591403786,2186.2520841753667,2302.5063897274285,2521.7379335398123,2644.606852393594,2173.0504017782177,2178.1444455158353,2243.811992297455,2435.765039737892,2607.3993799634104,2173.0365246086103,2177.0642051873538,2234.1949093643575,2417.6366610776427,2597.248541680978
50,121800,2173.000009028096,2173.1679862560786,2186.1621438055195,2301.989196082435,2521.1480932462778,2644.4062411628993,2173.0499305106655,2178.107593757634,2243.4821057874956,2435.1395571280455,2607.04697874529,2173.0361822172895,2177.0346541547588,2233.900379229194,2417.017138135834,2596.8639042643013
50,121900,2173.000008938952,2173.1664276006427,2186.07278145211,2301.473444262229,2520.5573655420176,2644.2045860718626,2173.049463618434,2178.0709913309483,2243.15343599835,2434.514290596041,2606.693465767292,2173.035843020226,2177.0053066342557,2233.6069832928774,2416.39798163135,2596.4781660252143
50,122000,2173.0000088506954,2173.1648834396756,2185.983985314635,2300.95925696147,2519.9659448712077,2644.0018753997224,2173.0490010627836,2178.034636652772,2242.8259800052497,2433.88924655353,2606.3388418751774,2173.0355069790676,2176.9761636793683,2233.314747049023,2415.779225927016,2596.091324369329
50,122100,2173.0000087633143,2173.1633538799415,2185.895748595513,2300.446413556893,2519.3739778648264,2643.798152475854,2173.048542805075,2177.998528200617,2242.4997354509023,2433.2644311358354,2605.9831077105678,2173.03517407006,2176.9472220387597,2233.023660395632,2415.160871662299,2595.703399455513
50,122200,2173.0000086768023,2173.1618387586414,2185.8080788862076,2299.9347105570355,2518.7814301090284,2643.5934568861176,2173.048088805071,2177.962664461792,2242.1747004788253,2432.639849549217,2605.626264209312,2173.034844249403,2176.9184792541737,2232.7337005248633,2414.542925051702,2595.3144156256626
50,122300,2173.00000859115,2173.1603375911163,2185.7209601999957,2299.424288569033,2518.188269342625,2643.387758407266,2173.0476390222716,2177.9270439090087,2241.8508728579495,2432.015506777254,2605.2683128852027,2173.034517501627,2176.8899359795605,2232.444869182684,2413.9254132623614,2594.924377757645
50,122400,2173.000008506348,2173.1588497714274,2185.6343611632465,2298.9154421112835,2517.5943635231406,2643.1810323747627,2173.047193418508,2177.891664995419,2241.528249734041,2431.3914090652625,2604.909254952573,2173.0341937957637,2176.861591871247,2232.1571968105295,2413.3083368236357,2594.5332496319556
50,122500,2173.000008422389,2173.1573752932436,2185.5482849818254,2298.40815100834,2516.999618716062,2642.9732901100624,2173.0467519568315,2177.856526218478,2241.2068287190905,2430.7675631441493,2604.54909099517,2173.0338731352194,2176.833442478174,2231.8706676020925,2412.6916659320887,2594.1410041105196
50,122600,2173.000008339264,2173.1559144278967,2185.462759284509,2297.902192354526,2516.404305170304,2642.7645598315216,2173.046314599723,2177.821626132979,2240.8866076720587,2430.1439746727406,2604.1878217367603,2173.033555488568,2176.8054859674085,2231.5852529993717,2412.075389272232,2593.747671555932
50,122700,2173.0000082569636,2173.154467440653,2185.3778070522176,2297.397390728624,2515.808476262508,2642.554829844448,2173.045881307572,2177.7869632380116,2240.567584274598,2429.520649001106,2603.8254482550306,2173.0332408036907,2176.777724171917,2231.3009476584252,2411.459517094592,2593.3533032099867
50,122800,2173.000008175482,2173.1530342610595,2185.293405272932,2296.8939082166917,2515.2119105012116,2642.3440478317716,2173.0454520411568,2177.752535995834,2240.249755648372,2428.8975921464194,2603.4619717358805,2173.0329290199106,2176.750157483347,2231.0177867231723,2410.844093389165,2592.9578848807123
50,122900,2173.000008094809,2173.151614194282,2185.2095309154483,2296.3918784908687,2514.614634899846,2642.132212312719,2173.04502676432,2177.7183428788576,2239.9331195313075,2428.274809888683,2603.097393376849,2173.032620145851,2176.7227814865355,2230.7357629812814,2410.229154583217,2592.5613669068803
50,123000,2173.000008014937,2173.1502065391965,2185.126168404914,2295.891293799684,2514.0167227366023,2641.919368432427,2173.044605441827,2177.684382438793,2239.6176739353596,2427.652307590258,2602.7317142842758,2173.032314158529,2176.6955936869335,2230.4548500133287,2409.6146725074964,2592.1637658743753
50,123100,2173.0000079358574,2173.1488114194954,2185.0433098163508,2295.3921711555536,2513.418323463927,2641.705524859175,2173.044188036743,2177.6506532909407,2239.303416245128,2427.0300909614543,2602.364935745812,2173.032011014884,2176.668594011538,2230.1750333629575,2409.0006054930377,2591.765115748844
50,123200,2173.000007857564,2173.147429586664,2184.960973058068,2294.8944779613903,2512.8193906155457,2641.4906422229055,2173.0437745121817,2177.6171540031205,2238.9903435807196,2426.4081658320492,2601.9970591514334,2173.0317106682137,2176.641782080364,2229.8963346999494,2408.386968894807,2591.365420277351
50,123300,2173.0000077800473,2173.1460613930967,2184.879183355011,2294.398053976616,2512.219844992684,2641.274696834498,2173.0433648324897,2177.5838830828397,2238.6784537754625,2425.7865376304776,2601.6280857900833,2173.031413145155,2176.615156879022,2229.6187633297573,2407.7737982832405,2590.9646538700367
50,123400,2173.000007703301,2173.144706015117,2184.7979373036687,2293.90283790193,2511.6196544300556,2641.0576927756915,2173.042958962794,2177.5508390394534,2238.3677447184,2425.1652118897914,2601.258016720884,2173.03111842159,2176.5887179006045,2229.3423132081693,2407.161109888577,2590.562814236067
50,123500,2173.0000076273154,2173.1433620808407,2184.717192574576,2293.4089943631006,2511.0187371768307,2640.839644154992,2173.0425568674473,2177.5180204517824,2238.058213759473,2424.544194415445,2600.8868530999603,2173.0308264508085,2176.5624638007944,2229.0669665184173,2406.5489117593424,2590.1599275513986
50,123600,2173.0000075520848,2173.142029353117,2184.636926333867,2292.91672717039,2510.4172051656074,2640.6205883922175,2173.04215851163,2177.4854259451695,2237.7498578865725,2423.9234910441933,2600.514596408867,2173.0305371903187,2176.536391525232,2228.792709854657,2405.937215748691,2589.755983267346
50,123700,2173.0000074776,2173.140709325548,2184.557161416682,2292.4259308145047,2509.815224708743,2640.4005440961387,2173.0417638612557,2177.4530541310523,2237.442674688337,2423.303107529214,2600.1412479393075,2173.0302506439857,2176.5104987521963,2228.5195397960315,2405.325991490007,2589.350965194773
50,123800,2173.000007403855,2173.139402741941,2184.4779293509437,2291.9363976622258,2509.2127475650213,2640.179463592664,2173.0413728826134,2177.4209035731938,2237.1366620633917,2422.683049307845,2599.766808768619,2173.0299667724257,2176.484786103613,2228.247482664807,2404.71522421281,2588.944891437805
50,123900,2173.0000073308415,2173.138108501884,2184.3992236307186,2291.448181382261,2508.609665212877,2639.957324309195,2173.040985541858,2177.3889728509457,2236.8318176517005,2422.063321600714,2599.391280101381,2173.0296855334677,2176.4592540836306,2227.976538689719,2404.104944456589,2588.5377952360386
50,124000,2173.000007258552,2173.136825507621,2184.3210153577716,2290.9614537380025,2508.0059735985824,2639.734136443528,2173.0406018050626,2177.3572605837116,2236.5281386687175,2421.443929917154,2599.0146636090785,2173.029406902571,2176.433901807025,2227.7066773635697,2403.495155615621,2588.1296662289246
50,124100,2173.0000071869795,2173.1355538290104,2184.243280370227,2290.4760725091496,2507.4015443212566,2639.509885948564,2173.0402216385833,2177.3257653922237,2236.2256225016754,2420.824880288502,2598.63696081265,2173.029130886807,2176.4087264394834,2227.4378776859753,2402.8858471376093,2587.7204701260475
50,124200,2173.000007116118,2173.134293943752,2184.1660274416026,2289.9918897617335,2506.796552010878,2639.284585760757,2173.0398450094685,2177.294485890457,2235.924266705536,2420.2061784121906,2598.2581727889024,2173.028857450726,2176.383724931,2227.1701720939427,2402.277058842613,2587.310190927321
50,124300,2173.000007045959,2173.1330458120374,2184.089272587753,2289.509109217272,2506.1912820155057,2639.0582554288417,2173.039471884971,2177.2634207278934,2235.6240686642127,2419.587829126291,2597.878300953436,2173.0285865707147,2176.3588959637605,2226.903581453228,2401.6688413765737,2586.898873673744
50,124400,2173.000006976496,2173.131809425657,2184.013031930596,2289.027905920894,2505.58571397007,2638.8308904164865,2173.0391022328386,2177.23256853982,2235.3250257581017,2418.969837291533,2597.4973472889956,2173.0283182191533,2176.334240718347,2226.6380817232252,2401.06115799166,2586.4865650434335
50,124500,2173.0000069077214,2173.130584860998,2183.937285042158,2288.548155688891,2504.979523239632,2638.602458605323,2173.0387360211794,2177.2019279783253,2235.027135553007,2418.3522087525826,2597.1153135357977,2173.0280523851693,2176.3097605831626,2226.373633020935,2400.453949047115,2586.073247148654
50,124600,2173.000006839629,2173.1293717324634,2183.862006121694,2288.0696994831574,2504.372440277008,2638.372951575808,2173.03837321824,2177.1714977271045,2234.730395584826,2417.7349495264148,2596.7322008984384,2173.027789026159,2176.2854527981613,2226.1102488397146,2399.8472415481247,2585.658863796855
50,124700,2173.0000067722117,2173.1281692270445,2183.787191300213,2287.592558235196,2503.764779008557,2638.1423639019863,2173.038013792095,2177.1412764350466,2234.4348033172587,2417.118065105329,2596.3480106873085,2173.027528122902,2176.261313195727,2225.8479447471495,2399.241080098592,2585.2433992769184
50,124800,2173.000006705463,2173.1269770352783,2183.712853993246,2287.1167814179516,2503.156772098941,2637.910727853003,2173.0376577114707,2177.1112627428483,2234.1403559440855,2416.5015609585,2595.9627442658775,2173.0272696420543,2176.237341604557,2225.5867184995104,2398.635444826719,2584.826904693958
50,124900,2173.0000066393773,2173.125795857859,2183.639011633359,2286.6423474144312,2502.548379705343,2637.678052984976,2173.0373049459467,2177.0814553036016,2233.84705082566,2415.885442226187,2595.5764032768034,2173.0270135725564,2176.2135383186983,2225.326554030084,2398.0303402163163,2584.40942481481
50,125000,2173.000006573945,2173.124626526339,2183.5656580198656,2286.169267041488,2501.9395248661626,2637.4443309749,2173.0369554652702,2177.0518528301527,2233.5548855546776,2415.269713666567,2595.188989637505,2173.0267598924925,2176.189901745695,2225.0674578901985,2397.425806786722,2583.990939590829
50,125100,2173.000006509162,2173.12346851425,2183.4927658683714,2285.6976819087718,2501.3301250529425,2637.209564672845,2173.0366092392997,2177.0224540541126,2233.2638575033693,2414.654380749414,2594.800505179888,2173.0265086024424,2176.1664304590427,2224.8094275912176,2396.8218363038704,2583.5714053166957
50,125200,2173.000006445021,2173.122320430852,2183.420324825551,2285.2275799913996,2500.720168169506,2636.973746076207,2173.0362662383263,2176.9932576828455,2232.973963878528,2414.039449106566,2594.4109514716356,2173.0262596684647,2176.143124944958,2224.5524631335998,2396.2184172742204,2583.1508152328843
50,125300,2173.0000063815164,2173.1211822313808,2183.3483427627625,2284.7587802200196,2500.1097890313067,2636.7368580118873,2173.0359264318276,2176.964262397758,2232.6852022414982,2413.4249238126663,2594.020330039356,2173.0260130540205,2176.1199839385295,2224.296556933661,2395.615561820061,2582.7292027893704
50,125400,2173.0000063186403,2173.120054772346,2183.2768289461105,2284.291209862588,2499.4990459511014,2636.498886326961,2173.0355897899103,2176.9354668932833,2232.397570228375,2412.8108097457102,2593.628642628132,2173.0257687375374,2176.0970040657394,2224.0417014777036,2395.013278675591,2582.3065995863017
50,125500,2173.0000062563877,2173.118938367747,2183.205785742464,2283.8249944376626,2498.8878611674745,2636.2598387897256,2173.0352562832522,2176.9068698788424,2232.1110651341064,2412.197112561507,2593.235890945425,2173.025526719638,2176.074183610812,2223.787880290046,2394.411543749857,2581.8830138329545
50,125600,2173.000006194752,2173.117832477107,2183.135207138034,2283.3603131996674,2498.2761120227215,2636.0197360301063,2173.034925882917,2176.8784700985498,2231.825683771599,2411.5838382372126,2592.8420766184568,2173.025286951075,2176.051523935832,2223.535100254682,2393.8103668823846,2581.4584094606644
50,125700,2173.000006133727,2173.116736597549,2183.0650822299363,2282.8970753673857,2497.6636523236352,2635.778586660111,2173.0345985602007,2176.850266314533,2231.541423518981,2410.970991838075,2592.447201269975,2173.025049401699,2176.0290251389492,2223.283372532562,2393.2097883750926,2581.032765779526
50,125800,2173.0000060733064,2173.11565044825,2182.9954014020896,2282.4350944676203,2497.0507961061344,2635.536364693577,2173.0342742870557,2176.8222572781456,2231.2582822749064,2410.358577935247,2592.0512667917924,2173.024814066127,2176.0066852412524,2223.032699566089,2392.609799758301,2580.606082049922
50,125900,2173.000006013485,2173.114574139575,2182.9261540997613,2281.974443294841,2496.4377290390107,2635.293026935836,2173.0339530351725,2176.7944417286376,2230.9762575994255,2409.7466016672943,2591.654275019112,2173.024580949813,2175.984501919434,2222.7830638435253,2392.0103790654084,2580.1784084924084
50,126000,2173.0000059542554,2173.1135078333714,2182.8573466364833,2281.515292816002,2495.8243700844937,2635.048590567774,2173.033634776506,2176.7668184155223,2230.695346322176,2409.135068379944,2591.256227870744,2173.0243500044785,2175.962474508667,2222.534458855037,2391.411550253117,2579.7497826649756
50,126100,2173.000005895613,2173.112451746239,2182.7889995818173,2281.057506931756,2495.210593682898,2634.8030803017755,2173.0333194831596,2176.7393861029186,2230.4155455543746,2408.523982989458,2590.8571276648145,2173.0241212159353,2175.9406012590616,2222.2868879661323,2390.81333220194,2579.3201710152553
50,126200,2173.0000058375513,2173.1114057366635,2182.721120747961,2280.6009669310774,2494.596223144376,2634.5565360263827,2173.033007127838,2176.712143550811,2230.136852774179,2407.9133504085744,2590.4569764989283,2173.023894572366,2175.9188810116334,2222.040356857206,2390.2157170680584,2578.8895282466674
50,126300,2173.0000057800644,2173.11036935167,2182.6536758454295,2280.145832966858,2493.981346557598,2634.3089276136775,2173.0326976837064,2176.68508955348,2229.859265417022,2407.3031761062716,2590.055775967063,2173.023670070343,2175.897314794414,2221.794851787024,2389.6187107236237,2578.457853598
50,126400,2173.000005723147,2173.109342075408,2182.586639954635,2279.6922430475306,2493.366110303844,2634.060233059056,2173.032391124101,2176.658222901524,2229.5827806850693,2406.693465679068,2589.653527311592,2173.0234476623973,2175.875902547157,2221.5503694953863,2389.0223301575224,2578.0251943190156
50,126500,2173.0000056667927,2173.1083236685117,2182.5200237044824,2279.2400748735968,2492.7506014368723,2633.810472263175,2173.032087422307,2176.631542390397,2229.307395939951,2406.0842240627535,2589.250232387518,2173.0232273254746,2175.854641445884,2221.306899314723,2388.4265646264494,2577.591575623836
50,126600,2173.0000056109966,2173.1073146057206,2182.4538492754673,2278.789160303795,2492.1347033158077,2633.5596480327767,2173.031786551833,2176.605046832437,2229.033108583707,2405.4754558369573,2588.8458935361687,2173.0230090391215,2175.8335293224304,2221.0644465653895,2387.831396389565,2577.156979194785
50,126700,2173.0000055557534,2173.106315523175,2182.388122582222,2278.339433182095,2491.5183031254187,2633.307720314512,2173.031488486558,2176.578735036786,2228.7599160547256,2404.8671656860533,2588.440513058729,2173.022792794794,2175.8125651160476,2220.823014119807,2387.236851352806,2576.7213906628863
50,126800,2173.0000055010564,2173.10532650142,2182.322828710268,2277.891025575704,2490.901402182795,2633.0546698570697,2173.0311932001464,2176.55260581021,2228.48781558574,2404.25935894105,2588.0340929158724,2173.0225785631,2175.79174890077,2220.5826102038504,2386.642938450791,2576.2848016136754
50,126900,2173.000005446902,2173.1043465763155,2182.2579595712814,2277.4440886090465,2490.2842011807293,2632.800553917063,2173.030900666499,2176.526657940485,2228.216804520433,2403.6520410436647,2587.626634790412,2173.0223663342617,2175.771080464459,2220.343212452573,2386.049641086103,2575.847208273607
50,127000,2173.000005393282,2173.103374830352,2182.193499237039,2276.998681126754,2489.6668093996,2632.545403085307,2173.030610860224,2176.500890240673,2227.946879970567,2403.0452166518794,2587.2181406389095,2173.0221560919854,2175.750559490694,2220.104813424312,2385.4569796216656,2575.4086501379998
50,127100,2173.0000053401945,2173.102411463484,2182.129443394191,2276.554752849692,2489.0491340244753,2632.289165658354,2173.030323756453,2176.4753015721385,2227.67803887861,2402.438890349479,2586.8086127990923,2173.021947832715,2175.73018334005,2219.8674235165618,2384.864982620846,2574.9691660382146
50,127200,2173.000005287631,2173.1014573521857,2182.0657993858104,2276.1121782506157,2488.431041598533,2632.0317758224514,2173.0300393302878,2176.4498908240694,2227.4102785118007,2401.8330671696363,2586.3980537341513,2173.02174153153,2175.709950075691,2219.63104883054,2384.2736480302947,2574.5287229262763
50,127300,2173.0000052355886,2173.100512762682,2182.0025824884146,2275.670837133083,2487.8124250649635,2631.773270224973,2173.0297575565355,2176.4246568492576,2227.1435966444255,2401.2277521701685,2585.986465638322,2173.021537161603,2175.6898595285124,2219.395662041413,2383.682951670268,2574.087273514683
50,127400,2173.0000051840607,2173.0995771304038,2181.939795479205,2275.230688290578,2487.1935038057854,2631.5136954565655,2173.029478410372,2176.399598455365,2226.8779908403594,2400.622949906807,2585.573850529764,2173.0213346765704,2175.6699122619407,2219.161258903597,2383.092902117502,2573.6448187730884
50,127500,2173.0000051330426,2173.0986499337787,2181.8774257362506,2274.7918925556055,2486.5743693764816,2631.2530729113214,2173.029201867593,2176.3747144704653,2226.6134580474695,2400.0186652421476,2585.1602102234037,2173.021134071511,2175.650106396301,2218.9278518136857,2382.503502302353,2573.2014299620637
50,127600,2173.0000050825297,2173.0977308282177,2181.8154467314866,2274.3546448908473,2485.9548964138085,2630.9913381883666,2173.028927904916,2176.3500037783842,2226.3499950478745,2399.414903420907,2584.7455468944627,2173.0209353526575,2175.630440513966,2218.6954492619184,2381.914761693947,2572.7571262621323
50,127700,2173.000005032516,2173.096819896959,2181.753845148091,2273.9188808646113,2485.3349977089088,2630.728485640895,2173.0286564985963,2176.325465299304,2226.0875992439255,2398.8116695065705,2584.329862776541,2173.020738513767,2175.6109147069046,2218.4640252143163,2381.326702782009,2572.3118577196515
50,127800,2173.0000049829973,2173.095917372148,2181.692646954551,2273.4844260922687,2484.714802763631,2630.4645753725367,2173.028387624813,2176.301097916685,2225.826268111816,2398.208967808625,2583.913160324361,2173.020543506449,2175.591528285942,2218.2335836458305,2380.739324072572,2571.865594960825
50,127900,2173.0000049339687,2173.0950236819226,2181.6318748190915,2273.051268326713,2484.094422462897,2630.199620501714,2173.02812125959,2176.2769005026216,2225.565998824432,2397.6068025831746,2583.4954420025206,2173.020350316541,2175.5722780345736,2218.0041417233833,2380.1526143553156,2571.4183702850896
50,128000,2173.000004885425,2173.094138670734,2181.571513041279,2272.6194954330404,2483.473871622218,2629.933558127909,2173.027857379939,2176.2528719455163,2225.3067884022335,2397.005178544643,2583.0767102090113,2173.0201589459134,2175.553162901728,2217.77569093731,2379.566582107087,2570.9702205551303
50,128100,2173.000004837361,2173.093261899627,2181.5115350500587,2272.1890631092383,2482.8529273015624,2629.6663383666355,2173.0275959628125,2176.2290111326306,2225.0486342217855,2396.4041010818437,2582.6569669236655,2173.019969384857,2175.534184838539,2217.5481928378526,2378.981234845167,2570.521145176955
50,128200,2173.000004789773,2173.092392967756,2181.4519291306483,2271.7598845860443,2482.2315266592473,2629.398011971978,2173.0273369849797,2176.2053169684846,2224.791533785971,2395.803575240844,2582.2362140421633,2173.019781582194,2175.51534388016,2217.321652118176,2378.396560662697,2570.0711273865913
50,128300,2173.0000047426543,2173.0915315483016,2181.3927078839256,2271.3320713344824,2481.6097861649296,2629.1286398132593,2173.027080423683,2176.181788386105,2224.5354843375885,2395.203605501113,2581.814453834908,2173.019595521197,2175.496636324553,2217.0960903468504,2377.812562554704,2569.6201396631473
50,128400,2173.0000046960026,2173.090677872772,2181.3338947895613,2270.905797396542,2480.987730258569,2628.8582012718557,2173.0268262569653,2176.15842429571,2224.2804827533346,2394.6041961094675,2581.391688934674,2173.0194112025742,2175.4780598752686,2216.8715112490363,2377.2292725615866,2569.1682020498642
50,128500,2173.0000046498117,2173.0898325669123,2181.275485379223,2270.4809467066666,2480.365558037707,2628.586625102443,2173.0265744629405,2176.135223612167,2224.026526292177,2394.00535156604,2580.96792197499,2173.0192286208944,2175.459615097802,2216.647888263181,2376.6467051155482,2568.7153465626748
50,128600,2173.000004604078,2173.0889957870804,2181.217447390652,2270.0572793809265,2479.7432696376836,2628.313896344911,2173.0263250193943,2176.1121852962115,2223.773612398769,2393.4070766699315,2580.5431552536875,2173.0190477407737,2175.4413027211076,2216.4252220318112,2376.064844687317,2568.2615851495266
50,128700,2173.0000045587963,2173.088166687187,2181.159764882186,2269.6348175732387,2479.1207782851016,2628.040058287205,2173.0260779040927,2176.089308308838,2223.521738294331,2392.8093759109192,2580.117391267606,2173.0188685491653,2175.4231214295705,2216.203521523682,2375.48369094544,2567.806904842697
50,128800,2173.0000045139623,2173.0873444246567,2181.102457158348,2269.2138146306297,2478.4980613750017,2627.7651323378473,2173.025833095525,2176.066591574618,2223.27090081424,2392.2122535646195,2579.690632966955,2173.0186910344937,2175.405070100147,2215.9827854056416,2374.9032471058213,2567.3512889001813
50,128900,2173.0000044695707,2173.0865293302986,2181.0455507553975,2268.7943083327764,2477.8748776114876,2627.4891116295184,2173.0255905729173,2176.0440339927695,2223.0210972307764,2391.615714564081,2579.262882774664,2173.0185151969863,2175.3871472500973,2215.7630010155362,2374.323481489158,2566.894739223925
50,129000,2173.000004425619,2173.085722271928,2180.989035870802,2268.376147804812,2477.251331477369,2627.212001160347,2173.025350315117,2176.021634518206,2222.772325109665,2391.019763672622,2578.8341425832095,2173.0183410120226,2175.3693513852722,2215.5441654345627,2373.744425773805,2566.4372632695554
50,129100,2173.0000043821015,2173.0849232864043,2180.9328830552863,2267.959318688105,2476.627688716203,2626.93380501416,2173.0251123008793,2175.999392167489,2222.5245816458582,2390.424405243836,2578.4044145921266,2173.0181684594827,2175.3516815767302,2215.326271761586,2373.1661332841145,2565.9788700632353
50,129200,2173.0000043390137,2173.084131695561,2180.877086403434,2267.543884057988,2476.0039477136356,2626.654527357032,2173.024876509415,2175.977305939607,2222.2778635940153,2389.829643843923,2577.973701412052,2173.017997508009,2175.33413815305,2215.1093164273907,2372.5885861616584,2565.5195737562917
50,129300,2173.0000042963516,2173.0833471192677,2180.821649948875,2267.129699832719,2475.379953426182,2626.3741448498654,2173.0246429203726,2175.955374776543,2222.032168164976,2389.2354839268455,2577.5420058046534,2173.0178281588833,2175.316720800945,2214.8932976043666,2372.0117508677245,2565.0593869947734
50,129400,2173.0000042541114,2173.082569719316,2180.766576038216,2266.7166831088,2474.7557303941617,2626.092630115368,2173.0244115131204,2175.9335976352086,2221.7874929594036,2388.641929283775,2577.109330730958,2173.01766039709,2175.2994283611174,2214.6782269500663,2371.4356491035687,2564.5982956233256
50,129500,2173.000004212289,2173.0817994336535,2180.7118733619845,2266.305061573325,2474.1313330361695,2625.8099818363307,2173.024182266989,2175.9119735013946,2221.5438352391784,2388.0489842160323,2576.675678984757,2173.0174942032518,2175.282259615675,2214.4640985878536,2370.8602926999224,2564.1362804575037
50,129600,2173.000004170879,2173.081036112107,2180.6575492874535,2265.8949679216485,2473.506794942629,2625.5262417869753,2173.023955162011,2175.890501380266,2221.3011919242085,2387.4566537137066,2576.241052858985,2173.017329551025,2175.2652133208494,2214.250906824965,2370.2856474773444,2563.6733454279947
