% Model,LargeGraphiteBlockDischarge_v3_finemesh_transient_k_10.mph
% Version,COMSOL 6.0.0.405
% Date,"Aug 10 2022, 23:49"
% Table,Accumulated Probe Table 2 - 
% hours (h),Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_1","Temperature (K), outlet_T_2","Temperature (K), outlet_T_3","Temperature (K), outlet_T_4","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), block_2","Temperature (K), block_3","Temperature (K), block_4","Temperature (K), block_5","Temperature (K), Sn_block_1","Temperature (K), Sn_block_2","Temperature (K), Sn_block_3","Temperature (K), Sn_block_4","Temperature (K), Sn_block_5"
40,190600,2173.0000000275004,2173.000639392203,2173.0732108863554,2174.6475647054576,2186.582971379178,2229.4373658412483,2173.000256530275,2173.0341170831266,2173.900912386007,2181.6093482481274,2213.6839494299447,2173.0001298460475,2173.0196243431155,2173.5866796788587,2179.230790006978,2205.144964151957
40,190700,2173.000000027314,2173.000633840129,2173.07267023244,2174.6377016205893,2186.5194375824253,2229.2398815856936,2173.000254302998,2173.0338612187193,2173.8953408719344,2181.567001123068,2213.531307187501,2173.000128721346,2173.01947522551,2173.5829688028507,2179.199132869409,2205.018970756944
40,190800,2173.00000002713,2173.0006283509856,2173.07213497534,2174.627901248923,2186.4561220181517,2229.042934741698,2173.0002520950875,2173.033607236875,2173.8898023078395,2181.5248445155853,2213.379141777014,2173.0001276065723,2173.0193272372626,2173.579280065767,2179.167621367983,2204.8933771273796
40,190900,2173.0000000269474,2173.000622925822,2173.0716030625244,2174.618152095699,2186.393114088171,2228.8465241412787,2173.000249906385,2173.0333551250633,2173.8842965644862,2181.4828776287104,2213.2274529045326,2173.000126501862,2173.019180321889,2173.575613634339,2179.1362617681243,2204.7682091498814
40,191000,2173.0000000267673,2173.0006175245107,2173.071074720184,2174.6084651046262,2186.3303881432244,2228.650758359715,2173.0002477405847,2173.033105244456,2173.8788299983876,2181.4411378793525,2213.0763346482795,2173.000125408614,2173.0190347260777,2173.5719738604753,2179.105081684917,2204.6435424253227
40,191100,2173.000000026588,2173.0006121801507,2173.0705508020064,2174.598829991112,2186.2678499458225,2228.4554793018447,2173.0002455905883,2173.032856910399,2173.873390625802,2181.399556465615,2212.9256143611656,2173.000124323378,2173.0188900850153,2173.568352975122,2179.0740241996346,2204.519223095334
40,191200,2173.0000000264104,2173.000606892749,2173.070029780583,2174.589244556659,2186.205627049575,2228.2607708333185,2173.0002434586804,2173.0326103483303,2173.8679824820715,2181.3581566374055,2212.775351985393,2173.0001232472855,2173.018746494494,2173.56475364511,2179.043109956764,2204.3953175187303
40,191300,2173.000000026235,2173.000601629842,2173.069511827315,2174.579709657422,2186.14370758456,2228.066598101568,2173.000241345218,2173.032365592883,2173.862606240036,2181.316942365113,2212.625558983839,2173.0001221803736,2173.018603960401,2173.56117610505,2179.012339581462,2204.2718300715983
40,191400,2173.0000000260607,2173.000596410155,2173.068999685224,2174.570234521245,2186.082030024827,2227.872940740314,2173.0002392501437,2173.0321226383753,2173.857261870042,2181.27591394402,2212.476237028479,2173.000121122651,2173.0184624764947,2173.5576203094033,2178.9817070496824,2204.148744938605
40,191500,2173.0000000258888,2173.000591266021,2173.0684914442204,2174.560821350282,2186.020687005202,2227.679932226941,2173.0002371769524,2173.0318818318174,2173.85195559317,2181.2351077628573,2212.3274796289197,2173.0001200762886,2173.018322211339,2173.5540908126077,2178.9512482419727,2204.0261544986365
40,191600,2173.000000025718,2173.0005861377913,2173.0679850711663,2174.551450457756,2185.959541468288,2227.487376553014,2173.000235118914,2173.0316425163096,2173.8466757898345,2181.1944564542605,2212.179116152832,2173.000119037632,2173.0181828418645,2173.5505793867655,2178.9209129215383,2203.9039173081114
40,191700,2173.000000025548,2173.0005810540792,2173.0674831539864,2174.5421362182533,2185.8985915916223,2227.295338594686,2173.000233078226,2173.031404909602,2173.841426342932,2181.1539833034367,2212.0312058749305,2173.0001180077056,2173.0180445257715,2173.547088673859,2178.8907138798327,2203.782078796242
40,191800,2173.00000002538,2173.0005760364556,2173.0669848341377,2174.5328771228315,2185.8379172531845,2227.1038632506843,2173.0002310551845,2173.031169045178,2173.836207893631,2181.1136921984335,2211.883759988239,2173.000116986788,2173.017907243706,2173.543619186235,2178.8606566337658,2203.6606576592435
40,191900,2173.0000000252135,2173.0005710499418,2173.0664889580967,2174.5236662707125,2185.7775314215705,2226.9129629331446,2173.0002290497337,2173.0309349204867,2173.8310204464183,2181.073583247494,2211.7367799048325,2173.000115974774,2173.0177709751074,2173.540170893837,2178.830743805221,2203.5396510284922
40,192000,2173.0000000250484,2173.000566091886,2173.0659976140787,2174.514511848643,2185.717363890591,2226.722606494958,2173.000227061741,2173.030702524117,2173.8258638385296,2181.033656163656,2211.5902648744323,2173.0001149714744,2173.0176357421687,2173.5367432697767,2178.800971881632,2203.419032315859
40,192100,2173.0000000248856,2173.000561214407,2173.0655107843013,2174.505424101997,2185.657518078038,2226.5328594796483,2173.0002250945336,2173.0304721873813,2173.8207440241395,2180.9939464177946,2211.444306852095,2173.000113978764,2173.0175017391725,2173.533340283248,2178.7713696430005,2203.298891576401
40,192200,2173.0000000247232,2173.000556350267,2173.065026021676,2174.4963704385414,2185.5979108248634,2226.3435775808407,2173.0002231417084,2173.0302432785074,2173.815649798146,2180.9543878383693,2211.2987375956423,2173.0001129933817,2173.017368579959,2173.529955028122,2178.741887246064,2203.179112624778
40,192300,2173.000000024563,2173.0005515157295,2173.0645457584505,2174.4873670503853,2185.538513084961,2226.1548430226226,2173.000221205352,2173.030016004288,2173.8105849247454,2180.915003103016,2211.153615544283,2173.0001120162588,2173.017236380449,2173.5265902757133,2178.7125359196525,2203.0597273431904
40,192400,2173.000000024405,2173.0005467624774,2173.064069818315,2174.478435171499,2185.4794424286492,2225.966735375168,2173.0002192891034,2173.029790729392,2173.805555993001,2180.8758316156045,2211.009043301161,2173.00011104957,2173.0171053066088,2173.5232501465284,2178.6833467966344,2202.9408119572654
40,192500,2173.000000024247,2173.0005420316093,2173.063595867085,2174.4695397887713,2185.420590083957,2225.7790602823507,2173.0002173868324,2173.0295668503218,2173.8005522029443,2180.8368094913535,2210.8648570738806,2173.000110089862,2173.0169750667815,2173.519926893005,2178.654279064914,2202.82224030738
40,192600,2173.000000024091,2173.0005373333397,2173.06312575438,2174.4606898370866,2185.3619316890076,2225.591887833852,2173.0002155005964,2173.029344571332,2173.7955772756354,2180.7979592326233,2210.7211150730914,2173.000109137994,2173.016845808016,2173.5166232825654,2178.6253449669266,2202.7040570640384
40,192700,2173.0000000239365,2173.000532689416,2173.0626591168902,2174.451892565358,2185.303531010631,2225.405237857251,2173.000213630676,2173.0291239239136,2173.790631819497,2180.759284638852,2210.5778283983536,2173.0001081944188,2173.0167175109336,2173.5133399493334,2178.5965441625763,2202.5862717784566
40,192800,2173.0000000237833,2173.0005280813257,2173.0621949141773,2174.443145556307,2185.245423717089,2225.219136707414,2173.0002117770123,2173.0289049057774,2173.7857158289203,2180.720785715509,2210.4349984898267,2173.0001072592627,2173.016590156122,2173.510077031217,2178.5678798761382,2202.468896223021
40,192900,2173.000000023632,2173.000523508977,2173.061735818107,2174.434461377625,2185.1875885860964,2225.033699596649,2173.0002099427347,2173.028687829594,2173.7808350178557,2180.6824971590345,2210.2927157665954,2173.000106333684,2173.0164639585314,2173.5068379054715,2178.539377490154,2202.352003559657
40,193000,2173.000000023482,2173.000518983679,2173.0612791941935,2174.425822903879,2185.129973966132,2224.8487150346355,2173.000208121873,2173.028472099975,2173.7759786277647,2180.6443550794734,2210.1508149594,2173.0001054149097,2173.016338548756,2173.503614981156,2178.510988812387,2202.2354389806774
40,193100,2173.000000023333,2173.00051448539,2173.0608248164135,2174.4172296149654,2185.072617672924,2224.6642456432137,2173.000206316335,2173.028257914794,2173.7711502750217,2180.6063812020902,2210.0093536063646,2173.0001045041186,2173.0162140499165,2173.5004110503496,2178.482734473253,2202.1192585117856
40,193200,2173.0000000231844,2173.0005100178378,2173.0603744139917,2174.4086793586707,2185.015464755643,2224.480297140755,2173.0002045264414,2173.0280453037017,2173.7663505727173,2180.568579482286,2209.8683423898574,2173.000103601294,2173.0160905031166,2173.4972269026875,2178.454615357365,2202.0034693810426
40,193300,2173.0000000230384,2173.000505610334,2173.0599281915493,2174.400182008825,2184.9585266051545,2224.296870160764,2173.0002027521314,2173.02783426253,2173.761579496466,2180.5309502104615,2209.7277826025547,2173.0001027062845,2173.0159678848,2173.494062382,2178.426625819836,2201.888068907436
40,193400,2173.000000022893,2173.0005012454794,2173.059484123549,2174.391738024501,2184.9018520433838,2224.1139751830824,2173.000200993272,2173.027624782089,2173.7568369058813,2180.493492804381,2209.587673591316,2173.0001018191797,2173.0158461600877,2173.490917039702,2178.398768554195,2201.7730604350186
40,193500,2173.00000002275,2173.000496901313,2173.0590441518284,2174.383343141674,2184.8454536308955,2223.931713233393,2173.0001992528096,2173.0274171614465,2173.752128344754,2180.456240988862,2209.448104157566,2173.000100941409,2173.01572552557,2173.487794939378,2178.371075118293,2201.658537102975
40,193600,2173.0000000226073,2173.0004926037523,2173.058607256179,2174.3749892516876,2184.7892985038375,2223.7498988813322,2173.000197525073,2173.027210829634,2173.7474434194473,2180.419132158845,2209.3089115460034,2173.000100069973,2173.015605666474,2173.4846892843448,2178.3434896363124,2201.544343745972
40,193700,2173.000000022466,2173.000488346633,2173.0581725028565,2174.366684826247,2184.733428189894,2223.5686089898677,2173.000195811899,2173.02700597596,2173.7427856109202,2180.3821873799575,2209.1701526072525,2173.000099205977,2173.015486687824,2173.4816022797363,2178.3160294475856,2201.4305255365084
40,193800,2173.0000000223267,2173.000484110708,2173.057741122128,2174.3584269969815,2184.677768230818,2223.387818450915,2173.0001941135524,2173.0268026289236,2173.738155499078,2180.3454104227167,2209.0318378160277,2173.0000983494697,2173.0153686007448,2173.478534131865,2178.288700244645,2201.3170946905448
40,193900,2173.0000000221885,2173.000479928831,2173.057314694795,2174.3502350016224,2184.622334974254,2223.2076141781945,2173.0001924329626,2173.026601084855,2173.7335585654887,2180.3088353961025,2208.8940574731296,2173.0000975016724,2173.015251562906,2173.4754877477394,2178.261523685068,2201.204127509409
40,194000,2173.0000000220516,2173.0004757779466,2173.056889747647,2174.3420832651764,2184.5671135504,2223.0278709643153,2173.0001907646474,2173.0264007925816,2173.728984693173,2180.272401133463,2208.756650546686,2173.0000966602156,2173.015135255074,2173.472456869475,2178.234458606614,2201.0914882282896
40,194100,2173.0000000219156,2173.0004716541744,2173.0564680099674,2174.3339690767157,2184.5121117045314,2222.848655934516,2173.0001891103834,2173.026201934868,2173.724437314931,2180.236128614971,2208.6196731608347,2173.0000958259157,2173.015019790875,2173.4694443848125,2178.2075229606376,2200.9792272518403
40,194200,2173.000000021781,2173.0004675842224,2173.056050400308,2174.3259059415614,2184.457421759015,2222.6700754975814,2173.0001874733057,2173.026004832511,2173.719922417368,2180.2000544374414,2208.483223686998,2173.0000950002923,2173.014905359329,2173.4664542938353,2178.1807385206757,2200.867426079306
40,194300,2173.0000000216473,2173.0004635413056,2173.055634390078,2174.317884807443,2184.402936308338,2222.491911386392,2173.000185848196,2173.02580895559,2173.715430218303,2180.16411914697,2208.3471449306153,2173.000094180874,2173.014791663752,2173.4634794086423,2178.154061710426,2200.7559450112485
40,194400,2173.000000021515,2173.000459524435,2173.055221615097,2174.3099081084792,2184.348646950172,2222.3142440292627,2173.0001842367774,2173.0256144834902,2173.7109640757963,2180.1283436264803,2208.2114926890513,2173.0000933682954,2173.0146788129887,2173.4605222568075,2178.1275097469033,2200.6448339722565
40,194500,2173.000000021384,2173.0004555457363,2173.054812468273,2174.3019775742046,2184.2945942255733,2222.1371050235844,2173.0001826393204,2173.0254214433353,2173.7065245386375,2180.0927315035474,2208.076277362498,2173.0000925625895,2173.0145668040177,2173.4575834723746,2178.101081386334,2200.5341066010938
40,194600,2173.000000021254,2173.0004516062845,2173.0544056436856,2174.2940961368345,2184.240826593922,2221.9605092514635,2173.0001810557765,2173.025229832054,2173.702111589764,2180.05728277096,2207.941500252844,2173.000091764064,2173.014455623872,2173.4546628886583,2178.0747765666347,2200.4237653106998
40,194700,2173.0000000211253,2173.0004476993945,2173.0540028647565,2174.2862664483855,2184.187301393713,2221.784535962253,2173.0001794888003,2173.0250399235642,2173.6977304142683,2180.0220295489517,2207.8072481626036,2173.0000909741802,2173.01434542328,2173.4517637095482,2178.0486244617114,2200.3138804279874
40,194800,2173.000000020998,2173.000443827596,2173.0536027363037,2174.2784763558693,2184.133958904376,2221.608964807921,2173.0001779332756,2173.0248511954,2173.693371296344,2179.986912507761,2207.673362618373,2173.000090189877,2173.014235912184,2173.4488792620205,2178.0225780206843,2200.204310189926
40,194900,2173.000000020872,2173.0004399888485,2173.0532045222703,2174.2707353630926,2184.080873969247,2221.4338889733353,2173.000176390879,2173.0246638209765,2173.689037465611,2179.9519518863367,2207.5398988332427,2173.0000894121763,2173.0141272100677,2173.446011579143,2177.9966512595465,2200.0951035955727
40,195000,2173.0000000207465,2173.000436175147,2173.0528092506233,2174.2630378723775,2184.027989405133,2221.2593111052815,2173.000174861839,2173.024477827043,2173.684729463966,2179.9171513545234,2207.40686698808,2173.0000886414086,2173.014019339895,2173.4431614424648,2177.97084974331,2199.9862733014434
40,195100,2173.000000020623,2173.000432399387,2173.0524179078093,2174.2553757663927,2183.975297762135,2221.0852502220173,2173.0001733461104,2173.024293210353,2173.6804473149623,2179.882511145489,2207.2742681359077,2173.0000878773885,2173.0139122752316,2173.4403294447943,2177.9451734181425,2199.8778266096724
40,195200,2173.0000000204996,2173.000428666174,2173.052028716133,2174.2477580373447,2183.92286899463,2220.9117135248935,2173.0001718435974,2173.024109962485,2173.6761908967155,2179.8480306079564,2207.1421017969838,2173.0000871198854,2173.01380600209,2173.4375151981862,2177.919619037484,2199.7697607278596
40,195300,2173.000000020378,2173.0004249546787,2173.051641571,2174.2401902469987,2183.8706830343185,2220.7386802241163,2173.0001703541893,2173.0239280745436,2173.671960052616,2179.8137090938503,2207.0103672419696,2173.000086369063,2173.0137005381494,2173.434717899731,2177.894187615533,2199.6620629262893
40,195400,2173.0000000202567,2173.000421270263,2173.05125838589,2174.2326637359015,2183.8186766584904,2220.5661502059957,2173.0001688777606,2173.02374753685,2173.6677546490832,2179.7795461600226,2206.879063416784,2173.000085624837,2173.0135958791666,2173.431937650509,2177.8688815119494,2199.5547320929663
40,195500,2173.000000020138,2173.0004176433918,2173.050878021073,2174.225186946718,2183.766983072997,2220.394251817048,2173.0001674167734,2173.0235686081646,2173.6635796030496,2179.7455726307267,2206.7482751470475,2173.0000848881855,2173.0134921699882,2173.4291784804072,2177.843718234267,2199.447859854341
40,195600,2173.0000000200193,2173.000414029119,2173.050499617654,2174.2177494858106,2183.715506328994,2220.222770672263,2173.000165966467,2173.02339079361,2173.659425635791,2179.7117308047323,2206.617846654987,2173.000084157137,2173.013389119497,2173.426433627953,2177.8186531923584,2199.341302717647
40,195700,2173.0000000199016,2173.000410439767,2173.05012499036,2174.2103532408623,2183.6642014174713,2220.051785406835,2173.0001645284005,2173.023214255087,2173.655295859549,2179.6780403951643,2206.48783191629,2173.000083432317,2173.0132867972975,2173.4237050282372,2177.7937048916815,2199.23510114493
40,195800,2173.0000000197856,2173.000406893245,2173.0497529870318,2174.2030018450328,2183.613118019522,2219.8813241069975,2173.000163102794,2173.0230390180964,2173.651190767664,2179.6445047761977,2206.3582409944242,2173.000082713571,2173.0131852220256,2173.420992979821,2177.76887725165,2199.129269904099
40,195900,2173.0000000196696,2173.000403374001,2173.049382577704,2174.195698327243,2183.562285576122,2219.711381009055,2173.000161689615,2173.022865081017,2173.64711032718,2179.611124114826,2206.2290751157216,2173.000082001139,2173.0130844360247,2173.418297298095,2177.744170807349,2199.023804270779
40,196000,2173.000000019556,2173.0003998868724,2173.0490164056355,2174.188436164489,2183.511673988309,2219.5420144234595,2173.000160291194,2173.0226926937444,2173.6430593749405,2179.577929047528,2206.100418421774,2173.000081296472,2173.0129845683987,2173.415621703025,2177.71960774811,2198.9187692806495
40,196100,2173.000000019443,2173.0003964351877,2173.0486521334115,2174.1812069306884,2183.4612613136223,2219.373033784467,2173.000158903024,2173.0225213809445,2173.6390289188553,2179.5448631007184,2205.9721172370573,2173.000080596792,2173.01288531791,2173.4129603412034,2177.695143098512,2198.8140542816263
40,196200,2173.0000000193304,2173.000393005826,2173.0482898370483,2174.1740252146697,2183.4110738708596,2219.2045319332433,2173.0001575265555,2173.0223512994594,2173.6350219520828,2179.5119454719993,2205.844225151291,2173.000079903036,2173.0127868092445,2173.4103148523686,2177.6707921344173,2198.709700501992
40,196300,2173.0000000192194,2173.000389597461,2173.0479308742306,2174.166887392546,2183.3610678899818,2219.036543852502,2173.0001561620106,2173.022182473223,2173.6310389655373,2179.4791796944896,2205.7167519284817,2173.0000792154497,2173.0126890524557,2173.407685509138,2177.6465597592232,2198.6056998706686
40,196400,2173.0000000191094,2173.0003862400854,2173.0475751094978,2174.159790527079,2183.311356172597,2218.8692248456764,2173.000154811743,2173.0220151512635,2173.627084773179,2179.4465961849232,2205.5897824226267,2173.0000785348957,2173.0125921442054,2173.4050758388125,2177.6224687935214,2198.5021353827115
40,196500,2173.0000000190003,2173.0003828979275,2173.047221002951,2174.152730712094,2183.26185902026,2218.7023167914167,2173.0001534713447,2173.0218488725636,2173.623150600304,2179.4141395496986,2205.463164941207,2173.0000778594053,2173.01249585761,2173.4024797047823,2177.598473927808,2198.3988817469435
40,196600,2173.0000000188916,2173.00037958001,2173.046869981771,2174.145712235533,2183.2125356673228,2218.53586183447,2173.0001521422555,2173.021683788635,2173.6192393994534,2179.3818288146676,2205.336952513401,2173.0000771897794,2173.0124002771586,2173.3998990572077,2177.5745886312543,2198.2959732585723
40,196700,2173.0000000187847,2173.0003763034915,2173.046521613114,2174.138732843842,2183.1634182393045,2218.369895868135,2173.0001508246746,2173.0215199235317,2173.6153516572294,2179.3496672469223,2205.211154866215,2173.0000765258865,2173.0123054019314,2173.3973344780147,2177.5508160833724,2198.1934240991877
40,196800,2173.000000018679,2173.0003730553585,2173.046174937935,2174.131798743311,2183.11454197965,2218.204421704167,2173.0001495185775,2173.0213572756497,2173.6114873381557,2179.317654969816,2205.0857730903417,2173.000075867585,2173.012211251391,2173.3947857772223,2177.52715942627,2198.091244485088
40,196900,2173.0000000185746,2173.0003698267856,2173.0458321601463,2174.1249154127086,2183.0658850965065,2218.039512814769,2173.0001482261473,2173.021196078112,2173.6076509944423,2179.285821516238,2204.960889840835,2173.0000752162427,2173.0121179546595,2173.3922552829245,2177.5036428656417,2197.9894858183666
40,197000,2173.00000001847,2173.0003666307007,2173.0454914062166,2174.1180584878202,2183.01742199991,2217.8750530679936,2173.00014694318,2173.0210358862687,2173.6038341054004,2179.254112471816,2204.8363544751696,2173.0000745697957,2173.012025227608,2173.389738046036,2177.480222555138,2197.888028451237
40,197100,2173.0000000183663,2173.0003634612644,2173.045152169594,2174.1112399950475,2182.9691796968445,2217.711078769794,2173.0001456710384,2173.02087684772,2173.6000395273195,2179.222546293595,2204.712219264527,2173.000073928838,2173.0119331926035,2173.387236311921,2177.456912256962,2197.7869262019094
40,197200,2173.0000000182636,2173.0003603128357,2173.044815725623,2174.104464359388,2182.9211163081945,2217.5475791069684,2173.000144409928,2173.020718984748,2173.59626772337,2179.1911263611382,2204.5884937951723,2173.0000732935855,2173.0118418735615,2173.3847500844518,2177.4337141687593,2197.686173583226
40,197300,2173.0000000181626,2173.0003571991347,2173.0444825628224,2174.097726444526,2182.8732496584125,2217.3845507003116,2173.000143159798,2173.0205622951785,2173.59251869547,2179.1598528863883,2204.465179229763,2173.0000726639314,2173.0117512318566,2173.3822791211537,2177.410628425111,2197.585765776744
40,197400,2173.000000018062,2173.000354118592,2173.0441509690754,2174.0910262845828,2182.825643186372,2217.222038289751,2173.0001419205732,2173.020406772195,2173.5887923390546,2179.128725232137,2204.3422750074747,2173.000072039618,2173.011661257687,2173.3798235040654,2177.3876534341953,2197.485722850722
40,197500,2173.000000017963,2173.000351054995,2173.043822651905,2174.0843746196597,2182.778288767755,2217.0601388925406,2173.0001406943197,2173.0202526366784,2173.5850930359925,2179.0977718220593,2204.219862091748,2173.000071421787,2173.0115720973577,2173.377386176465,2177.3648119667187,2197.3861108820265
40,197600,2173.000000017864,2173.000348021067,2173.043496982655,2174.077751635581,2182.7310878224594,2216.898638468943,2173.0001394770484,2173.0200994628176,2173.5814125385978,2179.0669397027045,2204.097791970252,2173.0000708085204,2173.0114834807123,2173.374961571842,2177.3420631897043,2197.2867834125377
40,197700,2173.000000017766,2173.0003450149165,2173.0431726011893,2174.0711680083405,2182.6841005938527,2216.737614730109,2173.0001382700534,2173.0199473923312,2173.577753601371,2179.036246896691,2203.9761160736944,2173.0000702004045,2173.0113955155675,2173.372551781217,2177.319419781606,2197.1877983790555
40,197800,2173.000000017669,2173.0003420254625,2173.0428501450056,2174.0646302049554,2182.6373223833866,2216.577069473474,2173.0001370735276,2173.0197964468575,2173.574116650214,2179.0056966202983,2203.854843904446,2173.0000695976614,2173.011308243377,2173.3701567237763,2177.2968859659954,2197.089170826149
40,197900,2173.0000000175737,2173.0003390677407,2173.0425311634704,2174.0581294627323,2182.5907293680407,2216.4169902767685,2173.0001358874174,2173.0196466241896,2173.5705016829,2178.9752891145235,2203.733976676651,2173.0000690003167,2173.011221632792,2173.3677759969073,2177.274461341572,2196.9908860117316
40,198000,2173.0000000174787,2173.0003361502,2173.042214271987,2174.051657972404,2182.544348519403,2216.257373237427,2173.0001347116513,2173.019497918189,2173.5669086221983,2178.945023845785,2203.6135139799753,2173.0000684080364,2173.011135653628,2173.365410093754,2177.2521456072586,2196.892943688599
40,198100,2173.000000017384,2173.0003332440238,2173.0418994139977,2174.045237693748,2182.4981720891233,2216.0983486013533,2173.0001335481898,2173.019350541816,2173.563341673492,2178.9149287216674,2203.493535336281,2173.000067821727,2173.01105047534,2173.3630621852926,2177.2299664044276,2196.7954228277704
40,198200,2173.000000017291,2173.0003303614844,2173.0415872924336,2174.038848673663,2182.4521523612334,2215.9397581160665,2173.000132393246,2173.019204086927,2173.5597928649745,2178.8849521199904,2203.373894193447,2173.0000672400083,2173.0109658429437,2173.3607262393734,2177.2078795864227,2196.698187623174
40,198300,2173.000000017198,2173.0003275140825,2173.0412771911983,2174.0324908758803,2182.406396892686,2215.7816464463494,2173.0001312480535,2173.0190586884123,2173.5562648864016,2178.8551114371057,2203.2546414620824,2173.0000666633123,2173.0108818201497,2173.358404539715,2177.185893268641,2196.6012911161465
40,198400,2173.0000000171062,2173.0003246793854,2173.0409690165266,2174.026172624832,2182.3608881189557,2215.6240097517393,2173.0001301127904,2173.018914365716,2173.5527581628307,2178.8254096126466,2203.135786657477,2173.0000660914525,2173.0107984247798,2173.3560976034655,2177.164009260479,2196.5047531291148
40,198500,2173.0000000170157,2173.0003218640677,2173.040663943978,2174.019894230129,2182.315540400463,2215.4668479482534,2173.000128987422,2173.018771115713,2173.549272682083,2178.795846896386,2203.017330823714,2173.000065524625,2173.0107156456224,2173.353804795399,2177.1422298882744,2196.408555832466
40,198600,2173.000000016926,2173.000319099895,2173.0403611380416,2174.013651579167,2182.270412885422,2215.3102380840905,2173.000127873836,2173.018629146936,2173.5458126085155,2178.7664505096254,2202.899353134924,2173.0000649639064,2173.0106335991954,2173.3515288460976,2177.12057819265,2196.312751491464
40,198700,2173.0000000168366,2173.0003163426786,2173.040059743007,2174.007444706289,2182.2254562447115,2215.1540302329045,2173.0001267684074,2173.018488066011,2173.542370161951,2178.73716995826,2202.7817090113217,2173.0000644071533,2173.0105520931656,2173.349265128028,2177.099017759204,2196.217241812642
40,198800,2173.000000016748,2173.0003136019404,2173.0397609645806,2174.001279619285,2182.180650368114,2214.998305187697,2173.0001256723012,2173.0183480026985,2173.538947921935,2178.708022705745,2202.664448404776,2173.000063855088,2173.0104711959757,2173.3470147284525,2177.0775612950824,2196.1220619349906
40,198900,2173.0000000166606,2173.0003108982933,2173.039464333926,2173.99514678878,2182.136047267656,2214.8430575536017,2173.0001245857015,2173.018208977845,2173.5355463270307,2178.6790117013365,2202.5475805707297,2173.0000633078785,2173.0103909032305,2173.3447778301,2177.0562073779442,2196.027219441123
40,199000,2173.0000000165737,2173.0003082157973,2173.039169322191,2173.989046034992,2182.0916867246488,2214.688255412871,2173.0001235085742,2173.0180709889055,2173.532165370663,2178.6501369260823,2202.4311066986825,2173.000062765433,2173.010311215179,2173.342555202734,2177.034956840561,2195.9327275711507
40,199100,2173.000000016488,2173.0003055500524,2173.0388776416794,2173.982991336585,2182.047532842659,2214.534006315996,2173.000122442738,2173.0179342346423,2173.528809056814,2178.621425206031,2202.3151050833008,2173.0000622287707,2173.010232246591,2173.3403493983164,2177.013834246931,2195.8386327976064
40,199200,2173.000000016403,2173.00030291591,2173.038587534661,2173.976962980674,2182.0035599635153,2214.3801973024597,2173.000121384703,2173.017798336898,2173.525469876995,2178.5928269124042,2202.199432936607,2173.0000616960874,2173.010153775865,2173.3381548440516,2176.992797932552,2195.744807991922
40,199300,2173.0000000163186,2173.000300301404,2173.0382990307926,2173.970968483666,2181.9598129664464,2214.226860473166,2173.000120335596,2173.0176634199547,2173.5221503481866,2178.56435885044,2202.0841395543102,2173.00006116786,2173.0100758849044,2173.3359738141376,2176.971859421039,2195.651318240236
40,199400,2173.0000000162345,2173.000297700011,2173.0380131273946,2173.965014560894,2181.9162268433824,2214.0739777981207,2173.0001192955947,2173.017529502211,2173.5188508642977,2178.5360241056296,2201.9692338954587,2173.0000606442677,2173.0099985808556,2173.3338064722557,2176.951022462837,2195.5581776858353
40,199500,2173.0000000161517,2173.000295139939,2173.0377298236285,2173.959097446,2181.872838150816,2213.921658875542,2173.0001182664714,2173.0173967826554,2173.515575453415,2178.507849539403,2201.8547949946815,2173.000060126142,2173.0099219747312,2173.3316549935107,2176.9303051350093,2195.465425272741
40,199600,2173.0000000160694,2173.0002925922645,2173.0374477183127,2173.953207925053,2181.8296241828016,2213.7697349413643,2173.0001172448706,2173.0172648945086,2173.512316783805,2178.4797865281466,2201.740682136131,2173.0000596116392,2173.009845856595,2173.3295150383997,2176.909674682607,2195.3729463923155
40,199700,2173.0000000159885,2173.000290059079,2173.037167968351,2173.9473573162345,2181.7865936205926,2213.618244815259,2173.0001162319045,2173.01713395881,2173.5090773002594,2178.4518517358215,2201.6269442185867,2173.0000591015014,2173.0097702923695,2173.3273879127155,2176.889145610789,2195.2807918682306
40,199800,2173.0000000159075,2173.0002875569303,2173.0368905985947,2173.941542672339,2181.743779010687,2213.4671999574502,2173.0001152277223,2173.0170039946984,2173.505857403255,2178.4240479791065,2201.513590371017,2173.000058595976,2173.0096953009183,2173.3252734806892,2176.868716067902,2195.1889737746997
40,199900,2173.0000000158275,2173.000285080808,2173.036614709644,2173.935757106296,2181.701186620793,2213.316648371892,2173.0001142322903,2173.0168749997624,2173.502657096633,2178.396375299232,2201.4006216594785,2173.0000580948576,2173.0096208858045,2173.3231723912654,2176.848382375621,2195.097489902354
40,200000,2173.000000015749,2173.000282616557,2173.036341454371,2173.9300133130405,2181.658755021894,2213.166665368566,2173.0001132472903,2173.016747160089,2173.499480179467,2178.3688596270795,2201.2881143463705,2173.00005759883,2173.0095471344084,2173.3210875754876,2176.8281698004203,2195.0063985218003
40,200100,2173.0000000156697,2173.0002801780715,2173.036070089771,2173.9242975871925,2181.616483285521,2213.017053541784,2173.0001122694985,2173.0166201219067,2173.4963195166865,2178.34145323131,2201.1759290297114,2173.0000571066503,2173.0094738488933,2173.3190133421103,2176.808042071262,2194.915576858695
