time,inlet_T,outlet_T,block_1,Sn_block_1,bottom_right,mass_flow,SOC,power
2475.491283488823,2672.9999999999995,2611.924441569601,2446.31256023955,2641.937907615397,2391.776069776355,4.895396221031696,0.5538709759953837,74149.28636851802
2493.491283488823,2672.9999999999995,2612.260222115361,2447.567265903854,2642.117146478346,2393.145836792266,4.8953962210317,0.5563883631883985,73741.62922244545
2511.491283488823,2672.9999999999995,2612.5942877446555,2448.8151156197932,2642.295380544953,2394.5092496775274,4.895396221031696,0.5588919076073144,73336.05408487773
2529.491283488823,2672.9999999999995,2612.9264323493358,2450.056111767313,2642.47259515761,2395.8663027498924,4.895396221031693,0.561381684391041,72932.81118311592
2547.491283488823,2672.9999999999995,2613.256694767762,2451.2902859349565,2642.6487698869764,2397.217017052937,4.895396221031696,0.5638577721352183,72531.85336512812
2565.491283488823,2672.9999999999995,2613.5852526120434,2452.5176724029043,2642.823939289801,2398.5614189159437,4.895396221031689,0.5663202449624072,72132.96499946511
2583.491283488823,2672.9999999999995,2613.912061034514,2453.738306733577,2642.9981056769,2399.899535651289,4.895396221031692,0.5687691742515116,71736.20053380699
2601.491283488823,2672.9999999999995,2614.237016710521,2454.952227384492,2643.1712707906813,2401.231394692029,4.895396221031698,0.5712046344435056,71341.68541030186
2619.491283488823,2672.9999999999995,2614.5601289881506,2456.159472111787,2643.343426037889,2402.5570234178517,4.895396221031696,0.5736267019214453,70949.40827982829
2637.491283488823,2672.9999999999995,2614.8812592999825,2457.358746540945,2643.514409533504,2403.875208511987,4.8953962210316835,0.5760354557387821,70559.53737130796
2655.491283488823,2672.9999999999995,2615.2008470247847,2458.552484844928,2643.6845631822353,2405.188214595921,4.8953962210317,0.5784309687325205,70171.53925331758
2673.491283488823,2672.9999999999995,2615.518725968672,2459.739869945281,2643.853753134857,2406.4952721398977,4.895396221031696,0.5808133080941343,69785.61569491623
2691.491283488823,2672.9999999999995,2615.8349813011205,2460.920764581301,2644.021982433745,2407.7962480910933,4.895396221031684,0.5831825426895162,69401.66329539714
2709.491283488823,2672.9999999999995,2616.1494774079465,2462.095170149513,2644.1892435679997,2409.0911371660127,4.895396221031696,0.5855387424270283,69019.84669828175
2727.491283488823,2672.9999999999995,2616.4621846467503,2463.2631164291433,2644.35553392616,2410.379959664121,4.895396221031708,0.5878819806301601,68640.20189116984
2745.491283488823,2672.9999999999995,2616.7732067793218,2464.4246373783208,2644.5208797098644,2411.662740943469,4.895396221031696,0.5902123290906788,68262.60290120268
2763.4912834888232,2672.9999999999995,2617.0825709176524,2465.579766577591,2644.685273786858,2412.9395072997518,4.895396221031696,0.5925298568957668,67887.0168128434
