% Model,LargeGraphiteBlockDischarge_v3_longblock_sweep_LUDk_Ar.mph
% Version,COMSOL 6.0.0.405
% Date,"Aug 20 2024, 16:05"
% Table,Accumulated Probe Table 24 - 
% run_num,H (m),D_C (m),k_C (W/(m*K)),U_Ar (m/s),Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block","Temperature (K), Sn_block","Temperature (K), bottom_right_corner"
1,2,0.2,10,5,2524499.9999999995,2172.9999999999995,2179.9553880508233,2178.1416557217362,2177.734982969907,2180.008345036805
1,2,0.2,10,5,2537446.1538461535,2172.9999999999995,2179.801612303589,2178.0275593137126,2177.6303186276464,2179.8524529914766
1,2,0.2,10,5,2550392.307692307,2172.9999999999995,2179.651448421084,2177.9161454787554,2177.528112997057,2179.700225146035
1,2,0.2,10,5,2563338.461538461,2172.9999999999995,2179.5048136605164,2177.807351014241,2177.428312059198,2179.551575399307
1,2,0.2,10,5,2576284.615384615,2172.9999999999995,2179.361629323223,2177.701114495077,2177.3308601472395,2179.4064204482447
1,2,0.2,10,5,2589230.769230769,2172.9999999999995,2179.221817207742,2177.5973755911414,2177.2357040646434,2179.2646793003596
2,4,0.4,10,2.5,0,2173,2672.9979427112216,2672.959588952822,2642.3596684353306,2673.0000000003556
2,4,0.4,10,2.5,51784.615384615376,2173,2672.945097389229,2659.356522851331,2627.632233756318,2672.9852061132183
2,4,0.4,10,2.5,103569.23076923075,2173,2672.674808039592,2647.0204186659266,2615.489835147724,2672.8360356393932
2,4,0.4,10,2.5,155353.84615384613,2173,2672.0541205050517,2635.3411262748114,2603.9721944275316,2672.4284779368118
2,4,0.4,10,2.5,207138.4615384615,2173,2671.0058692127695,2624.065864485121,2592.8668651241646,2671.665813605622
2,4,0.4,10,2.5,258923.07692307688,2173,2669.4063690267703,2613.1836969655424,2582.173386936434,2670.419541783003
2,4,0.4,10,2.5,310707.69230769225,2173,2667.1284015766537,2602.6727069248223,2571.8799190208947,2668.547681865707
2,4,0.4,10,2.5,362492.30769230763,2173,2664.1195369600155,2592.4792824669285,2561.938969408479,2665.970492459885
2,4,0.4,10,2.5,414276.923076923,2173,2660.3624422626426,2582.5700254368658,2552.3202876653927,2662.64559916596
2,4,0.4,10,2.5,466061.5384615384,2173,2655.958661260618,2572.8955452113687,2542.969900258404,2658.664090991142
2,4,0.4,10,2.5,517846.15384615376,2173,2650.8992332310863,2563.448956857408,2533.879634933047,2653.9979449401862
2,4,0.4,10,2.5,569630.7692307691,2173,2645.1948858336596,2554.2300915143614,2525.044430506975,2648.6429550800303
2,4,0.4,10,2.5,621415.3846153845,2173,2638.9017846035454,2545.235729468606,2516.4584824950703,2642.6479183503143
2,4,0.4,10,2.5,673199.9999999999,2173,2632.122079009749,2536.4587996843266,2508.121604084993,2636.1140743868727
2,4,0.4,10,2.5,724984.6153846153,2173,2624.92553613161,2527.8943707495205,2500.027228942419,2629.115358210768
2,4,0.4,10,2.5,776769.2307692306,2173,2617.3968622032594,2519.5361787615466,2492.16268498515,2621.74179249011
2,4,0.4,10,2.5,828553.846153846,2173,2609.6301850702157,2511.3767415200414,2484.504056272806,2614.0938212991505
2,4,0.4,10,2.5,880338.4615384614,2173,2601.669461402382,2503.4119862381017,2477.0421713013766,2606.2189597399997
2,4,0.4,10,2.5,932123.0769230768,2173,2593.5682530506347,2495.6366912694057,2469.769740618514,2598.1752987888376
2,4,0.4,10,2.5,983907.6923076921,2173,2585.3865882661603,2488.0446306143526,2462.684377993747,2590.0284815214936
2,4,0.4,10,2.5,1035692.3076923075,2173,2577.152745251936,2480.632481555043,2455.782299060795,2581.809412698829
2,4,0.4,10,2.5,1087476.923076923,2173,2568.908849602631,2473.3950780996342,2449.060145103906,2573.56314499019
2,4,0.4,10,2.5,1139261.5384615383,2173,2560.6778003963227,2466.3291866500185,2442.5166324240145,2565.3138209648823
2,4,0.4,10,2.5,1191046.1538461535,2173,2552.491634988233,2459.4297733186045,2436.13467379976,2557.0955779953974
2,4,0.4,10,2.5,1242830.769230769,2173,2544.3676963556986,2452.692968446842,2429.90009117281,2548.9290790911555
2,4,0.4,10,2.5,1294615.3846153845,2173,2536.320512410671,2446.1149062214226,2423.813033014218,2540.8320915788568
2,4,0.4,10,2.5,1346399.9999999998,2173,2528.3638789238757,2439.691868127276,2417.8765886646584,2532.8197953024637
2,4,0.4,10,2.5,1398184.615384615,2173,2520.510242679924,2433.420272744309,2412.0914198922455,2524.9048765296357
2,4,0.4,10,2.5,1449969.2307692305,2173,2512.77054884787,2427.2963681413544,2406.4481515541397,2517.0983392661838
2,4,0.4,10,2.5,1501753.846153846,2173,2505.150806834686,2421.3172996960943,2400.9413784666385,2509.4070056455785
2,4,0.4,10,2.5,1553538.4615384613,2173,2497.6589256114958,2415.478618579958,2395.5647438228593,2501.8405207148194
2,4,0.4,10,2.5,1605323.0769230765,2173,2490.326037251825,2409.803203467372,2390.3415182584367,2494.431251844771
2,4,0.4,10,2.5,1657107.692307692,2173,2483.1331822324996,2404.2660768266487,2385.246751860159,2487.161158896678
2,4,0.4,10,2.5,1708892.3076923075,2173,2476.077911662633,2398.859687080554,2380.272827902289,2480.0282456495256
2,4,0.4,10,2.5,1760676.9230769228,2173,2469.160555479302,2393.580096062819,2375.4166757451076,2473.0330529676967
2,4,0.4,10,2.5,1812461.538461538,2173,2462.3815773683395,2388.42416257209,2370.6767257200086,2466.1761521233766
2,4,0.4,10,2.5,1864246.1538461535,2173,2455.7410733864135,2383.3889528705404,2366.050326365021,2459.4577425849434
2,4,0.4,10,2.5,1916030.769230769,2173,2449.2387089612803,2378.4716090083375,2361.5337042934066,2452.877631269777
2,4,0.4,10,2.5,1967815.3846153843,2173,2442.8737392611433,2373.6693150456263,2357.122612828732,2446.435261871931
2,4,0.4,10,2.5,2019599.9999999995,2173,2436.645055404423,2368.97931631877,2352.81397977539,2440.1297421509735
2,4,0.4,10,2.5,2071384.615384615,2173,2430.5512454254413,2364.3989536744934,2348.606316742504,2433.9598709354796
2,4,0.4,10,2.5,2123169.2307692305,2173,2424.590654095051,2359.925663442715,2344.4982289349614,2427.9241712004678
2,4,0.4,10,2.5,2174953.846153846,2173,2418.761431935723,2355.5569651506676,2340.487688657108,2422.020930734374
2,4,0.4,10,2.5,2226738.461538461,2173,2413.045174388305,2351.2778424131675,2336.5611010662983,2416.2316733307175
2,4,0.4,10,2.5,2278523.0769230765,2173,2407.4457539350547,2347.090645131691,2332.719546085496,2410.5604254367713
2,4,0.4,10,2.5,2330307.692307692,2173,2401.9683287959674,2342.9987714814797,2328.9643201240615,2405.0124827526815
2,4,0.4,10,2.5,2382092.307692307,2173,2396.614391978066,2339.002768700516,2325.294864624285,2399.5893787568984
2,4,0.4,10,2.5,2433876.9230769225,2173,2391.382751792039,2335.101087271003,2321.711394948679,2394.2898569939493
2,4,0.4,10,2.5,2485661.538461538,2173,2386.2708098538305,2331.2909814551604,2318.2158895866387,2389.1111145673053
2,4,0.4,10,2.5,2537446.1538461535,2173,2381.2767055677573,2327.5707720036953,2314.8055787112803,2384.051295774127
2,4,0.4,10,2.5,2589230.769230769,2173,2376.3974691367935,2323.9378602730376,2311.4725523273523,2379.1075941063827
2,4,0.4,10,2.5,2641015.384615384,2173,2371.6521683059436,2320.4064502629344,2308.231382166038,2374.2995507741266
2,4,0.4,10,2.5,2692799.9999999995,2173,2367.0204242369236,2316.960977922807,2305.0690739636025,2369.6066054334515
2,4,0.4,10,2.5,2744584.615384615,2173,2362.4962217291463,2313.5967500472934,2301.9822996771613,2365.0226502770934
2,4,0.4,10,2.5,2796369.23076923,2173,2358.076502432425,2310.311336957821,2298.9685583867576,2360.544558362568
2,4,0.4,10,2.5,2848153.8461538455,2173,2353.758857473092,2307.1027913214766,2296.025190448523,2356.1698566624386
2,4,0.4,10,2.5,2899938.461538461,2173,2349.5410661900796,2303.9692850575457,2293.149975296621,2351.896256188089
2,4,0.4,10,2.5,2951723.0769230765,2173,2345.4209881585634,2300.9090444606013,2290.3414179740043,2347.72155286953
2,4,0.4,10,2.5,3003507.692307692,2173,2341.384712945856,2297.9115222258806,2287.590112855211,2343.6316063515237
2,4,0.4,10,2.5,3055292.307692307,2173,2337.434606187882,2294.978335357804,2284.898625560937,2339.628780995541
2,4,0.4,10,2.5,3107076.9230769225,2173,2333.573994499381,2292.1118695111318,2282.2698484820585,2335.716469651465
2,4,0.4,10,2.5,3158861.538461538,2173,2329.8034937057214,2289.312550760251,2279.7036422307924,2331.895388210532
2,4,0.4,10,2.5,3210646.153846153,2173,2326.138141925883,2286.5916329437514,2277.208149695356,2328.180983762215
2,4,0.4,10,2.5,3262430.7692307686,2173,2322.561632698874,2283.9369695047626,2274.772677139012,2324.5567227543697
2,4,0.4,10,2.5,3314215.384615384,2173,2319.069083541298,2281.344904269142,2272.3944554053924,2321.017616100148
2,4,0.4,10,2.5,3365999.9999999995,2173,2315.6579824593905,2278.81355089188,2270.071911166652,2317.561078821861
2,4,0.4,10,2.5,3417784.615384615,2173,2312.3165189179213,2276.334124909585,2267.796728494576,2314.1751456085312
2,4,0.4,10,2.5,3469569.23076923,2173,2309.046502065322,2273.9079379637783,2265.569957136274,2310.8615926549296
2,4,0.4,10,2.5,3521353.8461538455,2173,2305.865634743911,2271.548051647577,2263.404296831291,2307.6382568367817
2,4,0.4,10,2.5,3573138.461538461,2173,2302.7617031755526,2269.245294421435,2261.291622450391,2304.49276233874
2,4,0.4,10,2.5,3624923.076923076,2173,2299.7308587107023,2266.996769415761,2259.2292701098236,2301.421249568924
2,4,0.4,10,2.5,3676707.6923076916,2173,2296.7709712302903,2264.8008908743877,2257.215532968447,2298.4216127605946
2,4,0.4,10,2.5,3728492.307692307,2173,2293.880284597131,2262.6563659101457,2255.2489306554085,2295.4921131449382
2,4,0.4,10,2.5,3780276.9230769225,2173,2291.0571482455566,2260.5619819555195,2253.328144648653,2292.6310990390252
2,4,0.4,10,2.5,3832061.538461538,2173,2288.2999634313146,2258.5165642125576,2251.452009480117,2289.836955169689
2,4,0.4,10,2.5,3883846.153846153,2173,2285.6071721221256,2256.5189662234197,2249.619478493496,2287.1080985855738
2,4,0.4,10,2.5,3935630.7692307686,2173,2282.9772560567585,2254.568069362315,2247.829593826043,2284.442982756923
2,4,0.4,10,2.5,3987415.384615384,2173,2280.408739636587,2252.6627817001054,2246.0814575872014,2281.840102121634
2,4,0.4,10,2.5,4039199.999999999,2173,2277.900192837745,2250.802037660737,2244.3742035764694,2279.2979953820955
2,4,0.4,10,2.5,4090984.6153846146,2173,2275.4502300201516,2248.9847964249584,2242.7069608544416,2276.8152463435986
2,4,0.4,10,2.5,4142769.23076923,2173,2273.0575039181326,2247.2100413241797,2241.078829826914,2274.390481522176
2,4,0.4,10,2.5,4194553.846153845,2173,2270.7206979666557,2245.4767788970175,2239.4888796524956,2272.022365025124
2,4,0.4,10,2.5,4246338.461538461,2173,2268.438521091844,2243.7840387886495,2237.936174793498,2269.70959256913
2,4,0.4,10,2.5,4298123.076923076,2173,2266.209705529387,2242.1308732400366,2236.419798399034,2267.450886402455
2,4,0.4,10,2.5,4349907.692307692,2173,2264.0330067665805,2240.5163568720227,2234.938866165973,2265.244992249169
2,4,0.4,10,2.5,4401692.307692307,2173,2261.907204444983,2238.9395860081827,2233.4925297132086,2263.0906784504514
2,4,0.4,10,2.5,4453476.923076922,2173,2259.831103460855,2237.399678209575,2232.079972846522,2260.9867367456677
2,4,0.4,10,2.5,4505261.538461538,2173,2257.8035351514627,2235.8957716157306,2230.700406434358,2258.9319839001837
2,4,0.4,10,2.5,4557046.153846153,2173,2255.823358505214,2234.427024544033,2229.353065555472,2256.9252634494255
2,4,0.4,10,2.5,4608830.769230768,2173,2253.8894611428163,2232.9926149856933,2228.0372073186936,2254.9654470368832
2,4,0.4,10,2.5,4660615.384615384,2173,2252.0007596691107,2231.591740236073,2226.7521082651056,2253.0514350337576
2,4,0.4,10,2.5,4712399.999999999,2173,2250.1561991100157,2230.223616391836,2225.4970605142084,2251.182156318949
2,4,0.4,10,2.5,4764184.615384614,2173,2248.354751486371,2228.8874779107687,2224.271368279863,2249.356567277687
2,4,0.4,10,2.5,4815969.23076923,2173,2246.5954139076193,2227.5825770970946,2223.074346307121,2247.573650258032
2,4,0.4,10,2.5,4867753.846153845,2173,2244.8772066853517,2226.3081836761303,2221.905321073744,2245.832411837206
2,4,0.4,10,2.5,4919538.461538461,2173,2243.1991718157105,2225.063584362143,2220.7636332149295,2244.1318812434747
2,4,0.4,10,2.5,4971323.076923076,2173,2241.560371956074,2223.8480825074694,2219.6486395075794,2242.471109165636
2,4,0.4,10,2.5,5023107.692307691,2173,2239.9598898882923,2222.660997738497,2218.5597132212906,2240.84916702622
2,4,0.4,10,2.5,5074892.307692307,2173,2238.396828383452,2221.501665622449,2217.496243305736,2239.265146659473
2,4,0.4,10,2.5,5126676.923076922,2173,2236.8703103448233,2220.3694373003004,2216.457633317068,2237.718160256139
2,4,0.4,10,2.5,5178461.538461538,2173,2235.3794790597717,2219.263679129035,2215.4433009262307,2236.2073404140992
2,4,0.4,10,2.5,5230246.153846153,2173,2233.923498374037,2218.183772303713,2214.4526779421803,2234.731840152319
2,4,0.4,10,2.5,5282030.769230768,2173,2232.501552632531,2217.129112498503,2213.485210439597,2233.290832786677
2,4,0.4,10,2.5,5333815.384615384,2173,2231.112846308496,2216.099109508267,2212.5403584858946,2231.8835116173595
2,4,0.4,10,2.5,5385599.999999999,2173,2229.7566033423104,2215.093186913751,2211.617595432221,2230.509089430264
2,4,0.4,10,2.5,5437384.615384614,2173,2228.432066294405,2214.110781752702,2210.7164069602945,2229.166797860289
2,4,0.4,10,2.5,5489169.23076923,2173,2227.138495452476,2213.1513442091195,2209.8362902146573,2227.855886692157
2,4,0.4,10,2.5,5540953.846153845,2173,2225.875168034764,2212.2143373073945,2208.9767531787747,2226.57562317898
2,4,0.4,10,2.5,5592738.46153846,2173,2224.6413775646515,2211.2992366197736,2208.137314366582,2225.3252914418026
2,4,0.4,10,2.5,5644523.076923076,2173,2223.4364334489046,2210.4055299779525,2207.3175027725556,2224.104191983237
2,4,0.4,10,2.5,5696307.692307691,2173,2222.2596607426062,2209.5327171940567,2206.516858013341,2222.9116413158818
2,4,0.4,10,2.5,5748092.307692307,2173,2221.1104000184096,2208.680309783525,2205.734930531234,2221.7469716804576
2,4,0.4,10,2.5,5799876.923076922,2173,2219.988007274607,2207.847830693526,2204.9712817347945,2220.6095308139884
2,4,0.4,10,2.5,5851661.538461537,2173,2218.891853794377,2207.0348140326428,2204.2254839571738,2219.4986817258045
2,4,0.4,10,2.5,5903446.153846153,2173,2217.8213259088457,2206.240804806046,2203.497120196319,2218.4138024467757
2,4,0.4,10,2.5,5955230.769230768,2173,2216.7758246491403,2205.4653586551062,2202.785783669486,2217.354285731456
2,4,0.4,10,2.5,6007015.384615384,2173,2215.7547653072334,2204.708041605108,2202.0910772793413,2216.319538709913
2,4,0.4,10,2.5,6058799.999999999,2173,2214.7575769547616,2203.968429820221,2201.4126130906425,2215.308982501789
2,4,0.4,10,2.5,6110584.615384614,2173,2213.783701968533,2203.246109367337,2200.7500119019355,2214.3220518144717
2,4,0.4,10,2.5,6162369.23076923,2173,2212.832595606157,2202.5406759864927,2200.102902951241,2213.358194549834
2,4,0.4,10,2.5,6214153.846153845,2173,2211.9037256552306,2201.8517348678492,2199.4709237594443,2212.416871439389
2,4,0.4,10,2.5,6265938.46153846,2173,2210.9965721561216,2201.178900433202,2198.853720076618,2211.4975557185303
2,4,0.4,10,2.5,6317723.076923076,2173,2210.1106271799063,2200.521796121934,2198.2509458776603,2210.5997328401186
2,4,0.4,10,2.5,6369507.692307691,2173,2209.2453946334076,2199.880054180474,2197.6622633452316,2209.722900219093
2,4,0.4,10,2.5,6421292.307692306,2173,2208.4003900454795,2199.2533154557373,2197.0873427926153,2208.866566993696
2,4,0.4,10,2.5,6473076.923076922,2173,2207.575140391552,2198.641229192957,2196.5258625026795,2208.030253794761
2,4,0.4,10,2.5,6524861.538461537,2173,2206.7691838170363,2198.04345283788,2195.977508489806,2207.213492504767
2,4,0.4,10,2.5,6576646.153846153,2173,2205.9820693524484,2197.4596518438098,2195.441974214538,2206.415826005898
2,4,0.4,10,2.5,6628430.769230768,2173,2205.213356622833,2196.8894994837015,2194.918960292863,2205.636807917192
2,4,0.4,10,2.5,6680215.384615383,2173,2204.4626155561027,2196.332676667282,2194.408174236647,2204.876002325466
2,4,0.4,10,2.5,6731999.999999999,2173,2203.729426102812,2195.7888717628707,2193.909330247572,2204.1329835173174
2,4,0.4,10,2.5,6783784.615384614,2173,2203.0133779782323,2195.257780423713,2193.4221490672194,2203.4073357194648
2,4,0.4,10,2.5,6835569.23076923,2173,2202.314070431787,2194.7391054184022,2192.9463578703394,2202.698652852557
2,4,0.4,10,2.5,6887353.846153845,2173,2201.631112037767,2194.2325564651014,2192.4816901789486,2202.006538300451
2,4,0.4,10,2.5,6939138.46153846,2173,2200.9641205002363,2193.7378500693653,2192.0278857748954,2201.3306046938
2,4,0.4,10,2.5,6990923.076923076,2173,2200.3127224658883,2193.2547093654684,2191.584690593907,2200.67047370461
2,4,0.4,10,2.5,7042707.692307691,2173,2199.67655333314,2192.782863961101,2191.1518565942683,2200.0257758474586
2,4,0.4,10,2.5,7094492.307692306,2173,2199.055257048499,2192.3220497856496,2190.7291416024323,2199.3961502834795
2,4,0.4,10,2.5,7146276.923076922,2173,2198.4484859065237,2191.8720089421086,2190.3163091452075,2198.7812446245393
2,4,0.4,10,2.5,7198061.538461537,2173,2197.855900351398,2191.4324895623977,2189.9131282808944,2198.1807147368036
2,4,0.4,10,2.5,7249846.153846152,2173,2197.2771687764,2191.003245666374,2189.519373440669,2197.594224544335
2,4,0.4,10,2.5,7301630.769230768,2173,2196.711967324489,2190.5840370242186,2189.1348242869303,2197.0214458346427
2,4,0.4,10,2.5,7353415.384615383,2173,2196.159979697393,2190.1746290221663,2188.7592655903027,2196.4620580682504
2,4,0.4,10,2.5,7405199.999999999,2173,2195.6208969760687,2189.7747925314025,2188.3924871218696,2195.915748194081
2,4,0.4,10,2.5,7456984.615384614,2173,2195.0944174502033,2189.38430377999,2188.0342835544857,2195.3822104716537
2,4,0.4,10,2.5,7508769.230769229,2173,2194.5802464546614,2189.0029442277605,2187.6844543663783,2194.86114630017
2,4,0.4,10,2.5,7560553.846153845,2173,2194.0780962113586,2188.6305004439973,2187.342803741967,2194.3522640537826
2,4,0.4,10,2.5,7612338.46153846,2173,2193.587685673385,2188.2667639879296,2187.0091404670693,2193.8552789218875
2,4,0.4,10,2.5,7664123.076923076,2173,2193.108740370775,2187.9115312920317,2186.6832778189055,2193.3699127531722
2,4,0.4,10,2.5,7715907.692307691,2173,2192.640992257362,2187.564603547962,2186.365033453124,2192.895893902437
2,4,0.4,10,2.5,7767692.307692306,2173,2192.184179559458,2187.2257865952433,2186.0542292915084,2192.432957079618
2,4,0.4,10,2.5,7819476.923076922,2173,2191.7380466268532,2186.89489081255,2185.7506914134306,2191.980843200945
2,4,0.4,10,2.5,7871261.538461537,2173,2191.302343786857,2186.571731011583,2185.454249953247,2191.539299242533
2,4,0.4,10,2.5,7923046.153846152,2173,2190.8768272027387,2186.256126333482,2185.1647390044573,2191.108078096908
2,4,0.4,10,2.5,7974830.769230768,2173,2190.461258734019,2185.9479001475693,2184.8819965296584,2190.68693843298
2,4,0.4,10,2.5,8026615.384615383,2173,2190.055405804157,2185.6468799526765,2184.6058642748085,2190.275644559823
2,4,0.4,10,2.5,8078399.999999998,2173,2189.6590412711685,2185.35289728052,2184.336187685874,2189.8739662943476
2,4,0.4,10,2.5,8130184.615384614,2173,2189.2719433024467,2185.0657876014675,2184.0728158263137,2189.4816788328535
2,4,0.4,10,2.5,8181969.230769229,2173,2188.893895251937,2184.785390232464,2183.8156012944364,2189.0985626260617
2,4,0.4,10,2.5,8233753.846153845,2173,2188.5246855391683,2184.51154824711,2183.5644001406213,2188.7244032571734
2,4,0.4,10,2.5,8285538.46153846,2173,2188.164107531726,2184.244108387759,2183.319071784749,2188.358991322736
2,4,0.4,10,2.5,8337323.076923075,2173,2187.811959429758,2183.9829209797776,2183.079478934932,2188.002122315982
2,4,0.4,10,2.5,8389107.69230769,2173,2187.4680441525416,2183.727839847711,2182.8454875080706,2187.6535965124954
2,4,0.4,10,2.5,8440892.307692306,2173,2187.1311775191193,2183.477986686688,2182.6162918332598,2187.3122138565127
2,4,0.4,10,2.5,8492676.923076922,2173,2186.801541839702,2183.2334967048273,2182.3920159405384,2186.9781590888524
2,4,0.4,10,2.5,8544461.538461536,2173,2186.4794043974753,2182.9945681480344,2182.1728416762617,2186.6517030817786
2,4,0.4,10,2.5,8596246.153846152,2173,2186.1648121402927,2182.7612358460483,2181.958800972863,2186.3328934268643
2,4,0.4,10,2.5,8648030.769230768,2173,2185.8576484712844,2182.533413322403,2181.74981448049,2186.0216119695315
2,4,0.4,10,2.5,8699815.384615384,2173,2185.557733967037,2182.3109674982175,2181.5457601075063,2185.7176768780982
2,4,0.4,10,2.5,8751599.999999998,2173,2185.264882529247,2182.0937603439697,2181.346511243828,2185.4208995538042
2,4,0.4,10,2.5,8803384.615384614,2173,2184.9789185297523,2181.881661594714,2181.151948427952,2185.131102006085
2,4,0.4,10,2.5,8855169.23076923,2173,2184.699676807316,2181.674548746989,2180.9619593306215,2184.8481168511403
2,4,0.4,10,2.5,8906953.846153844,2173,2184.4269991016185,2181.472304416289,2180.7764363043343,2184.571783704711
2,4,0.4,10,2.5,8958738.46153846,2173,2184.1607316047657,2181.2748145238716,2180.5952746969087,2184.3019467046474
2,4,0.4,10,2.5,9010523.076923076,2173,2183.9007239993134,2181.0819675815683,2180.4183721850486,2184.0384535319504
2,4,0.4,10,2.5,9062307.69230769,2173,2183.646829268631,2180.893654549969,2180.245628664632,2183.781155209614
2,4,0.4,10,2.5,9114092.307692306,2173,2183.398903721206,2180.7097688542694,2180.0769463033935,2183.5299061204737
2,4,0.4,10,2.5,9165876.923076922,2173,2183.156807001083,2180.530206396295,2179.9122296056785,2183.2845640175506
2,4,0.4,10,2.5,9217661.538461536,2173,2182.920402048597,2180.354865522527,2179.751385399812,2183.044989989744
2,4,0.4,10,2.5,9269446.153846152,2173,2182.6895550341414,2180.1836469785435,2179.594322785417,2182.811048402679
2,4,0.4,10,2.5,9321230.769230768,2173,2182.4641352863914,2180.016453842891,2179.4409529834516,2182.582606831767
2,4,0.4,10,2.5,9373015.384615382,2173,2182.2440152213926,2179.8531914810724,2179.291189228489,2182.359535990315
2,4,0.4,10,2.5,9424799.999999998,2173,2182.029070268508,2179.693767473669,2179.144946609386,2182.1417096486907
2,4,0.4,10,2.5,9476584.615384614,2173,2181.8191787869437,2179.538091587935,2179.0021421220713,2181.929004543293
2,4,0.4,10,2.5,9528369.230769228,2173,2181.614221974813,2179.3860756914028,2178.8626946321497,2181.7213002822973
2,4,0.4,10,2.5,9580153.846153844,2173,2181.414083783292,2179.2376337537853,2178.726525157169,2181.518479261903
2,4,0.4,10,2.5,9631938.46153846,2173,2181.218650859123,2179.092681724039,2178.5935567124793,2181.320426607051
2,4,0.4,10,2.5,9683723.076923076,2173,2181.0278125081327,2178.951137591261,2178.4637145851057,2181.127030139427
2,4,0.4,10,2.5,9735507.69230769,2173,2180.841460684159,2178.812921180474,2178.336925597498,2180.938180360932
2,4,0.4,10,2.5,9787292.307692306,2173,2180.659489973238,2178.677954336703,2178.2131184514383,2180.753770426014
2,4,0.4,10,2.5,9839076.923076922,2173,2180.4817975273777,2178.5461605476144,2178.0922225800455,2180.573696075451
2,4,0.4,10,2.5,9890861.538461536,2173,2180.308282925712,2178.4174653747345,2177.9741689503735,2180.397855519808
2,4,0.4,10,2.5,9942646.153846152,2173,2180.1388480070505,2178.2917957883556,2177.8588900638056,2180.22614929385
2,4,0.4,10,2.5,9994430.769230768,2173,2179.97339672353,2178.169080830715,2177.7463193467383,2180.058480126968
2,4,0.4,10,2.5,1.0046215384615382E7,2173,2179.8118351176927,2178.049250853596,2177.6363945775593,2179.894752888664
2,4,0.4,10,2.5,1.0097999999999998E7,2173,2179.654071413386,2177.9322382089763,2177.5290535356335,2179.7348746316684
2,4,0.4,10,2.5,1.0149784615384614E7,2173,2179.50001619318,2177.817976490775,2177.424238685108,2179.578754707147
2,4,0.4,10,2.5,1.0201569230769228E7,2173,2179.3495824821616,2177.7064011987222,2177.3218898767477,2179.426304855781
2,4,0.4,10,2.5,1.0253353846153844E7,2173,2179.2026856907705,2177.5974490097774,2177.22195063244,2179.2774391779662
2,4,0.4,10,2.5,1.030513846153846E7,2173,2179.0592433204106,2177.4910584089084,2177.1243602118884,2179.132073921655
2,4,0.4,10,2.5,1.0356923076923076E7,2173,2178.9191745306975,2177.3871690047017,2177.0290626405417,2178.9901271377234
3,6,0.6,10,1.6666666666666667,0,2173.0000000000005,2672.9929904058054,2672.9300808481016,2642.0161603220854,2672.9999999928627
3,6,0.6,10,1.6666666666666667,116515.38461538461,2173.0000000000005,2672.9469148992935,2659.2884099821745,2627.546710694027,2672.9879435587613
3,6,0.6,10,1.6666666666666667,233030.76923076922,2173.0000000000005,2672.7355852137653,2646.916615624376,2615.3947242398494,2672.8846086771655
3,6,0.6,10,1.6666666666666667,349546.1538461538,2173.0000000000005,2671.8438588344866,2635.4750767000314,2604.127875382308,2672.2436667521065
3,6,0.6,10,1.6666666666666667,466061.53846153844,2173.0000000000005,2670.5746002824694,2624.3080232019697,2593.140434144196,2671.268664837049
3,6,0.6,10,1.6666666666666667,582576.923076923,2173.0000000000005,2668.809047423879,2613.4810549432514,2582.5020989426985,2669.8508177316094
3,6,0.6,10,1.6666666666666667,699092.3076923076,2173.0000000000005,2666.4702582612294,2602.9502167234305,2572.185753558888,2667.8951047031546
3,6,0.6,10,1.6666666666666667,815607.6923076923,2173.0000000000005,2663.444523026699,2592.7284814515174,2562.2142624602357,2665.274816182296
3,6,0.6,10,1.6666666666666667,932123.0769230769,2173.0000000000005,2659.702846102089,2582.795538195202,2552.5695189277935,2661.9411600722633
3,6,0.6,10,1.6666666666666667,1048638.4615384615,2173.0000000000005,2655.2569229529618,2573.129814765189,2543.228547073028,2657.887668091678
3,6,0.6,10,1.6666666666666667,1165153.846153846,2173.0000000000005,2650.2136641829443,2563.6870369933404,2534.141334224399,2653.2161767720795
3,6,0.6,10,1.6666666666666667,1281669.2307692308,2173.0000000000005,2644.5847878217387,2554.4632852537875,2525.3036455181327,2647.9252922319415
3,6,0.6,10,1.6666666666666667,1398184.6153846153,2173.0000000000005,2638.3952066339434,2545.4600173705912,2516.715910084757,2642.0301468543576
3,6,0.6,10,1.6666666666666667,1514700,2173.0000000000005,2631.7042577762045,2536.674991676536,2508.371653068809,2635.58615855743
3,6,0.6,10,1.6666666666666667,1631215.3846153845,2173.0000000000005,2624.5918748363333,2528.102851612725,2500.259217558424,2628.6741390498337
3,6,0.6,10,1.6666666666666667,1747730.7692307692,2173.0000000000005,2617.1411806797482,2519.7371588773494,2492.367189903766,2621.381139919683
3,6,0.6,10,1.6666666666666667,1864246.1538461538,2173.0000000000005,2609.4281265623185,2511.571618243657,2484.6887276652187,2613.788489769984
3,6,0.6,10,1.6666666666666667,1980761.5384615383,2173.0000000000005,2601.518252193697,2503.6005159877705,2477.2206211627636,2605.9671577098948
3,6,0.6,10,1.6666666666666667,2097276.923076923,2173.0000000000005,2593.4674986296145,2495.818742995453,2469.956601125172,2597.9775010439853
3,6,0.6,10,1.6666666666666667,2213792.3076923075,2173.0000000000005,2585.323903801052,2488.221569316125,2462.882440764724,2589.870770721009
3,6,0.6,10,1.6666666666666667,2330307.692307692,2173.0000000000005,2577.136050613201,2480.803439275782,2455.9721766368134,2581.6995798070525
