% Model,LargeGraphiteBlockCharge_v3_mdotbnd_charge_discharge_halfDC.mph
% Version,COMSOL 6.0.0.405
% Date,"Oct 3 2022, 18:26"
% Table,Accumulated Probe Table 24 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate",Global Variable Probe 1
72,10,82440,2672.9999999999995,2520.9707212326925,2502.9159545179887,2578.684255878096,2513.025648318632,0.805005895605288,-122.3844657123016
72,10,82620,2672.9999999999995,2526.092932269623,2508.0126171301235,2583.764966760217,2513.1676747922975,0.8330198581829109,-122.37650472682601
72,10,82800,2672.9999999999995,2531.536222706048,2513.1087016497095,2588.8468174446025,2513.6042453348446,0.8650114365847995,-122.36778522175342
72,10,82980,2672.9999999999995,2537.315512336055,2518.20515012009,2593.940087967191,2514.3378622304317,0.9020446650795195,-122.39346823130921
72,10,83160,2672.9999999999995,2543.418851463038,2523.301620880783,2599.031971895286,2515.36890269506,0.944542336363744,-122.39488078779966
72,10,83340,2672.9999999999995,2549.851216231327,2528.3978997685927,2604.1202159430973,2516.69889689812,0.9938842896683111,-122.3956414794442
72,10,83520,2672.9999999999995,2556.61987886928,2533.4939202487913,2609.206453582233,2518.3294734618885,1.051700379336288,-122.3970175403814
72,10,83700,2672.9999999999995,2563.731808724157,2538.5896553179186,2614.2910919661176,2520.2623222633288,1.1201646382169383,-122.39836394912447
72,10,83880,2672.9999999999995,2571.1925931877036,2543.684982067576,2619.3726176076357,2522.499445403981,1.2023144036942723,-122.40451161318695
72,10,84060,2672.9999999999995,2579.008758479232,2548.779855855745,2624.451719066265,2525.0429000966587,1.30234753287552,-122.40926150647961
72,10,84240,2672.9999999999995,2587.1882808981813,2553.874237684448,2629.5283940290187,2527.895104817632,1.426634729104003,-122.42197863477186
72,10,84420,2672.9999999999995,2595.7368941071336,2558.968010025474,2634.601454783438,2531.0587053972727,1.5847441479444924,-122.44225491573565
72,10,84600,2672.9999999999995,2604.663696828786,2564.0611440790226,2639.6716815507084,2534.5365611823745,1.7922636340883882,-122.47667106180629
72,10,84780,2672.9999999999995,2613.9624068524286,2569.1531471677613,2644.7304693707015,2538.33175484667,2.0755358792391947,-122.53464280171052
72,10,84960,2672.9999999999995,2622.8794296296346,2574.225695650133,2649.357224309312,2542.4467481856072,2.4118353247417303,-120.88256211545092
72,10,85140,2672.9999999999995,2626.708092244082,2579.1011643912575,2651.174085821975,2546.869241032737,2.447820631979382,-113.31428689862278
72,10,85320,2672.9999999999995,2628.946862759139,2583.617745553684,2652.3081515338877,2551.4958207203777,2.4476958841464147,-107.8286827081935
72,10,85500,2672.9999999999995,2631.085802106913,2587.943722991604,2653.3915275249656,2556.0774616436747,2.44766433811704,-102.5918874436895
