% Model,LargeGraphiteBlockDischarge_v3_finemesh.mph
% Version,COMSOL 5.6.0.401
% Date,"Apr 30 2022, 12:31"
% Table,Accumulated Probe Table 2 - 
% hours (h),Time (s) (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_1","Temperature (K), outlet_T_2","Temperature (K), outlet_T_3","Temperature (K), outlet_T_4","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), block_2","Temperature (K), block_3","Temperature (K), block_4","Temperature (K), block_5","Temperature (K), Sn_block_1","Temperature (K), Sn_block_2","Temperature (K), Sn_block_3","Temperature (K), Sn_block_4","Temperature (K), Sn_block_5"
30,204300,2173.000000027657,2173.0000041749468,2173.0000086490127,2173.0000457932974,2173.002209690341,2173.0679662618895,2173.0000022376566,2173.0000065622744,2173.000021888795,2173.00081904573,2173.028063207878,2173.0000022067584,2173.0000065203335,2173.0000201426838,2173.0007054890293,2173.024530260229
30,204400,2173.000000027657,2173.000004174871,2173.000008645948,2173.00004535024,2173.002182881098,2173.0672300675083,2173.000002237653,2173.000006561307,2173.000021738799,2173.0008090988354,2173.027753152797,2173.0000022067857,2173.0000065195263,2173.0000200156624,2173.0006969286665,2173.0242583100157
30,204500,2173.000000027657,2173.0000041748835,2173.0000086429563,2173.0000449128,2173.0021564002905,2173.0665013252224,2173.000002237659,2173.0000065603554,2173.0000215907444,2173.000799269483,2173.02744633548,2173.00000220688,2173.0000065187082,2173.0000198902985,2173.0006884705763,2173.0239892256236
30,204600,2173.000000027657,2173.0000041749204,2173.000008640084,2173.0000444811653,2173.00213025002,2173.065780163913,2173.000002237659,2173.0000065594218,2173.0000214446623,2173.0007895594745,2173.027142809617,2173.000002206862,2173.000006517944,2173.0000197665936,2173.0006801148306,2173.023723064328
30,204700,2173.000000027657,2173.000004174902,2173.0000086372224,2173.0000440568638,2173.0021044462433,2173.065068267973,2173.0000022376585,2173.0000065585014,2173.000021300923,2173.0007799917976,2173.0268432135954,2173.0000022068466,2173.000006517175,2173.0000196448445,2173.0006718807117,2173.02346031621
30,204800,2173.000000027657,2173.0000041750372,2173.0000086343052,2173.0000436373243,2173.0020789196515,2173.0643625795065,2173.0000022376644,2173.0000065575937,2173.000021158797,2173.000770522153,2173.026546331837,2173.0000022069016,2173.000006516424,2173.000019524489,2173.0006637323368,2173.0232000076244
30,204900,2173.000000027657,2173.0000041751446,2173.0000086314535,2173.000043222864,2173.0020537122487,2173.0636641241526,2173.0000022376657,2173.000006556697,2173.0000210185126,2173.0007611644523,2173.0262525534345,2173.000002206875,2173.000006515688,2173.000019405691,2173.0006556805192,2173.0229424383724
30,205000,2173.000000027657,2173.000004174964,2173.000008628694,2173.0000428136445,2173.002028793526,2173.0629733102032,2173.000002237661,2173.0000065558174,2173.0000208800993,2173.0007519204455,2173.0259619297362,2173.0000022068207,2173.000006514936,2173.0000192884736,2173.000647725654,2173.022687569215
30,205100,2173.000000027657,2173.0000041748553,2173.000008625828,2173.0000424110785,2173.002004207188,2173.0622909255403,2173.0000022376657,2173.000006554944,2173.0000207439084,2173.000742811964,2173.025675073178,2173.0000022068803,2173.0000065141894,2173.0000191731756,2173.0006398888777,2173.0224360434086
30,205200,2173.000000027657,2173.000004174923,2173.0000086230057,2173.0000420129304,2173.0019798908233,2173.0616144785404,2173.0000022376653,2173.0000065540908,2173.000020609252,2173.00073379691,2173.0253908193736,2173.000002206856,2173.0000065135096,2173.0000190591754,2173.0006321324813,2173.022186836106
30,205300,2173.000000027657,2173.000004174923,2173.000008620317,2173.0000416197972,2173.0019558600334,2173.0609450660068,2173.0000022376585,2173.000006553248,2173.000020476335,2173.000724888566,2173.025109541743,2173.0000022067993,2173.0000065128247,2173.000018946613,2173.000624467081,2173.021940206321
30,205400,2173.000000027657,2173.0000041748285,2173.0000086176497,2173.000041231955,2173.001932103086,2173.060282791425,2173.00000223766,2173.0000065524105,2173.000020345192,2173.0007160885766,2173.024831288697,2173.0000022068384,2173.0000065120994,2173.0000188355675,2173.000616896077,2173.021696259528
30,205500,2173.000000027657,2173.0000041748476,2173.0000086149607,2173.000040850589,2173.0019087162614,2173.059628767334,2173.000002237654,2173.0000065515956,2173.0000202161527,2173.0007074176287,2173.0245566461813,2173.0000022067916,2173.000006511413,2173.0000187263076,2173.000609437339,2173.0214555312946
30,205600,2173.000000027657,2173.000004174826,2173.000008612344,2173.0000404735288,2173.0018855599005,2173.0589806092426,2173.0000022376435,2173.0000065507875,2173.000020088562,2173.000698835655,2173.0242844983154,2173.0000022067375,2173.0000065107292,2173.000018618243,2173.000602054198,2173.021216942997
30,205700,2173.000000027657,2173.0000041747726,2173.0000086097857,2173.0000401013267,2173.00186265052,2173.0583390705847,2173.00000223764,2173.0000065499858,2173.0000199626215,2173.000690355364,2173.0240152026468,2173.0000022067766,2173.0000065100207,2173.000018511555,2173.000594758689,2173.020980864237
30,205800,2173.000000027657,2173.0000041747785,2173.0000086073387,2173.0000397339118,2173.0018400265094,2173.0577041860192,2173.0000022376375,2173.000006549191,2173.0000198383595,2173.0006819782466,2173.023748806655,2173.000002206806,2173.0000065093577,2173.000018406314,2173.0005875524553,2173.0207473792493
30,205900,2173.000000027657,2173.000004174801,2173.0000086050777,2173.000039372147,2173.0018177413926,2173.0570774552757,2173.000002237634,2173.00000654842,2173.000019716105,2173.0006737241674,2173.0234858728754,2173.0000022067825,2173.0000065087406,2173.0000183028533,2173.0005804512643,2173.0205169180713
30,206000,2173.000000027657,2173.0000041748135,2173.000008602668,2173.0000390144974,2173.00179566779,2173.056456196291,2173.000002237634,2173.000006547658,2173.0000195952184,2173.0006655549128,2173.0232253307063,2173.000002206814,2173.000006508112,2173.000018200554,2173.0005734237257,2173.020288581339
30,206100,2173.000000027657,2173.0000041748212,2173.00000860011,2173.000038661635,2173.001773859031,2173.0558412174714,2173.000002237631,2173.0000065469003,2173.0000194759073,2173.0006574824442,2173.0229675230507,2173.0000022068075,2173.0000065074787,2173.000018099538,2173.0005664804744,2173.020062663004
30,206200,2173.000000027657,2173.000004174806,2173.000008597655,2173.0000383134916,2173.0017523260994,2173.0552331001,2173.0000022376253,2173.0000065461604,2173.0000193581786,2173.000649508248,2173.0227124938433,2173.000002206763,2173.000006506849,2173.000017999858,2173.000559621826,2173.019839148959
30,206300,2173.000000027657,2173.0000041748312,2173.0000085952897,2173.0000379707485,2173.0017310974617,2173.054632658735,2173.000002237625,2173.000006545427,2173.000019242345,2173.0006416511887,2173.0224607817854,2173.0000022068034,2173.000006506242,2173.0000179018234,2173.00055286357,2173.019618538998
30,206400,2173.000000027657,2173.000004174851,2173.0000085928473,2173.000037631739,2173.00171007634,2173.054037217673,2173.0000022376244,2173.0000065447043,2173.0000191278223,2173.000633874824,2173.02221136251,2173.0000022068075,2173.0000065056297,2173.000017804854,2173.000546175073,2173.019399969394
30,206500,2173.000000027657,2173.0000041747685,2173.0000085905504,2173.000037296996,2173.0016892998806,2173.053448075891,2173.000002237619,2173.000006543988,2173.000019014772,2173.0006261906733,2173.0219645638927,2173.000002206767,2173.0000065050185,2173.000017709118,2173.000539565791,2173.019183699674
30,206600,2173.000000027657,2173.0000041746644,2173.000008588459,2173.000036966734,2173.001668772642,2173.0528654355758,2173.000002237619,2173.000006543289,2173.000018903237,2173.0006186001924,2173.0217204281857,2173.000002206787,2173.0000065044414,2173.000017614692,2173.0005330369754,2173.018969778796
30,206700,2173.000000027657,2173.000004174785,2173.000008586297,2173.0000366420486,2173.0016485490946,2173.052289755137,2173.00000223762,2173.0000065425975,2173.000018793493,2173.000611121291,2173.0214794725184,2173.000002206825,2173.0000065038876,2173.000017521761,2173.000526605521,2173.0187586918814
30,206800,2173.000000027657,2173.00000417483,2173.0000085842316,2173.000036321023,2173.001628533109,2173.051719389266,2173.0000022376207,2173.0000065419163,2173.0000186849843,2173.0006037193307,2173.0212407131717,2173.0000022068243,2173.0000065033105,2173.0000174299,2173.0005202402617,2173.018549518472
30,206900,2173.000000027657,2173.000004174765,2173.000008582279,2173.0000360041545,2173.001608751789,2173.0511551422724,2173.0000022376234,2173.0000065412437,2173.000018577883,2173.0005964052334,2173.02100446437,2173.000002206829,2173.0000065027275,2173.000017339274,2173.000513949718,2173.0183425312366
30,207000,2173.000000027657,2173.0000041747803,2173.000008580172,2173.0000356914156,2173.00158921017,2173.0505966263026,2173.0000022376244,2173.000006540583,2173.000018472214,2173.000589180295,2173.020770768563,2173.0000022068234,2173.0000065021864,2173.000017249843,2173.000507735926,2173.0181377848485
30,207100,2173.000000027657,2173.00000417476,2173.000008577947,2173.000035383428,2173.0015699353885,2173.05004506048,2173.0000022376216,2173.00000653993,2173.0000183682464,2173.0005820616607,2173.020540121277,2173.0000022067848,2173.000006501636,2173.0000171618462,2173.0005016147893,2173.017935712142
30,207200,2173.000000027657,2173.000004174633,2173.0000085759093,2173.000035078979,2173.001550852057,2173.049498674873,2173.0000022376175,2173.0000065392856,2173.00001826545,2173.0005750163427,2173.0203115786812,2173.000002206769,2173.0000065010954,2173.000017074853,2173.000495556574,2173.017735494669
30,207300,2173.000000027657,2173.0000041746102,2173.0000085738634,2173.000034778511,2173.001532008874,2173.0489578340885,2173.000002237615,2173.000006538651,2173.000018163989,2173.0005680546865,2173.0200854425066,2173.000002206771,2173.00000650058,2173.00001698894,2173.00048957012,2173.0175374091077
30,207400,2173.000000027657,2173.000004174701,2173.0000085716792,2173.0000344819814,2173.001513403222,2173.048422569403,2173.0000022376144,2173.000006538023,2173.0000180638763,2173.0005611779375,2173.0198617531173,2173.0000022067893,2173.0000065000418,2173.0000169041446,2173.000483657051,2173.017341485439
30,207500,2173.000000027657,2173.000004174712,2173.000008569664,2173.000034190077,2173.0014950531813,2173.0478944947054,2173.000002237613,2173.000006537409,2173.0000179653775,2173.000554402405,2173.0196409833848,2173.000002206786,2173.000006499537,2173.0000168207876,2173.000477831162,2173.0171481085213
30,207600,2173.000000027657,2173.0000041747894,2173.0000085677184,2173.0000339015387,2173.0014768972283,2173.047370813944,2173.0000022376084,2173.000006536802,2173.000017867986,2173.0005476966307,2173.0194222310934,2173.000002206766,2173.0000064990513,2173.0000167383355,2173.00047206567,2173.0169565124415
30,207700,2173.000000027657,2173.0000041749013,2173.000008565784,2173.0000336167523,2173.0014589612456,2173.046852349628,2173.0000022376043,2173.000006536206,2173.000017771858,2173.0005410705076,2173.0192057858308,2173.0000022067516,2173.0000064985315,2173.000016656926,2173.0004663689588,2173.0167669454804
30,207800,2173.000000027657,2173.000004174841,2173.0000085639913,2173.00003333573,2173.0014412274963,2173.046339675087,2173.0000022376003,2173.000006535611,2173.000017677009,2173.0005345252866,2173.018991685208,2173.000002206745,2173.000006498027,2173.000016576648,2173.000460741265,2173.0165794332283
30,207900,2173.000000027657,2173.000004174704,2173.000008562306,2173.0000330593743,2173.0014237403743,2173.0458335779913,2173.0000022375966,2173.0000065350355,2173.000017583691,2173.0005280765226,2173.018780383196,2173.000002206747,2173.000006497558,2173.0000164977027,2173.000455196265,2173.0163943981424
30,208000,2173.000000027657,2173.0000041746803,2173.0000085604306,2173.0000327861894,2173.001406447768,2173.045331997382,2173.0000022375953,2173.000006534459,2173.0000174914276,2173.000521694222,2173.0185710138717,2173.000002206773,2173.0000064970504,2173.000016419605,2173.0004497092664,2173.0162110648625
30,208100,2173.000000027657,2173.000004174651,2173.0000085585593,2173.000032516556,2173.0013893603705,2173.0448356737784,2173.000002237595,2173.000006533891,2173.000017400358,2173.0005153878233,2173.018363854301,2173.000002206775,2173.0000064965634,2173.000016342532,2173.0004442877944,2173.0160296581757
30,208200,2173.000000027657,2173.0000041745648,2173.000008556877,2173.000032250424,2173.001372465582,2173.0443444703646,2173.000002237588,2173.000006533336,2173.0000173105063,2173.0005091584817,2173.0181589417666,2173.0000022067325,2173.0000064961278,2173.000016266485,2173.000438932554,2173.0158502230875
30,208300,2173.000000027657,2173.0000041746107,2173.0000085551296,2173.0000319883957,2173.0013558285914,2173.0438595237797,2173.000002237586,2173.000006532787,2173.0000172221007,2173.0005030209472,2173.0179567108376,2173.0000022067484,2173.0000064956666,2173.0000161916523,2173.000433656934,2173.0156731584493
30,208400,2173.000000027657,2173.000004174665,2173.000008553273,2173.000031729101,2173.0013393593226,2173.0433791416185,2173.000002237587,2173.000006532246,2173.000017134697,2173.000496946718,2173.0177563311754,2173.0000022067816,2173.0000064952296,2173.0000161176886,2173.0004284353795,2173.0154977096786
30,208500,2173.000000027657,2173.000004174665,2173.0000085514675,2173.000031473126,2173.0013230703316,2173.042903576725,2173.000002237587,2173.0000065317204,2173.0000170484273,2173.0004909447944,2173.017558068925,2173.0000022067816,2173.0000064948126,2173.000016044691,2173.000423275584,2173.015324112198
30,208600,2173.000000027657,2173.000004174693,2173.0000085497413,2173.0000312206744,2173.001306982474,2173.04243286413,2173.0000022375916,2173.000006531192,2173.0000169633076,2173.000485016263,2173.017361959734,2173.000002206818,2173.00000649437,2173.000015972643,2173.0004181795366,2173.0151524213443
30,208700,2173.000000027657,2173.0000041747226,2173.000008548122,2173.0000309724137,2173.0012911426315,2173.0419685194047,2173.0000022375957,2173.0000065306804,2173.000016879564,2173.000479175192,2173.017168419529,2173.000002206824,2173.000006493939,2173.000015901783,2173.0004131595447,2173.0149829796082
30,208800,2173.000000027657,2173.000004174742,2173.000008546641,2173.0000307269916,2173.0012754604404,2173.0415081740125,2173.0000022375953,2173.000006530174,2173.000016796761,2173.000473394398,2173.016976654054,2173.000002206777,2173.000006493527,2173.0000158317275,2173.0004081908096,2173.0148151099766
30,208900,2173.000000027657,2173.0000041747153,2173.000008545217,2173.0000304847335,2173.0012599610263,2173.041052441946,2173.0000022375934,2173.0000065296686,2173.000016715033,2173.0004676824074,2173.016786917871,2173.000002206766,2173.0000064930673,2173.000015762537,2173.000403281047,2173.0146490396196
30,209000,2173.000000027657,2173.0000041746302,2173.000008543661,2173.0000302455796,2173.0012446504347,2173.04060183761,2173.000002237592,2173.0000065291656,2173.0000166343993,2173.00046204029,2173.016599243607,2173.000002206772,2173.000006492601,2173.000015694276,2173.0003984316327,2173.0144847598085
30,209100,2173.000000027657,2173.0000041746894,2173.0000085420006,2173.0000300103934,2173.001229558856,2173.040156849998,2173.0000022375843,2173.0000065286754,2173.0000165550655,2173.000456481453,2173.0164140316338,2173.0000022066993,2173.00000649222,2173.0000156271703,2173.000393653407,2173.014322633703
30,209200,2173.000000027657,2173.00000417476,2173.0000085404563,2173.0000297778724,2173.0012146134363,2173.0397158345254,2173.0000022375775,2173.000006528193,2173.000016476625,2173.000450980001,2173.016230519932,2173.0000022066934,2173.0000064918395,2173.000015560802,2173.0003889252707,2173.014162022992
30,209300,2173.000000027657,2173.0000041746994,2173.000008538929,2173.000029548189,2173.001199843181,2173.0392795382045,2173.0000022375716,2173.0000065277204,2173.000016399207,2173.000445544119,2173.0160489517684,2173.000002206703,2173.000006491435,2173.0000154952745,2173.0003842540323,2173.0140031091687
30,209400,2173.000000027657,2173.000004174555,2173.000008537306,2173.0000293214666,2173.001185259068,2173.0388478967207,2173.000002237563,2173.0000065272516,2173.000016322823,2173.000440174811,2173.015869359282,2173.0000022066633,2173.000006491055,2173.000015430635,2173.000379639576,2173.0138459296536
