% Model,tin_tegs_model_2_HF.mph
% Version,COMSOL 6.1.0.357
% Date,"Jun 1 2024, 12:13"
% Table,Table 2 - Surface Average 1
% Time (s),Temperature (K),Temperature (K),"Temperature (K), Point: 51"
486,1042.2807709791293,1016.984895451442,1078.6864674416242
487,1042.2178126305878,1016.9078488732237,1078.628504360515
488,1042.1548542820465,1016.830802295006,1078.5705412794061
489,1042.091895933504,1016.7537557167888,1078.512578198297
490,1042.0289375849625,1016.6767091385713,1078.454615117188
491,1041.9659792364205,1016.5996625603537,1078.3966520360789
492,1041.9030208878787,1016.5226159821362,1078.3386889549697
493,1041.840062539338,1016.4455694039193,1078.2807258738608
494,1041.7771041907952,1016.3685228257018,1078.2227627927516
495,1041.7141458422536,1016.2914762474836,1078.1647997116427
496,1041.6511874937119,1016.2144296692668,1078.1068366305335
497,1041.5882291451699,1016.1373830910488,1078.0488735494243
498,1041.525270796628,1016.060336512832,1077.9909104683154
499,1041.4623124480859,1015.9832899346143,1077.9329473872062
500,1041.399354099544,1015.9062433563969,1077.874984306097
501,1041.336395751003,1015.8291967781789,1077.8170212249881
502,1041.2734374024608,1015.7521501999614,1077.759058143879
503,1041.2104790539183,1015.6751036217441,1077.70109506277
504,1041.1475207053766,1015.5980570435263,1077.6431319816609
505,1041.084562356835,1015.5210104653088,1077.5851689005517
506,1041.0216040082926,1015.4439638870912,1077.5272058194428
507,1040.9586456597508,1015.3669173088738,1077.4692427383336
508,1040.8956873112095,1015.2898707306563,1077.4112796572247
509,1040.8327289626675,1015.2128241524392,1077.3533165761155
510,1040.7697706141257,1015.1357775742213,1077.2953534950066
511,1040.706812265584,1015.0587309960034,1077.2373904138974
512,1040.643853917042,1014.9816844177869,1077.1794273327882
513,1040.5808955684997,1014.9046378395691,1077.1214642516793
514,1040.5179372199582,1014.8275912613517,1077.0635011705701
515,1040.4549788714157,1014.750544683135,1077.005538089461
516,1040.3920205228746,1014.6734981049166,1076.947575008352
517,1040.3290621743333,1014.5964515266992,1076.8896119272429
518,1040.266103825792,1014.5194049484812,1076.8316488461337
519,1040.2031454772493,1014.4423583702645,1076.7736857650248
520,1040.1401871287076,1014.3653117920468,1076.7157226839156
521,1040.0772287801653,1014.2882652138289,1076.6577596028067
522,1040.0142704316233,1014.2112186356122,1076.5997965216975
523,1039.9513120830813,1014.1341720573939,1076.5418334405886
524,1039.8883537345403,1014.0571254791762,1076.4838703594794
525,1039.8253953859974,1013.9800789009589,1076.4259072783702
526,1039.7624370374565,1013.903032322741,1076.3679441972613
527,1039.6994786889145,1013.8259857445242,1076.3099811161521
528,1039.6365203403723,1013.7489391663072,1076.252018035043
529,1039.5735619918307,1013.6718925880896,1076.194054953934
530,1039.5106036432892,1013.5948460098717,1076.1360918728249
531,1039.4476452947467,1013.5177994316542,1076.0781287917157
532,1039.384686946205,1013.4407528534373,1076.0201657106068
533,1039.3203600447675,1013.3639902787838,1075.9625376751435
534,1039.2551207747326,1013.2874170398392,1075.905133003444
535,1039.1898815046968,1013.2108438008962,1075.8477283317443
536,1039.1246422346621,1013.1342705619526,1075.7903236600448
537,1039.0594029646272,1013.057697323008,1075.7329189883453
538,1038.9941636945919,1012.9811240840651,1075.6755143166458
539,1038.928924424557,1012.9045508451214,1075.6181096449461
540,1038.863685154522,1012.827977606177,1075.5607049732466
541,1038.798445884487,1012.7514043672337,1075.5033003015471
542,1038.7332066144525,1012.6748311282898,1075.4458956298477
543,1038.6679673444169,1012.5982578893461,1075.388490958148
544,1038.6027280743815,1012.5216846504023,1075.3310862864485
545,1038.5374888043473,1012.4451114114594,1075.273681614749
546,1038.4722495343115,1012.3685381725152,1075.2162769430495
547,1038.4070102642763,1012.2919649335711,1075.1588722713498
548,1038.3417709942419,1012.2153916946274,1075.1014675996503
549,1038.2765317242065,1012.1388184556838,1075.0440629279508
550,1038.2112924541716,1012.0622452167395,1074.9866582562513
551,1038.1460531841362,1011.9856719777961,1074.9292535845516
552,1038.0808139141016,1011.9090987388519,1074.871848912852
553,1038.0155746440666,1011.8325254999086,1074.8144442411526
554,1037.9503353740322,1011.7559522609649,1074.7570395694531
555,1037.8850961039966,1011.6793790220219,1074.6996348977536
556,1037.8198568339617,1011.6028057830771,1074.642230226054
557,1037.7546175639272,1011.5262325441334,1074.5848255543544
558,1037.6893782938914,1011.4496593051904,1074.5274208826547
559,1037.6241390238565,1011.373086066246,1074.4700162109555
560,1037.5588997538214,1011.2965128273024,1074.4126115392557
561,1037.4936604837867,1011.2199395883588,1074.3552068675563
562,1037.428421213751,1011.1433663494145,1074.2978021958568
563,1037.3631819437169,1011.0667931104714,1074.2403975241573
564,1037.2979426736815,1010.9902198715271,1074.1829928524576
565,1037.2327034036468,1010.9136466325834,1074.125588180758
566,1037.1674641336112,1010.83707339364,1074.0681835090586
567,1037.1022248635763,1010.7605001546964,1074.010778837359
568,1037.0369855935426,1010.6839269157527,1073.9533741656594
569,1036.971746323506,1010.6073536768087,1073.89596949396
570,1036.9065070534707,1010.5307804378645,1073.8385648222604
571,1036.8412677834358,1010.454207198921,1073.781160150561
572,1036.7760285134011,1010.3776339599765,1073.7237554788614
573,1036.710789243366,1010.3010607210338,1073.6663508071617
574,1036.6455499733315,1010.2244874820896,1073.6089461354622
575,1036.5803107032964,1010.147914243146,1073.5515414637625
576,1036.515071433261,1010.0713410042024,1073.4941367920633
577,1036.449832163226,1009.9947677652581,1073.4367321203636
578,1036.3845928931917,1009.9181945263139,1073.379327448664
579,1036.3193536231558,1009.8416212873711,1073.3219227769646
580,1036.2541143531216,1009.7650480484268,1073.264518105265
581,1036.1888750830856,1009.6884748094833,1073.2071134335654
582,1036.1236358130507,1009.6119015705397,1073.149708761866
583,1036.058396543016,1009.535328331596,1073.0923040901664
584,1035.9931572729809,1009.4587550926524,1073.034899418467
585,1035.9279180029462,1009.382181853708,1072.9774947467672
586,1035.8626787329106,1009.3056086147643,1072.9200900750677
587,1035.7974394628757,1009.2290353758209,1072.8626854033682
588,1035.7322001928412,1009.1524621368773,1072.8052807316687
589,1035.666960922806,1009.0758888979335,1072.747876059969
590,1035.6017216527707,1008.9993156589896,1072.6904713882695
591,1035.536482382736,1008.9227424200457,1072.63306671657
592,1035.471243112701,1008.8461691811023,1072.5756620448703
593,1035.406003842666,1008.7695959421578,1072.518257373171
594,1035.340764572631,1008.6930227032151,1072.4608527014714
595,1035.2755253025957,1008.6164494642711,1072.4034480297719
596,1035.2102860325606,1008.5398762253272,1072.3460433580722
597,1035.145046762526,1008.4633029863832,1072.288638686373
598,1035.07980749249,1008.3867297474399,1072.2312340146732
599,1035.014568222456,1008.3101565084963,1072.1738293429737
600,1034.9493289524198,1008.2335832695521,1072.1164246712742
601,1034.8840896823856,1008.1570100306078,1072.0590199995747
602,1034.8188504123505,1008.080436791664,1072.001615327875
603,1034.7536111423158,1008.0038635527208,1071.9442106561755
604,1034.6883718722802,1007.9272903137767,1071.886805984476
605,1034.6231326022455,1007.8507170748333,1071.8294013127763
606,1034.557893332211,1007.7741438358892,1071.7719966410768
607,1034.4926540621752,1007.6975705969456,1071.7145919693774
608,1034.4274147921406,1007.6209973580021,1071.6571872976779
609,1034.3621755221054,1007.5444241190579,1071.5997826259782
610,1034.2969362520705,1007.4678508801145,1071.5423779542787
611,1034.2316969820356,1007.3912776411712,1071.4849732825792
612,1034.1664577120007,1007.3147044022265,1071.4275686108797
613,1034.101218441965,1007.2381311632828,1071.37016393918
614,1034.0359791719306,1007.1615579243388,1071.3127592674807
615,1033.9707399018953,1007.0849846853955,1071.255354595781
616,1033.9055006318601,1007.0084114464518,1071.1979499240815
617,1033.8402613618252,1006.9318382075081,1071.140545252382
618,1033.7750220917899,1006.8552649685647,1071.0831405806825
619,1033.7097828217547,1006.7786917296207,1071.0257359089828
620,1033.6445435517203,1006.7021184906773,1070.9683312372833
621,1033.5793042816854,1006.6255452517331,1070.9109265655838
622,1033.5140650116507,1006.5489720127895,1070.8535218938841
623,1033.448825741615,1006.4723987738454,1070.7961172221846
624,1033.3835864715804,1006.3958255349024,1070.7387125504852
625,1033.318347201545,1006.3192522959583,1070.6813078787857
626,1033.2531079315102,1006.2426790570147,1070.623903207086
627,1033.187868661475,1006.1661058180702,1070.5664985353865
628,1033.1226293914403,1006.0895325791274,1070.509093863687
629,1033.0573901214048,1006.0129593401832,1070.4516891919875
630,1032.99215085137,1005.9363861012387,1070.3942845202878
631,1032.9269115813343,1005.8598128622959,1070.3368798485885
632,1032.8616723112996,1005.7832396233516,1070.2794751768888
633,1032.7964330412647,1005.7066663844084,1070.2220705051893
634,1032.7311937712304,1005.6300931454645,1070.1646658334896
635,1032.665954501195,1005.5535199065207,1070.1072611617901
636,1032.6007152311595,1005.476946667576,1070.0498564900906
637,1032.5354759611253,1005.4003734286335,1069.9924518183911
638,1032.4702366910897,1005.3238001896885,1069.9350471466917
639,1032.4049974210543,1005.2472269507459,1069.877642474992
640,1032.3397581510192,1005.1706537118016,1069.8202378032925
641,1032.274518880985,1005.0940804728576,1069.762833131593
642,1032.20927961095,1005.0175072339139,1069.7054284598935
643,1032.1440403409138,1004.9409339949704,1069.6480237881938
644,1032.0788010708798,1004.8643607560268,1069.5906191164943
645,1032.0135618008446,1004.7877875170831,1069.5332144447948
646,1031.9483225308093,1004.7112142781401,1069.4758097730953
647,1031.8830832607746,1004.6346410391951,1069.4184051013956
648,1031.8178439907394,1004.5580678002515,1069.361000429696
649,1031.752604720705,1004.4814945613083,1069.3035957579966
650,1031.6873654506692,1004.4049213223639,1069.2461910862971
651,1031.6221261806345,1004.3283480834202,1069.1887864145974
652,1031.5568869105987,1004.2517748444772,1069.131381742898
653,1031.4916476405645,1004.1752016055333,1069.0739770711984
654,1031.4264083705289,1004.0986283665894,1069.016572399499
655,1031.3611691004944,1004.0220551276458,1068.9591677277992
656,1031.2959298304595,1003.9454818887014,1068.9017630560998
657,1031.2306905604244,1003.8689086497582,1068.8443583844003
658,1031.165451290389,1003.7923354108143,1068.7869537127008
659,1031.100212020354,1003.7157621718704,1068.7295490410013
660,1031.0349727503192,1003.6391889329266,1068.6721443693016
661,1030.9697334802845,1003.5626156939832,1068.614739697602
662,1030.9044942102487,1003.4860424550391,1068.5573350259026
663,1030.839254940214,1003.4094692160957,1068.4999303542031
664,1030.7740156701793,1003.3328959771518,1068.4425256825034
665,1030.7087764001442,1003.2563227382074,1068.385121010804
666,1030.6435371301088,1003.1797494992635,1068.3277163391044
667,1030.5782978600744,1003.1031762603203,1068.270311667405
668,1030.513058590039,1003.0266030213767,1068.2129069957052
669,1030.4478193200043,1002.9500297824326,1068.1555023240057
670,1030.3825800499687,1002.8734565434893,1068.0980976523063
671,1030.3173407799338,1002.7968833045448,1068.0406929806068
672,1030.251607463852,1002.7214093487067,1067.9830264796342
673,1030.1851330787,1002.6475843175252,1067.924967234752
674,1030.1186586935478,1002.5737592863437,1067.86690798987
675,1030.0521843083952,1002.499934255162,1067.808848744988
676,1029.9857099232427,1002.4261092239802,1067.7507895001058
677,1029.9192355380908,1002.3522841927992,1067.692730255224
678,1029.8527611529387,1002.2784591616177,1067.634671010342
679,1029.7862867677868,1002.2046341304367,1067.57661176546
680,1029.7198123826338,1002.1308090992545,1067.5185525205777
681,1029.6533379974821,1002.0569840680733,1067.4604932756959
682,1029.5868636123291,1001.9831590368914,1067.4024340308138
683,1029.5203892271777,1001.9093340057103,1067.3443747859317
684,1029.453914842025,1001.8355089745291,1067.2863155410496
685,1029.3874404568726,1001.7616839433471,1067.2282562961677
686,1029.3209660717207,1001.6878589121662,1067.1701970512856
687,1029.2544916865686,1001.6140338809845,1067.1121378064036
688,1029.1880173014167,1001.5402088498023,1067.0540785615217
689,1029.1215429162648,1001.4663838186214,1066.9960193166396
690,1029.0550685311118,1001.3925587874403,1066.9379600717575
691,1028.9885941459597,1001.3187337562583,1066.8799008268754
692,1028.9221197608072,1001.244908725077,1066.8218415819936
693,1028.8556453756555,1001.1710836938953,1066.7637823371115
694,1028.7891709905027,1001.0972586627132,1066.7057230922294
695,1028.7226966053504,1001.0234336315327,1066.6476638473473
696,1028.6562222201985,1000.9496086003504,1066.5896046024654
697,1028.5897478350464,1000.8757835691699,1066.5315453575834
698,1028.523273449894,1000.8019585379882,1066.4734861127013
699,1028.456799064742,1000.7281335068064,1066.4154268678192
700,1028.3903246795894,1000.6543084756252,1066.3573676229373
701,1028.3238502944364,1000.5804834444438,1066.2993083780552
702,1028.2573759092854,1000.506658413262,1066.2412491331731
703,1028.1909015241336,1000.4328333820808,1066.183189888291
704,1028.1244271389808,1000.3590083508993,1066.125130643409
705,1028.0579527538282,1000.2851833197179,1066.067071398527
706,1027.9914783686759,1000.211358288536,1066.009012153645
707,1027.9250039835238,1000.1375332573546,1065.9509529087632
708,1027.858529598372,1000.0637082261733,1065.8928936638808
709,1027.7920552132189,999.9898831949914,1065.834834418999
710,1027.725580828067,999.91605816381,1065.776775174117
711,1027.6591064429147,999.8422331326287,1065.7187159292348
712,1027.5926320577632,999.7684081014468,1065.6606566843527
713,1027.5261576726107,999.6945830702657,1065.6025974394709
714,1027.4596832874581,999.620758039084,1065.5445381945888
715,1027.3932089023056,999.5469330079032,1065.4864789497067
716,1027.3267345171535,999.4731079767224,1065.4284197048248
717,1027.2602601320013,999.3992829455392,1065.3703604599427
718,1027.193785746849,999.3254579143585,1065.3123012150606
719,1027.127311361697,999.2516328831766,1065.2542419701786
720,1027.0608369765453,999.1778078519958,1065.1961827252967
721,1026.9943625913922,999.1039828208139,1065.1381234804144
722,1026.9278882062397,999.0301577896327,1065.0800642355325
723,1026.8614138210883,998.956332758451,1065.0220049906504
724,1026.7949394359366,998.8825077272701,1064.9639457457686
725,1026.7284650507838,998.8086826960886,1064.9058865008865
726,1026.6619906656315,998.7348576649068,1064.8478272560044
727,1026.5955162804798,998.6610326337253,1064.7897680111223
728,1026.5290418953268,998.5872076025437,1064.7317087662402
729,1026.462567510175,998.5133825713622,1064.6736495213584
730,1026.3960931250224,998.4395575401807,1064.6155902764763
731,1026.32961873987,998.3657325089993,1064.5575310315942
732,1026.2631443547182,998.291907477818,1064.499471786712
733,1026.1966699695656,998.2180824466363,1064.4414125418302
734,1026.130195584414,998.1442574154547,1064.3833532969481
735,1026.0637211992619,998.0704323842732,1064.325294052066
736,1025.9972468141088,997.9966073530921,1064.267234807184
