% Model,LargeGraphiteBlockCharge_v3_mdotbnd_discharge_full.mph
% Version,COMSOL 6.0.0.405
% Date,"Oct 9 2023, 22:11"
% Table,Accumulated Probe Table 24 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate"
10,1,49320,2172.9999999999995,2253.2240547774336,2194.9499948208822,2188.683418944002,2276.970833927856,0.12238490552579263
10,1,49680,2172.9999999999995,2250.6868286791846,2194.1509066693916,2188.0820440252937,2273.917567643153,0.12238490552579259
10,1,50040,2172.9999999999995,2248.212467953576,2193.377214282184,2187.5011890778574,2270.9301866177257,0.12238490552579241
10,1,50400,2172.9999999999995,2245.800168223464,2192.6282832804404,2186.9402788040165,2268.0083211381357,0.12238490552579236
10,1,50760,2172.9999999999995,2243.449156934265,2191.903486903089,2186.3987467026313,2265.151551995024,0.12238490552579244
10,1,51120,2172.9999999999995,2241.1586424054144,2191.202206457102,2185.8760353845087,2262.359412184488,0.12238490552579259
10,1,51480,2172.9999999999995,2238.9277386680074,2190.523832221654,2185.371600933223,2259.6313887751107,0.12238490552579255
10,1,51840,2172.9999999999995,2236.755591896294,2189.867762976021,2184.8849075797225,2256.96692733094,0.12238490552579247
10,1,52200,2172.9999999999995,2234.6413564623626,2189.2334061626893,2184.4154296026663,2254.365433729301,0.12238490552579248
10,1,52560,2172.9999999999995,2232.584098906393,2188.6201787312048,2183.9626537037752,2251.8262766218304,0.12238490552579272
10,1,52920,2172.9999999999995,2230.582906195536,2188.027506747725,2183.526076991777,2249.3487892749704,0.12238490552579248
10,1,53280,2172.9999999999995,2228.6368392989857,2187.454825850903,2183.1052065475155,2246.9322686610726,0.12238490552579247
10,1,53640,2172.9999999999995,2226.744923574597,2186.9015815707344,2182.6995623127473,2244.5759806948267,0.12238490552579255
10,1,54000,2172.9999999999995,2224.9062079057508,2186.367229019771,2182.3086733158557,2242.279164305461,0.12238490552579295
10,1,54360,2172.9999999999995,2223.119764212092,2185.851232818695,2181.932077924668,2240.04103227482,0.12238490552579283
10,1,54720,2172.9999999999995,2221.3845838820266,2185.353067908765,2181.569327161538,2237.8607729960663,0.12238490552579231
10,1,55080,2172.9999999999995,2219.699673096736,2184.8722191915945,2181.2199815143645,2235.737553877304,0.12238490552579263
10,1,55440,2172.9999999999995,2218.0640531854956,2184.4081815692343,2180.8836123805136,2233.6705223282424,0.12238490552579248
10,1,55800,2172.9999999999995,2216.476714557233,2183.9604602356044,2180.5598025299096,2231.658807507851,0.12238490552579233
10,1,56160,2172.9999999999995,2214.9366601437155,2183.5285704657917,2180.2481433931716,2229.701521148004,0.1223849055257926
10,1,56520,2172.9999999999995,2213.44292590273,2183.1120374324696,2179.9482365601316,2227.7977594907798,0.12238490552579251
10,1,56880,2172.9999999999995,2211.9944872171977,2182.7103967846087,2179.6596957205384,2225.946606448921,0.1223849055257927
10,1,57240,2172.9999999999995,2210.5903664540133,2182.32319402021,2179.382142463838,2224.1471370867966,0.1223849055257927
10,1,57600,2172.9999999999995,2209.229574820944,2181.9499847889633,2179.1152089283582,2222.3984165052125,0.12238490552579263
10,1,57960,2172.9999999999995,2207.9111203290877,2181.5903348642178,2178.8585378554976,2220.69950206961,0.12238490552579236
10,1,58320,2172.9999999999995,2206.634019703501,2181.24382000419,2178.6117807372084,2219.0494455688954,0.12238490552579237
10,1,58680,2172.9999999999995,2205.3972963020005,2180.9100259545985,2178.3745988396013,2217.447293338934,0.12238490552579227
10,1,59040,2172.9999999999995,2204.199982434177,2180.58854834626,2178.1466626586744,2215.892088601682,0.12238490552579241
10,1,59400,2172.9999999999995,2203.0411090466614,2180.278992682017,2177.927651833928,2214.3828722674066,0.12238490552579251
10,1,59760,2172.9999999999995,2201.919748941118,2179.9809739499947,2177.717255301393,2212.9186849590797,0.12238490552579266
10,1,60120,2172.9999999999995,2200.834956998982,2179.694116831066,2177.5151707638897,2211.4985681739063,0.12238490552579248
10,1,60480,2172.9999999999995,2199.7857957442666,2179.418055552923,2177.3211046165793,2210.1215651975954,0.12238490552579251
10,1,60840,2172.9999999999995,2198.7713471487377,2179.152433722205,2177.1347716561104,2208.786721787634,0.12238490552579263
