hours,max_flowrate_factor,time,inlet_T,outlet_T,mass_flowrate
50,1,12989.520175626354,2672.9999999999995,2173.000000985801,0.0244769811051583
50,1,14789.520175626354,2672.9999999999995,2173.000001088786,0.0244769811051584
50,1,16589.520175626356,2672.9999999999995,2173.000001195679,0.0244769811051584
50,1,18389.52017562636,2672.9999999999995,2173.000001311957,0.0244769811051583
50,1,20189.52017562636,2672.9999999999995,2173.0000014563034,0.0244769811051583
50,1,21989.52017562636,2672.9999999999995,2173.00000165807,0.0244769811051583
50,1,23789.52017562636,2672.9999999999995,2173.000001989598,0.0244769811051584
50,1,25589.52017562636,2672.9999999999995,2173.0000025949025,0.0244769811051584
50,1,27389.52017562636,2672.9999999999995,2173.000003754133,0.0244769811051584
50,1,29189.52017562636,2672.9999999999995,2173.000005990718,0.0244769811051584
50,1,30989.52017562636,2672.9999999999995,2173.0000102505787,0.0244769811051584
50,1,32789.52017562636,2672.9999999999995,2173.0000181921287,0.0244769811051584
50,1,34589.52017562636,2672.9999999999995,2173.000032639111,0.0244769811051584
50,1,36389.52017562636,2672.9999999999995,2173.0000582707166,0.0244769811051583
50,1,38189.52017562636,2672.9999999999995,2173.0001064001967,0.0244769811051584
50,1,39989.52017562636,2672.9999999999995,2173.0001843077957,0.0244769811051584
50,1,41789.52017562636,2672.9999999999995,2173.0003125708718,0.0244769811051584
50,1,43589.52017562636,2672.9999999999995,2173.000535799247,0.0244769811051584
50,1,45389.52017562636,2672.9999999999995,2173.0008752147737,0.0244769811051583
50,1,47189.52017562636,2672.9999999999995,2173.001401017572,0.0244769811051583
50,1,48989.52017562636,2672.9999999999995,2173.002203871181,0.0244769811051584
50,1,50789.52017562636,2672.9999999999995,2173.003409924039,0.0244769811051584
50,1,52589.52017562636,2672.9999999999995,2173.005308990635,0.0244769811051583
50,1,54389.52017562636,2672.9999999999995,2173.0079709656434,0.0244769811051583
50,1,56189.52017562636,2672.9999999999995,2173.011775654388,0.0244769811051583
50,1,57989.52017562636,2672.9999999999995,2173.017158010077,0.0244769811051583
50,1,59789.52017562636,2672.9999999999995,2173.0251039608665,0.0244769811051584
50,1,61589.52017562636,2672.9999999999995,2173.035684519124,0.0244769811051584
50,1,63389.52017562636,2672.9999999999995,2173.050042969345,0.0244769811051583
50,1,65189.52017562636,2672.9999999999995,2173.069372640961,0.0244769811051584
50,1,66989.52017562636,2672.9999999999995,2173.095121879336,0.0244769811051584
50,1,68789.52017562636,2672.9999999999995,2173.1290670888725,0.0244769811051583
50,1,70589.52017562636,2672.9999999999995,2173.1733682855875,0.0244769811051583
50,1,72389.52017562636,2672.9999999999995,2173.230625532997,0.0244769811051584
50,1,74189.52017562636,2672.9999999999995,2173.303938521733,0.0244769811051583
50,1,75989.52017562636,2672.9999999999995,2173.4009108989785,0.0244769811051584
50,1,77789.52017562636,2672.9999999999995,2173.519429003169,0.0244769811051584
50,1,79589.52017562636,2672.9999999999995,2173.666634805123,0.0244769811051584
50,1,81389.52017562636,2672.9999999999995,2173.848578663425,0.0244769811051584
50,1,83189.52017562636,2672.9999999999995,2174.071789514247,0.0244769811051584
50,1,84989.52017562636,2672.9999999999995,2174.3435670227564,0.0244769811051584
50,1,86789.52017562636,2672.9999999999995,2174.683405512405,0.0244769811051583
50,1,88589.52017562636,2672.9999999999995,2175.0813701580614,0.0244769811051584
50,1,90389.52017562636,2672.9999999999995,2175.55383565844,0.0244769811051583
50,1,92189.52017562636,2672.9999999999995,2176.1126801881087,0.0244769811051583
50,1,93989.52017562636,2672.9999999999995,2176.7696910440527,0.0244769811051583
50,1,95789.52017562636,2672.9999999999995,2177.537295655552,0.0244769811051583
