% Model,,,,,,,,,,,
% Version,,,,,,,,,,,
% Date,,,,,,,,,,,
% Table,,,,,,,,,,,
% charge_hrs (h),Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T","Temperature (K), block1_T","Temperature (K), inlet_T_2","Temperature (K), outlet_T_2","Temperature (K), inlet_T 1","Temperature (K), outlet_T 1","Temperature (K), block2_T","Temperature (K), block3_T","Temperature (K), block4_T"
4,11368.800000000001,2673.0000000000014,2385.398846206872,2641.0253045009254,2672.9999999999955,2385.224969731424,2673.000000000002,2385.0622767057102,2620.051258871349,2590.0865705015763,2342.725390599752
4,11376,2673.0000000000014,2385.5719519289046,2641.073040598609,2672.9999999999955,2385.399232644805,2673.000000000002,2385.237483468616,2620.126459508396,2590.193714250356,2342.902181
4,11383.2,2673.0000000000014,2385.751386315522,2641.120708483981,2672.9999999999955,2385.5745943413226,2673.000000000002,2385.4083086799897,2620.2015504574665,2590.3007060256796,2343.0790020743116
4,11390.4,2673.0000000000014,2385.933780221095,2641.168300763728,2672.9999999999955,2385.752900894628,2673.000000000002,2385.5817485858715,2620.2765565102954,2590.4074783271453,2343.2558288578703
4,11397.6,2673.0000000000014,2386.114970427519,2641.2158044173852,2672.9999999999955,2385.9331508492487,2673.000000000002,2385.7608599185314,2620.3514649948515,2590.5140614131146,2343.432639799429
4,11404.800000000001,2673.0000000000014,2386.291635649787,2641.263219,2672.9999999999955,2386.112369049023,2673.000000000002,2385.9439438759164,2620.426257539219,2590.620534085275,2343.609426
4,11412,2673.0000000000014,2386.4615000854005,2641.3105554190033,2672.9999999999955,2386.2880952953656,2673.000000000002,2386.1259083073655,2620.500917046362,2590.7269489852383,2343.7862128917513
4,11419.2,2673.0000000000014,2386.631261437342,2641.357824,2672.9999999999955,2386.4610038740984,2673.000000000002,2386.301662789379,2620.575441735169,2590.8332817921273,2343.9630394395444
4,11426.4,2673.0000000000014,2386.8090186399945,2641.4050181587654,2672.9999999999955,2386.635032746563,2673.000000000002,2386.4715212702836,2620.649865483918,2590.9394611822463,2344.139904416957
4,11433.6,2673.0000000000014,2386.9936101515095,2641.452132557117,2672.9999999999955,2386.8132278897783,2673.000000000002,2386.6428117848372,2620.7242092974802,2591.0454203591767,2344.3167687869636
4,11440.800000000001,2673.0000000000014,2387.1788181379516,2641.4991621052754,2672.9999999999955,2386.9947001527416,2673.000000000002,2386.8204863864294,2620.798456594371,2591.1511906627593,2344.493610196366
4,11448,2673.0000000000014,2387.3562618309024,2641.5461072387793,2672.9999999999955,2387.1751727492688,2673.000000000002,2387.005238370295,2620.872582638282,2591.2568546863317,2344.670434881623
4,11455.2,2673.0000000000014,2387.524984801619,2641.5929800534586,2672.9999999999955,2387.3514265252174,2673.000000000002,2387.189403179398,2620.9465735370522,2591.362464837258,2344.8472768218808
4,11462.4,2673.0000000000014,2387.694192781835,2641.6397828233403,2672.9999999999955,2387.524618932872,2673.000000000002,2387.3661946376587,2621.0204336963743,2591.4679866211836,2345.0241501369956
4,11469.6,2673.0000000000014,2387.873030144623,2641.6865080967405,2672.9999999999955,2387.699111781877,2673.000000000002,2387.535633399182,2621.094197989065,2591.5733560144954,2345.201043391168
4,11476.800000000001,2673.0000000000014,2388.0583073090356,2641.7331503016585,2672.9999999999955,2387.877506676189,2673.000000000002,2387.7065267093553,2621.167884539067,2591.6785080600184,2345.3779368894384
4,11484,2673.0000000000014,2388.242719530605,2641.779711539794,2672.9999999999955,2388.0586245759832,2673.000000000002,2387.884758444602,2621.2414727839864,2591.7834758668328,2345.5548174976184
4,11491.2,2673.0000000000014,2388.4188115124784,2641.826197579448,2672.9999999999955,2388.238243858942,2673.000000000002,2388.0692112303623,2621.3149347686194,2591.8883402410497,2345.7316836922655
4,11498.4,2673.0000000000014,2388.588157,2641.8726133685905,2672.9999999999955,2388.4141443864487,2673.000000000002,2388.251596706523,2621.3882635719265,2591.9931488589773,2345.9085540102064
4,11505.6,2673.0000000000014,2388.757990056331,2641.9189521063786,2672.9999999999955,2388.587433155545,2673.000000000002,2388.427247262207,2621.461466561613,2592.097868750327,2346.0854334397504
4,11512.800000000001,2673.0000000000014,2388.9360315549293,2641.9652095292536,2672.9999999999955,2388.761678940385,2673.000000000002,2388.596634574886,2621.5345767218623,2592.202433450377,2346.2623423777422
4,11520,2673.0000000000014,2389.1194252572045,2642.0113862222474,2672.9999999999955,2388.9390701923953,2673.000000000002,2388.768240686048,2621.6076100297832,2592.3067818844866,2346.4392791505293
4,11527.2,2673.0000000000014,2389.303089182497,2642.0574889299537,2672.9999999999955,2389.119268820995,2673.000000000002,2388.946460230096,2621.6805415744966,2592.4109502760884,2346.6162189560637
4,11534.4,2673.0000000000014,2389.4821107149455,2642.1035207834725,2672.9999999999955,2389.299516509484,2673.000000000002,2389.1296249145817,2621.7533442213958,2592.5150157740145,2346.7931404635356
4,11541.6,2673.0000000000014,2389.655989133061,2642.1494795087388,2672.9999999999955,2389.4777051957985,2673.000000000002,2389.311589111793,2621.8260198899316,2592.6190275187355,2346.9700253348924
4,11548.800000000001,2673.0000000000014,2389.8261842110114,2642.1953582178326,2672.9999999999955,2389.652611794701,2673.000000000002,2389.488955874589,2621.898576415761,2592.7229452420816,2347.1469026617597
4,11556,2673.0000000000014,2389.9979799623397,2642.2411541944257,2672.9999999999955,2389.8256069869553,2673.000000000002,2389.6615369516585,2621.9710397350796,2592.8267084225254,2347.3238271253276
4,11563.2,2673.0000000000014,2390.174479583528,2642.2868734799526,2672.9999999999955,2389.9995469130904,2673.000000000002,2389.8336325171445,2622.0434221807045,2592.9302615358456,2347.500798943697
4,11570.4,2673.0000000000014,2390.3572850531846,2642.3325232177494,2672.9999999999955,2390.1769550257914,2673.000000000002,2390.0078365490895,2622.1156977923774,2593.0336430002017,2347.6777783465195
4,11577.6,2673.0000000000014,2390.5420032887578,2642.3781059583494,2672.9999999999955,2390.3573650885805,2673.000000000002,2390.185654,2622.1878452209635,2593.1369224458003,2347.8547046731646
4,11584.800000000001,2673.0000000000014,2390.7193359764206,2642.4236110981965,2672.9999999999955,2390.5370514962046,2673.000000000002,2390.3668955224093,2622.259873684621,2593.2401428499056,2348.0315683182216
4,11592,2673.0000000000014,2390.8862104490986,2642.4690326741174,2672.9999999999955,2390.7120830576196,2673.000000000002,2390.547317391861,2622.331789183435,2593.3432728874377,2348.20844
4,11599.2,2673.0000000000014,2391.0501521190295,2642.5143732224847,2672.9999999999955,2390.8827854281385,2673.000000000002,2390.7229834314553,2622.4036110634324,2593.4462471533634,2348.3853894845206
4,11606.4,2673.0000000000014,2391.2239704203266,2642.559641,2672.9999999999955,2391.054361343963,2673.000000000002,2390.8934497548175,2622.475352,2593.549010787805,2348.5624026423448
4,11613.6,2673.0000000000014,2391.4123404252573,2642.6048454157867,2672.9999999999955,2391.2320161275256,2673.000000000002,2391.0630519671713,2622.5469803393125,2593.6516042549815,2348.739405018952
4,11620.800000000001,2673.0000000000014,2391.6031354964102,2642.6499806620195,2672.9999999999955,2391.414917209113,2673.000000000002,2391.2398638045975,2622.6184829406366,2593.754093,2348.9163364107444
4,11628,2673.0000000000014,2391.781043,2642.6950357319106,2672.9999999999955,2391.5966968936486,2673.000000000002,2391.4243470315096,2622.6898722326728,2593.8565247734873,2349.0932073497675
4,11635.2,2673.0000000000014,2391.9418146890603,2642.7400068203965,2672.9999999999955,2391.7712542456593,2673.000000000002,2391.6097219291455,2622.761154134734,2593.9588650711507,2349.270099657776
4,11642.4,2673.0000000000014,2392.1009946693084,2642.7848984448606,2672.9999999999955,2391.939997475847,2673.000000000002,2391.786167580114,2622.832343099734,2594.0610517885807,2349.4470722031315
4,11649.6,2673.0000000000014,2392.276756108829,2642.829722012746,2672.9999999999955,2392.1103943632725,2673.000000000002,2391.9525516279687,2622.903445676473,2594.1630313236897,2349.624077672236
4,11656.800000000001,2673.0000000000014,2392.467945417793,2642.8744846439263,2672.9999999999955,2392.2877761282366,2673.000000000002,2392.118649914124,2622.974431,2594.264848444746,2349.8010465665184
4,11664,2673.0000000000014,2392.6570774331203,2642.9191766823587,2672.9999999999955,2392.4699073874604,2673.000000000002,2392.2953486900706,2623.0452936354127,2594.3665631792314,2349.9779541957487
4,11671.2,2673.0000000000014,2392.8304317898187,2642.9637850874483,2672.9999999999955,2392.6497401797355,2673.000000000002,2392.4806542911724,2623.1160525409873,2594.468207910919,2350.1548350853677
4,11678.4,2673.0000000000014,2392.9893358510144,2643.0083068579083,2672.9999999999955,2392.8227614689413,2673.000000000002,2392.6652997194146,2623.1867067717094,2594.569760880204,2350.3317521976605
4,11685.6,2673.0000000000014,2393.153829211429,2643.0527543145336,2672.9999999999955,2392.9923808801736,2673.000000000002,2392.8385671305587,2623.2572661007243,2594.671165,2350.5087271752254
4,11692.800000000001,2673.0000000000014,2393.335513556167,2643.0971410013894,2672.9999999999955,2393.165386309683,2673.000000000002,2393.0040447799315,2623.3277358975483,2594.7723689443055,2350.6857091719735
4,11700,2673.0000000000014,2393.526676502976,2643.1414706140513,2672.9999999999955,2393.3445603465834,2673.000000000002,2393.1732879384513,2623.398086525255,2594.873418,2350.8626625314355
4,11707.2,2673.0000000000014,2393.711093039023,2643.185721182228,2672.9999999999955,2393.5260609763986,2673.000000000002,2393.353329135752,2623.468319328633,2594.9743573809583,2351.039581
4,11714.4,2673.0000000000014,2393.8814400493884,2643.2298837061976,2672.9999999999955,2393.7042971505584,2673.000000000002,2393.5389038052567,2623.538451443809,2595.075221,2351.216487742595
4,11721.6,2673.0000000000014,2394.043377658755,2643.2739623737675,2672.9999999999955,2393.877115670728,2673.000000000002,2393.720527,2623.6084791517283,2595.175988155327,2351.3934178069508
4,11728.800000000001,2673.0000000000014,2394.214158678537,2643.3179745590282,2672.9999999999955,2394.048597918406,2673.000000000002,2393.8912361840466,2623.678414338731,2595.2766101277466,2351.570381224258
4,11736,2673.0000000000014,2394.3971349256994,2643.361932186997,2672.9999999999955,2394.223359149765,2673.000000000002,2394.058461262878,2623.7482564270385,2595.3770438161946,2351.747355137804
4,11743.2,2673.0000000000014,2394.583989378924,2643.4058277767076,2672.9999999999955,2394.402285612386,2673.000000000002,2394.231056145434,2623.817979045034,2595.477334312046,2351.924319532096
4,11750.4,2673.0000000000014,2394.764601,2643.4496399836976,2672.9999999999955,2394.5822561209975,2673.000000000002,2394.412135,2623.8875898605434,2595.577510630582,2352.1012553624582
4,11757.6,2673.0000000000014,2394.9357570039197,2643.4933618223827,2672.9999999999955,2394.759592942806,2673.000000000002,2394.5952887710755,2623.9571019955715,2595.6775970017316,2352.278158878294
4,11764.800000000001,2673.0000000000014,2395.1019417536945,2643.5370046109224,2672.9999999999955,2394.932929,2673.000000000002,2394.773429796004,2624.0265116214136,2595.777581546287,2352.4550637353495
4,11772,2673.0000000000014,2395.272618700099,2643.580588508327,2672.9999999999955,2395.104694662573,2673.000000000002,2394.944793489504,2624.0958272842195,2595.877431,2352.6320059498503
4,11779.2,2673.0000000000014,2395.4516857454178,2643.624120030156,2672.9999999999955,2395.278305950662,2673.000000000002,2395.113533877372,2624.165046631989,2595.9771051991497,2352.8089835052806
4,11786.4,2673.0000000000014,2395.6354910559726,2643.6675830807862,2672.9999999999955,2395.4555437032145,2673.000000000002,2395.2859971868747,2624.234146057732,2596.0766425066904,2352.9859556454444
4,11793.6,2673.0000000000014,2395.8183861944863,2643.710959626857,2672.9999999999955,2395.6351620998707,2673.000000000002,2395.464313702236,2624.303140578651,2596.1760561847236,2353.1628689452423
4,11800.800000000001,2673.0000000000014,2395.992817189458,2643.7542484261057,2672.9999999999955,2395.8131570886144,2673.000000000002,2395.6455210581903,2624.372038787437,2596.2753687214636,2353.339729094033
4,11808,2673.0000000000014,2396.1587826526265,2643.797465525043,2672.9999999999955,2395.9867749641376,2673.000000000002,2395.824656310946,2624.4408353749327,2596.3745728028507,2353.5166049746344
4,11815.2,2673.0000000000014,2396.3254679362294,2643.8406280891354,2672.9999999999955,2396.157470047131,2673.000000000002,2395.9977067356426,2624.5095342756167,2596.473650643827,2353.6935510618905
4,11822.4,2673.0000000000014,2396.501336607397,2643.8837330515034,2672.9999999999955,2396.3296542198273,2673.000000000002,2396.166633605874,2624.578132324777,2596.5725663221165,2353.8705390731543
4,11829.6,2673.0000000000014,2396.6875176373896,2643.9267645259047,2672.9999999999955,2396.5069923640413,2673.000000000002,2396.3370809984426,2624.646613858669,2596.671345539588,2354.0474965797425
4,11836.800000000001,2673.0000000000014,2396.874654375455,2643.969711377124,2672.9999999999955,2396.6881134462374,2673.000000000002,2396.513990766422,2624.7149942032656,2596.770000888599,2354.224374043076
4,11844,2673.0000000000014,2397.049065311616,2644.012576536698,2672.9999999999955,2396.867054728567,2673.000000000002,2396.6970547226933,2624.7832803399615,2596.868550079185,2354.4012128530258
4,11851.2,2673.0000000000014,2397.2110124285477,2644.0553734296636,2672.9999999999955,2397.040024114895,2673.000000000002,2396.879072626967,2624.851466515567,2596.9669938614516,2354.5780956641324
4,11858.4,2673.0000000000014,2397.374947843657,2644.0981149148415,2672.9999999999955,2397.209428320716,2673.000000000002,2397.0526578037225,2624.9195546666574,2597.065314372935,2354.755048044479
4,11865.6,2673.0000000000014,2397.5519663207774,2644.140794362008,2672.9999999999955,2397.3812187642015,2673.000000000002,2397.219752877978,2624.987539764103,2597.163478624275,2354.9320121265832
4,11872.800000000001,2673.0000000000014,2397.7406194761584,2644.1833994298345,2672.9999999999955,2397.5590041802393,2673.000000000002,2397.3882354927828,2625.0554126328425,2597.261503857807,2355.1089134622725
4,11880,2673.0000000000014,2397.9250371793255,2644.225921170703,2672.9999999999955,2397.739331548378,2673.000000000002,2397.565657624571,2625.123187306478,2597.359403528765,2355.2857454711643
4,11887.2,2673.0000000000014,2398.0934730253553,2644.2683659754034,2672.9999999999955,2397.915767633254,2673.000000000002,2397.7496483255673,2625.1908677397114,2597.457199444868,2355.462578238197
4,11894.4,2673.0000000000014,2398.2529650243205,2644.3107496738326,2672.9999999999955,2398.086538,2673.000000000002,2397.93022,2625.258448657042,2597.5548845773005,2355.639474659173
4,11901.6,2673.0000000000014,2398.4219472537256,2644.3530752909396,2672.9999999999955,2398.256380472797,2673.000000000002,2398.100119370449,2625.325932696742,2597.652447,2355.816417083658
4,11908.800000000001,2673.0000000000014,2398.6056737689096,2644.3953333276318,2672.9999999999955,2398.4308888867686,2673.000000000002,2398.265766487104,2625.393310913083,2597.7498608709698,2355.9933385501836
4,11916,2673.0000000000014,2398.7950099116915,2644.4375159720958,2672.9999999999955,2398.610746427966,2673.000000000002,2398.4371483098785,2625.4605802462356,2597.8471387716086,2356.1701966863493
4,11923.2,2673.0000000000014,2398.9730896149217,2644.4796200489964,2672.9999999999955,2398.790202534723,2673.000000000002,2398.618792085006,2625.5277512211087,2597.9442896954483,2356.347013238859
4,11930.4,2673.0000000000014,2399.1361926739914,2644.521653788082,2672.9999999999955,2398.964185041771,2673.000000000002,2398.8034324442424,2625.594829928676,2598.041331351191,2356.5238494760306
4,11937.6,2673.0000000000014,2399.298434986345,2644.563627580858,2672.9999999999955,2399.1339339699366,2673.000000000002,2398.9798766243916,2625.661811324386,2598.1382591909014,2356.700732927247
4,11944.800000000001,2673.0000000000014,2399.4731523100613,2644.6055392038256,2672.9999999999955,2399.3048927886775,2673.000000000002,2399.1463664161006,2625.728692638715,2598.23507,2356.8776391517436
4,11952,2673.0000000000014,2399.6600802822254,2644.6473797594017,2672.9999999999955,2399.4812728545403,2673.000000000002,2399.3123374679635,2625.795469064442,2598.3317370033583,2357.0545257432145
4,11959.2,2673.0000000000014,2399.846207695598,2644.689143975625,2672.9999999999955,2399.6613870182423,2673.000000000002,2399.487045710117,2625.862139586578,2598.428269958339,2357.231363232428
4,11966.4,2673.0000000000014,2400.0199235119935,2644.730834475488,2672.9999999999955,2399.8396817047596,2673.000000000002,2399.670527606986,2625.928713247297,2598.5246732405167,2357.408168194076
4,11973.6,2673.0000000000014,2400.1828740906776,2644.772461191566,2672.9999999999955,2400.0126293720723,2673.000000000002,2399.853541578887,2625.995199494851,2598.6209681458618,2357.584969650729
4,11980.800000000001,2673.0000000000014,2400.3471637375355,2644.814029083439,2672.9999999999955,2400.181994239434,2673.000000000002,2400.0273301411416,2626.061589163066,2598.717145803568,2357.7617975892545
4,11988,2673.0000000000014,2400.522260952895,2644.855528040251,2672.9999999999955,2400.3526788567115,2673.000000000002,2400.1929853504384,2626.1278763578166,2598.8132116815827,2357.938669031154
4,11995.2,2673.0000000000014,2400.7077771867075,2644.8969532288506,2672.9999999999955,2400.5284579803274,2673.000000000002,2400.359421579014,2626.1940578906124,2598.909134067505,2358.1155466543432
4,12002.4,2673.0000000000014,2400.893449653798,2644.938306365243,2672.9999999999955,2400.708415255077,2673.000000000002,2400.534218813382,2626.260134391211,2599.0049296954185,2358.2923829244965
4,12009.6,2673.0000000000014,2401.070213201112,2644.979593389586,2672.9999999999955,2400.8878429224915,2673.000000000002,2400.7166968195843,2626.3261183286913,2599.1006017120326,2358.4691482411076
4,12016.800000000001,2673.0000000000014,2401.235264821388,2645.0208206649413,2672.9999999999955,2401.0620989661334,2673.000000000002,2400.8997321400766,2626.392015743317,2599.1961621497403,2358.6458715431168
4,12024,2673.0000000000014,2401.3955237967575,2645.0619833898268,2672.9999999999955,2401.23071,2673.000000000002,2401.0756343762177,2626.457819360622,2599.2916070558294,2358.8226344779077
4,12031.2,2673.0000000000014,2401.5637708641157,2645.1030734995265,2672.9999999999955,2401.398333190365,2673.000000000002,2401.242343525655,2626.5235165911927,2599.3869367046564,2358.9994770604576
4,12038.4,2673.0000000000014,2401.7470097450587,2645.144089401642,2672.9999999999955,2401.5712687737255,2673.000000000002,2401.4061427758043,2626.5891103768663,2599.482116814798,2359.176349
4,12045.6,2673.0000000000014,2401.937378961516,2645.1850386269853,2672.9999999999955,2401.7511508471534,2673.000000000002,2401.5766343472933,2626.6546011320547,2599.5771731193495,2359.3531635348895
4,12052.800000000001,2673.0000000000014,2402.121316049435,2645.2259268406315,2672.9999999999955,2401.933374892318,2673.000000000002,2401.757180712334,2626.720001497253,2599.672110015125,2359.529877452484
4,12060,2673.0000000000014,2402.2877931312646,2645.266755087975,2672.9999999999955,2402.110328496782,2673.000000000002,2401.9434004804198,2626.7853183090297,2599.7669452393925,2359.7065509517706
4,12067.2,2673.0000000000014,2402.4419901259685,2645.3075151496155,2672.9999999999955,2402.2788739588927,2673.000000000002,2402.1249155157575,2626.8505382525536,2599.861667300925,2359.883285286931
4,12074.4,2673.0000000000014,2402.604268548717,2645.3482009437703,2672.9999999999955,2402.4443160596443,2673.000000000002,2402.2937673683473,2626.915648921307,2599.956266713548,2360.060102400261
4,12081.6,2673.0000000000014,2402.787137583889,2645.388815228535,2672.9999999999955,2402.615273261485,2673.000000000002,2402.4544039231405,2626.980658897952,2600.050706347239,2360.236929719789
4,12088.800000000001,2673.0000000000014,2402.9804969393986,2645.4293667471557,2672.9999999999955,2402.794575783578,2673.000000000002,2402.620686869235,2627.045569709109,2600.145016800724,2360.4136712192776
4,12096,2673.0000000000014,2403.1646443929935,2645.469860934131,2672.9999999999955,2402.9765408220046,2673.000000000002,2402.7998970439216,2627.1103935034007,2600.239225624943,2360.590321399655
4,12103.2,2673.0000000000014,2403.327600972408,2645.5102930813905,2672.9999999999955,2403.152459017202,2673.000000000002,2402.9871865527966,2627.175136058673,2600.3333457805047,2360.7669686211398
4,12110.4,2673.0000000000014,2403.4798337174943,2645.5506540780957,2672.9999999999955,2403.320112534045,2673.000000000002,2403.169037153463,2627.2397768459336,2600.427363820971,2360.943690028391
4,12117.6,2673.0000000000014,2403.645625676334,2645.5909392654717,2672.9999999999955,2403.4862847557856,2673.000000000002,2403.3362476453785,2627.3043074158054,2600.521244676789,2361.120467490685
4,12124.800000000001,2673.0000000000014,2403.832532621896,2645.631158353946,2672.9999999999955,2403.658988970962,2673.000000000002,2403.496323,2627.368742372701,2600.614947531717,2361.297212742175
4,12132,2673.0000000000014,2404.0245251509327,2645.671319068124,2672.9999999999955,2403.8387171050445,2673.000000000002,2403.6642133029172,2627.433082223417,2600.708512,2361.4738664280835
4,12139.2,2673.0000000000014,2404.2018345146353,2645.711421331973,2672.9999999999955,2404.018297419686,2673.000000000002,2403.845433435653,2627.4973371772594,2600.801988653392,2361.650462090636
4,12146.4,2673.0000000000014,2404.360031790067,2645.7514598180082,2672.9999999999955,2404.1908994436194,2673.000000000002,2404.0315621929003,2627.5615096522415,2600.8953968564865,2361.8270824866718
4,12153.6,2673.0000000000014,2404.516034371876,2645.7914255075875,2672.9999999999955,2404.357605186183,2673.000000000002,2404.2083560721585,2627.6255751057156,2600.9887085691885,2362.0037632646395
4,12160.800000000001,2673.0000000000014,2404.688808057162,2645.8313175751996,2672.9999999999955,2404.525708738844,2673.000000000002,2404.372379892576,2627.689530420379,2601.0818734975774,2362.1804680778396
4,12168,2673.0000000000014,2404.8783077470957,2645.871144942141,2672.9999999999955,2404.700888601438,2673.000000000002,2404.5340951096146,2627.753392928516,2601.1748475329796,2362.3571358879326
4,12175.2,2673.0000000000014,2405.0656988646856,2645.910918315995,2672.9999999999955,2404.8809124759355,2673.000000000002,2404.7065225564857,2627.8171654024172,2601.2676806480004,2362.5337400861654
4,12182.4,2673.0000000000014,2405.23799,2645.9506358368985,2672.9999999999955,2405.059010803486,2673.000000000002,2404.8902885034054,2627.880858075256,2601.36044,2362.710316453317
4,12189.6,2673.0000000000014,2405.3981535703847,2645.9902874429254,2672.9999999999955,2405.230910731112,2673.000000000002,2405.0739724084706,2627.944464044612,2601.4531376765453,2362.8869079593787
4,12196.800000000001,2673.0000000000014,2405.5608659619065,2646.0298606245105,2672.9999999999955,2405.3990945957526,2673.000000000002,2405.2472374161584,2628.007956942628,2601.5457375656433,2363.063534
4,12204,2673.0000000000014,2405.7374731225786,2646.069361068988,2672.9999999999955,2405.56944,2673.000000000002,2405.411148894175,2628.0713410833573,2601.6381883960203,2363.240167
4,12211.2,2673.0000000000014,2405.9229419393696,2646.108803,2672.9999999999955,2405.7449107835528,2673.000000000002,2405.5765904535565,2628.1346352700016,2601.7304403909193,2363.4167685582916
4,12218.4,2673.0000000000014,2406.104024653077,2646.1481950871885,2672.9999999999955,2405.922930758127,2673.000000000002,2405.7514995418396,2628.1978472606534,2601.8225522652924,2363.5933179847934
4,12225.6,2673.0000000000014,2406.273972187029,2646.1875291061124,2672.9999999999955,2406.098365980808,2673.000000000002,2405.9328996992876,2628.2609837375066,2601.914595481858,2363.7698266609154
4,12232.800000000001,2673.0000000000014,2406.436203681568,2646.2267918027633,2672.9999999999955,2406.268756080702,2673.000000000002,2406.1117855661505,2628.324027,2602.0065832117975,2363.9463370379535
4,12240,2673.0000000000014,2406.6015152042883,2646.2659760232305,2672.9999999999955,2406.4366787593867,2673.000000000002,2406.281676104271,2628.3869520161347,2602.098467935458,2364.1228817276433
4,12247.2,2673.0000000000014,2406.7777651011747,2646.305090096134,2672.9999999999955,2406.606922877362,2673.000000000002,2406.4457708470686,2628.4497707133523,2602.190194357657,2364.2994570389696
4,12254.4,2673.0000000000014,2406.9622666507116,2646.344152466229,2672.9999999999955,2406.782503,2673.000000000002,2406.612648,2628.5125067603353,2602.281721221178,2364.476018676736
4,12261.6,2673.0000000000014,2407.144599870888,2646.3831690221955,2672.9999999999955,2406.961311036217,2673.000000000002,2406.788344292161,2628.5751679448776,2602.3731188248003,2364.652516074385
4,12268.800000000001,2673.0000000000014,2407.3175619237836,2646.4221224687103,2672.9999999999955,2407.138332808845,2673.000000000002,2406.9699284458966,2628.6377518949344,2602.4644614897543,2364.828955980517
4,12276,2673.0000000000014,2407.479973845428,2646.460999367969,2672.9999999999955,2407.309804303093,2673.000000000002,2407.150217674607,2628.7002339431438,2602.5557477097423,2365.005397
4,12283.2,2673.0000000000014,2407.6415256734804,2646.4997976447753,2672.9999999999955,2407.477099387981,2673.000000000002,2407.3224335144055,2628.7625928390235,2602.6469218509756,2365.1818890262416
4,12290.4,2673.0000000000014,2407.8146125550293,2646.538534229941,2672.9999999999955,2407.6457560948675,2673.000000000002,2407.4870011280564,2628.8248503921973,2602.737925897451,2365.358417587694
4,12297.6,2673.0000000000014,2407.999220475005,2646.577226085709,2672.9999999999955,2407.820257402289,2673.000000000002,2407.6519474793013,2628.887036229581,2602.828733594998,2365.534912494725
4,12304.800000000001,2673.0000000000014,2408.183580129956,2646.6158672465194,2672.9999999999955,2407.998964541503,2673.000000000002,2407.8252155235723,2628.9491518876334,2602.919425448347,2365.7113203188965
4,12312,2673.0000000000014,2408.3554540733426,2646.6544380069427,2672.9999999999955,2408.175655782182,2673.000000000002,2408.006593887541,2629.011183667208,2603.0100711255755,2365.887676784429
4,12319.2,2673.0000000000014,2408.5132731894187,2646.692930199768,2672.9999999999955,2408.3457024261584,2673.000000000002,2408.1881057293167,2629.0731047160584,2603.1006630746915,2366.06406
4,12326.4,2673.0000000000014,2408.6722760327075,2646.7313507437066,2672.9999999999955,2408.511439,2673.000000000002,2408.359879394681,2629.134905,2603.1911308978274,2366.2405060804304
4,12333.6,2673.0000000000014,2408.8480625591947,2646.7697183208074,2672.9999999999955,2408.680055,2673.000000000002,2408.5219198810814,2629.196611416065,2603.281417608881,2366.416971150583
4,12340.800000000001,2673.0000000000014,2409.036583894531,2646.808040919631,2672.9999999999955,2408.855738302462,2673.000000000002,2408.685468758871,2629.2582540422304,2603.3715108620754,2366.5933724559995
4,12348,2673.0000000000014,2409.2209007952924,2646.8463063261884,2672.9999999999955,2409.035088638955,2673.000000000002,2408.8598518601952,2629.319826396009,2603.461501146224,2366.769685703729
4,12355.2,2673.0000000000014,2409.3880219006523,2646.884497044335,2672.9999999999955,2409.2105721575795,2673.000000000002,2409.043432810197,2629.381304869387,2603.551457713208,2366.9459754223017
4,12362.4,2673.0000000000014,2409.542980000896,2646.9226126743483,2672.9999999999955,2409.3787514504606,2673.000000000002,2409.2244398805965,2629.442665859519,2603.6413572331285,2367.1223110406936
4,12369.6,2673.0000000000014,2409.705147016385,2646.960663671391,2672.9999999999955,2409.5441967765387,2673.000000000002,2409.392902521348,2629.5039091769636,2603.7311291414712,2367.298699243453
4,12376.800000000001,2673.0000000000014,2409.8855372459398,2646.998667739068,2672.9999999999955,2409.7143580497773,2673.000000000002,2409.5531467409182,2629.5650723364306,2603.8207173306573,2367.475081766349
4,12384,2673.0000000000014,2410.0751288764654,2647.0366221515965,2672.9999999999955,2409.891746787645,2673.000000000002,2409.7183678419624,2629.626181249232,2603.910115924223,2367.651398620603
4,12391.2,2673.0000000000014,2410.2556144293135,2647.074510785298,2672.9999999999955,2410.0710228614503,2673.000000000002,2409.8964209140877,2629.6872158259307,2603.9994168917647,2367.827642732528
4,12398.4,2673.0000000000014,2410.4187750991464,2647.112324579725,2672.9999999999955,2410.2449623855955,2673.000000000002,2410.0813415864573,2629.7481461262614,2604.0886829532915,2368.003865292194
4,12405.6,2673.0000000000014,2410.5734170441415,2647.1500693721923,2672.9999999999955,2410.411602202745,2673.000000000002,2410.2599352289003,2629.8089537772144,2604.177891834512,2368.1801159124834
4,12412.800000000001,2673.0000000000014,2410.737593455447,2647.1877600624016,2672.9999999999955,2410.576354016709,2673.000000000002,2410.424849990057,2629.869651046696,2604.266965,2368.3563983423833
4,12420,2673.0000000000014,2410.917390981727,2647.2254033393697,2672.9999999999955,2410.7458411066177,2673.000000000002,2410.5839667752452,2629.930280617822,2604.355857648036,2368.5326774873165
4,12427.2,2673.0000000000014,2411.1037329631727,2647.262988024146,2672.9999999999955,2410.9218868299554,2673.000000000002,2410.7498139521927,2629.9908583713454,2604.444565263733,2368.708909
