% Model,LargeGraphiteBlockCharge_v3_mdotbnd_discharge_full_gridindep.mph
% Version,COMSOL 6.0.0.405
% Date,"Dec 20 2024, 15:22"
% Table,Accumulated Probe Table 25 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate"
1,1,6948,2173,2260.775100565581,2281.04292018273,2212.050272530529,2360.984553125886,1.2238490552579249
1,1,6984,2173,2260.087002286508,2280.150912199361,2211.6981910424734,2359.7671497062015,1.2238490552579238
1,1,7020,2173,2259.403905932741,2279.2659000787708,2211.349204092059,2358.5560251774955,1.2238490552579242
1,1,7056,2173,2258.725756498252,2278.387833118479,2211.0032783952106,2357.351166367026,1.2238490552579255
1,1,7092,2173,2258.0525260878417,2277.5166609342605,2210.660394771911,2356.15255984906,1.2238490552579233
1,1,7128,2173,2257.3842087407043,2276.6523333369473,2210.320524105171,2354.960191951252,1.2238490552579229
1,1,7164,2173,2256.720750810693,2275.7948004726463,2209.983638394006,2353.774048760143,1.2238490552579266
1,1,7200,2173,2256.0621150602933,2274.9440129459526,2209.649720689789,2352.594116126215,1.223849055257926
5,1,0,2173,2673.000001394101,2672.9906041253757,2670.096235275623,2672.9999999999977,0.24476911727380143
5,1,180,2173,2672.9872042687903,2668.1341808736247,2609.0021503902162,2672.9999873321276,0.2447698111438387
5,1,360,2173,2672.8273682672384,2663.074676788841,2594.24372053705,2672.998960968408,0.24476981104141843
5,1,540,2173,2672.486408226736,2657.9954161607866,2584.652668135139,2672.993719629448,0.24476981105361137
5,1,720,2173,2671.9834838476945,2652.9086871242857,2577.745323832837,2672.9792508829105,0.24476981105106652
5,1,900,2173,2671.377326166887,2647.8235122828523,2571.8497084267065,2672.9462785517017,0.24476981105137116
5,1,1080,2173,2670.722269957511,2642.742984144376,2566.4655549806243,2672.885593308718,0.24476981105190812
5,1,1260,2173,2670.0293756893316,2637.668788630166,2561.3067360033174,2672.7914047514164,0.2447698110515703
5,1,1440,2173,2669.2899333279474,2632.6017672959993,2556.264972818617,2672.6621759470513,0.24476981105161202
5,1,1620,2173,2668.492661344599,2627.5431780509825,2551.2946125141816,2672.495012778983,0.24476981105158183
5,1,1800,2173,2667.6306152215716,2622.4938267994235,2546.3601196453483,2672.288914180938,0.24476981105158574
5,1,1980,2173,2666.702293650666,2617.453948279543,2541.453114460743,2672.044501885172,0.2447698110515851
5,1,2160,2173,2665.7049455026577,2612.4241970674607,2536.569713700205,2671.760468115494,0.2447698110515855
5,1,2340,2173,2664.6365528641913,2607.4052696819276,2531.709693224654,2671.4351487541812,0.24476981105158518
5,1,2520,2173,2663.4956351881333,2602.397885633973,2526.87388618812,2671.066781197507,0.2447698110515857
5,1,2700,2173,2662.2812368690147,2597.4027814747396,2522.0620913730727,2670.6535743789746,0.2447698110515854
5,1,2880,2173,2660.9926128108796,2592.4206978077846,2517.274200404418,2670.193752856316,0.24476981105158535
5,1,3060,2173,2659.6292530377223,2587.4523816464957,2512.5111178040156,2669.685584617948,0.2447698110515858
5,1,3240,2173,2658.1908656134387,2582.498583723705,2507.7738462286015,2669.1273992242795,0.24476981105158518
5,1,3420,2173,2656.6771734768295,2577.560058497851,2503.0630732314244,2668.5175989341237,0.24476981105158527
5,1,3600,2173,2655.088124419406,2572.6375618342795,2498.379834275492,2667.8546641435814,0.2447698110515855
5,1,3780,2173,2653.4236901971212,2567.73185107918,2493.725112027493,2667.1371570041824,0.24476981105158518
5,1,3960,2173,2651.684062901783,2562.8436848244387,2489.0993442805607,2666.3637252782164,0.24476981105158574
5,1,4140,2173,2649.869528599072,2557.9738191660085,2484.503194360187,2665.533105153905,0.24476981105158535
5,1,4320,2173,2647.9803486227015,2553.123007051304,2479.9375050381004,2664.644121885185,0.24476981105158502
5,1,4500,2173,2646.0169803129083,2548.291999060843,2475.402828242311,2663.6956907343024,0.2447698110515852
5,1,4680,2173,2643.979943646964,2543.481540856814,2470.8998710704345,2662.6868182311337,0.2447698110515851
